NFR19,Source,Activity,Profile_ID,SNAP,GNFR
3B25,Poultry - Growing Pullets - Indirect Deposition,Yarding,AGRI_YRD_CAT,10,K_AgriLivestock
3B25,Poultry - Growing Pullets - Indirect Leach,Housing,AGRI_HOU_POU,10,K_AgriLivestock
3B25,Poultry - Growing Pullets - Indirect Leach,Storage,AGRI_STO_POU,10,K_AgriLivestock
3B25,Poultry - Growing Pullets - Indirect Leach,Yarding,AGRI_YRD_CAT,10,K_AgriLivestock
3B25,Sheep - Lamb - Indirect Deposition,Yarding,AGRI_YRD_CAT,10,K_AgriLivestock
3B25,Sheep - Lamb - Indirect Leach,Housing,AGRI_HOU_SHP,10,K_AgriLivestock
3B25,Sheep - Lamb - Indirect Leach,Yarding,AGRI_YRD_CAT,10,K_AgriLivestock
3B25,Poultry - Laying Hens - Indirect Deposition,Yarding,AGRI_YRD_CAT,10,K_AgriLivestock
3B25,Poultry - Laying Hens - Indirect Leach,Housing,AGRI_HOU_POU,10,K_AgriLivestock
3B25,Poultry - Laying Hens - Indirect Leach,Yarding,AGRI_YRD_CAT,10,K_AgriLivestock
3B25,Poultry - Other - Indirect Deposition,Yarding,AGRI_YRD_CAT,10,K_AgriLivestock
3B25,Poultry - Other - Indirect Leach,Housing,AGRI_HOU_POU,10,K_AgriLivestock
3B25,Poultry - Other - Indirect Leach,Yarding,AGRI_YRD_CAT,10,K_AgriLivestock
3B25,Sheep - Ram - Indirect Deposition,Yarding,AGRI_YRD_CAT,10,K_AgriLivestock
3B25,Sheep - Ram - Indirect Leach,Housing,AGRI_HOU_SHP,10,K_AgriLivestock
3B25,Sheep - Ram - Indirect Leach,Yarding,AGRI_YRD_CAT,10,K_AgriLivestock
3B25,Pig - Sow - Indirect Deposition,Yarding,AGRI_YRD_CAT,10,K_AgriLivestock
3B25,Pig - Sow - Indirect Leach,Housing,AGRI_HOU_PIG,10,K_AgriLivestock
3B25,Pig - Sow - Indirect Leach,Yarding,AGRI_YRD_CAT,10,K_AgriLivestock
3B25,Poultry - Turkeys - Indirect Deposition,Yarding,AGRI_YRD_CAT,10,K_AgriLivestock
3B25,Poultry - Turkeys - Indirect Leach,Housing,AGRI_HOU_POU,10,K_AgriLivestock
3B25,Poultry - Turkeys - Indirect Leach,Yarding,AGRI_YRD_CAT,10,K_AgriLivestock
3B25,Other cattle - Beef females for slaughter - Indirect Leach,Housing,AGRI_HOU_CAT,10,K_AgriLivestock
3B25,Other cattle - Beef females for slaughter - Indirect Leach,Yarding,AGRI_YRD_CAT,10,K_AgriLivestock
3B25,Other cattle - Bulls for breeding - Indirect Leach,Housing,AGRI_HOU_CAT,10,K_AgriLivestock
3B25,Other cattle - Bulls for breeding - Indirect Leach,Yarding,AGRI_YRD_CAT,10,K_AgriLivestock
3B25,Other cattle - Cereal fed bull - Indirect Leach,Housing,AGRI_HOU_CAT,10,K_AgriLivestock
3B25,Other cattle - Cereal fed bull - Indirect Leach,Yarding,AGRI_YRD_CAT,10,K_AgriLivestock
3B25,Other cattle - Cows - Indirect Leach,Housing,AGRI_HOU_CAT,10,K_AgriLivestock
3B25,Other cattle - Cows - Indirect Leach,Yarding,AGRI_YRD_CAT,10,K_AgriLivestock
3B25,Other cattle - Dairy Calves Female - Indirect Leach,Housing,AGRI_HOU_CAT,10,K_AgriLivestock
3B25,Other cattle - Dairy Calves Female - Indirect Leach,Yarding,AGRI_YRD_CAT,10,K_AgriLivestock
3B25,Other cattle - Dairy Replacements Female - Indirect Leach,Housing,AGRI_HOU_CAT,10,K_AgriLivestock
3B25,Other cattle - Dairy Replacements Female - Indirect Leach,Yarding,AGRI_YRD_CAT,10,K_AgriLivestock
3B25,Other cattle - Dairy In Calf Heifers - Indirect Leach,Housing,AGRI_HOU_CAT,10,K_AgriLivestock
3B25,Other cattle - Dairy In Calf Heifers - Indirect Leach,Yarding,AGRI_YRD_CAT,10,K_AgriLivestock
3B25,Other cattle - Heifers for breeding - Indirect Leach,Housing,AGRI_HOU_CAT,10,K_AgriLivestock
3B25,Other cattle - Heifers for breeding - Indirect Leach,Yarding,AGRI_YRD_CAT,10,K_AgriLivestock
3B25,Other cattle - Steers - Indirect Leach,Housing,AGRI_HOU_CAT,10,K_AgriLivestock
3B25,Other cattle - Steers - Indirect Leach,Yarding,AGRI_YRD_CAT,10,K_AgriLivestock
3B25,Agricultural Horses - Indirect Deposition,Yarding,AGRI_YRD_CAT,10,K_AgriLivestock
3B25,Agricultural Horses - Indirect Leach,Housing,AGRI_HOU_MLI,10,K_AgriLivestock
3B25,Agricultural Horses - Indirect Leach,Yarding,AGRI_YRD_CAT,10,K_AgriLivestock
3B25,Other cattle - Beef females for slaughter - Digestate Indirect Leach,Storage,AGRI_STO_CAT,10,K_AgriLivestock
3B25,Poultry - Broilers - Digestate Indirect Leach,Storage,AGRI_STO_POU,10,K_AgriLivestock
3B25,Other cattle - Bulls for breeding - Digestate Indirect Leach,Storage,AGRI_STO_CAT,10,K_AgriLivestock
3B25,Other cattle - Cereal fed bull - Digestate Indirect Leach,Storage,AGRI_STO_CAT,10,K_AgriLivestock
3B25,Other cattle - Cows - Digestate Indirect Leach,Storage,AGRI_STO_CAT,10,K_AgriLivestock
3B25,Other cattle - Dairy Calves Female - Digestate Indirect Leach,Storage,AGRI_STO_CAT,10,K_AgriLivestock
3B25,Other cattle - Dairy Replacements Female - Digestate Indirect Leach,Storage,AGRI_STO_CAT,10,K_AgriLivestock
3B25,Other cattle - Dairy In Calf Heifers - Digestate Indirect Leach,Storage,AGRI_STO_CAT,10,K_AgriLivestock
3B25,Dairy - Dairy Cows - Digestate Indirect Leach,Storage,AGRI_STO_CAT,10,K_AgriLivestock
3B25,Deer - Indirect Deposition,Yarding,AGRI_YRD_CAT,10,K_AgriLivestock
3B25,Deer - Indirect Leach,Housing,AGRI_HOU_MLI,10,K_AgriLivestock
3B25,Deer - Indirect Leach,Yarding,AGRI_YRD_CAT,10,K_AgriLivestock
3B25,Domestic Horses - Indirect Deposition,Yarding,AGRI_YRD_CAT,10,K_AgriLivestock
3B25,Domestic Horses - Indirect Leach,Housing,AGRI_HOU_MLI,10,K_AgriLivestock
3B25,Domestic Horses - Indirect Leach,Yarding,AGRI_YRD_CAT,10,K_AgriLivestock
3B25,Goats - Indirect Deposition,Yarding,AGRI_YRD_CAT,10,K_AgriLivestock
3B25,Goats - Indirect Leach,Housing,AGRI_HOU_MLI,10,K_AgriLivestock
3B25,Goats - Indirect Leach,Yarding,AGRI_YRD_CAT,10,K_AgriLivestock
3B25,Other cattle - Heifers for breeding - Digestate Indirect Leach,Storage,AGRI_STO_CAT,10,K_AgriLivestock
3B25,Poultry - Laying Hens - Digestate Indirect Leach,Storage,AGRI_STO_POU,10,K_AgriLivestock
3B25,Poultry - Other - Digestate Indirect Leach,Storage,AGRI_STO_POU,10,K_AgriLivestock
3B25,Professional Horses - Indirect Deposition,Yarding,AGRI_YRD_CAT,10,K_AgriLivestock
3B25,Professional Horses - Indirect Leach,Housing,AGRI_HOU_MLI,10,K_AgriLivestock
3B25,Professional Horses - Indirect Leach,Yarding,AGRI_YRD_CAT,10,K_AgriLivestock
3B25,Other cattle - Steers - Digestate Indirect Leach,Storage,AGRI_STO_CAT,10,K_AgriLivestock
3B25,Poultry - Turkeys - Digestate Indirect Leach,Storage,AGRI_STO_POU,10,K_AgriLivestock
3B25,Poultry - Breeding Flock - Digestate Indirect Leach,Storage,AGRI_STO_POU,10,K_AgriLivestock
3B25,Poultry - Ducks - Digestate Indirect Leach,Storage,AGRI_STO_POU,10,K_AgriLivestock
3B25,Poultry - Geese - Digestate Indirect Leach,Storage,AGRI_STO_POU,10,K_AgriLivestock
3B25,Poultry - Growing Pullets - Digestate Indirect Leach,Storage,AGRI_STO_POU,10,K_AgriLivestock
3B25,Dairy - Dairy Cows - Indirect Deposition,Housing,AGRI_HOU_CAT,10,K_AgriLivestock
3B25,Dairy - Dairy Cows - Indirect Deposition,Storage,AGRI_STO_CAT,10,K_AgriLivestock
3B25,Dairy - Dairy Cows - Indirect Deposition,Yarding,AGRI_YRD_CAT,10,K_AgriLivestock
3B25,Dairy - Dairy Cows - Indirect Leach,Storage,AGRI_STO_CAT,10,K_AgriLivestock
3B25,Dairy - Dairy Cows - Digestate Indirect Deposition,Storage,AGRI_STO_CAT,10,K_AgriLivestock
3B25,Other cattle - Beef females for slaughter - Indirect Deposition,Housing,AGRI_HOU_CAT,10,K_AgriLivestock
3B25,Other cattle - Beef females for slaughter - Indirect Deposition,Storage,AGRI_STO_CAT,10,K_AgriLivestock
3B25,Other cattle - Beef females for slaughter - Indirect Deposition,Yarding,AGRI_YRD_CAT,10,K_AgriLivestock
3B25,Other cattle - Beef females for slaughter - Indirect Leach,Storage,AGRI_STO_CAT,10,K_AgriLivestock
3B25,Other cattle - Bulls for breeding - Indirect Deposition,Housing,AGRI_HOU_CAT,10,K_AgriLivestock
3B25,Other cattle - Bulls for breeding - Indirect Deposition,Storage,AGRI_STO_CAT,10,K_AgriLivestock
3B25,Other cattle - Bulls for breeding - Indirect Deposition,Yarding,AGRI_YRD_CAT,10,K_AgriLivestock
3B25,Other cattle - Bulls for breeding - Indirect Leach,Storage,AGRI_STO_CAT,10,K_AgriLivestock
3B25,Other cattle - Cereal fed bull - Indirect Deposition,Housing,AGRI_HOU_CAT,10,K_AgriLivestock
3B25,Other cattle - Cereal fed bull - Indirect Deposition,Storage,AGRI_STO_CAT,10,K_AgriLivestock
3B25,Other cattle - Cereal fed bull - Indirect Deposition,Yarding,AGRI_YRD_CAT,10,K_AgriLivestock
3B25,Other cattle - Cereal fed bull - Indirect Leach,Storage,AGRI_STO_CAT,10,K_AgriLivestock
3B25,Other cattle - Cows - Indirect Deposition,Housing,AGRI_HOU_CAT,10,K_AgriLivestock
3B25,Other cattle - Cows - Indirect Deposition,Storage,AGRI_STO_CAT,10,K_AgriLivestock
3B25,Other cattle - Cows - Indirect Deposition,Yarding,AGRI_YRD_CAT,10,K_AgriLivestock
3B25,Other cattle - Cows - Indirect Leach,Storage,AGRI_STO_CAT,10,K_AgriLivestock
3B25,Other cattle - Dairy Calves Female - Indirect Deposition,Housing,AGRI_HOU_CAT,10,K_AgriLivestock
3B25,Other cattle - Dairy Calves Female - Indirect Deposition,Storage,AGRI_STO_CAT,10,K_AgriLivestock
3B25,Other cattle - Dairy Calves Female - Indirect Deposition,Yarding,AGRI_YRD_CAT,10,K_AgriLivestock
3B25,Other cattle - Dairy Calves Female - Indirect Leach,Storage,AGRI_STO_CAT,10,K_AgriLivestock
3B25,Other cattle - Dairy Replacements Female - Indirect Deposition,Housing,AGRI_HOU_CAT,10,K_AgriLivestock
3B25,Other cattle - Dairy Replacements Female - Indirect Deposition,Storage,AGRI_STO_CAT,10,K_AgriLivestock
3B25,Other cattle - Dairy Replacements Female - Indirect Deposition,Yarding,AGRI_YRD_CAT,10,K_AgriLivestock
3B25,Other cattle - Dairy Replacements Female - Indirect Leach,Storage,AGRI_STO_CAT,10,K_AgriLivestock
3B25,Other cattle - Dairy In Calf Heifers - Indirect Deposition,Housing,AGRI_HOU_CAT,10,K_AgriLivestock
3B25,Other cattle - Dairy In Calf Heifers - Indirect Deposition,Storage,AGRI_STO_CAT,10,K_AgriLivestock
3B25,Other cattle - Dairy In Calf Heifers - Indirect Deposition,Yarding,AGRI_YRD_CAT,10,K_AgriLivestock
3B25,Other cattle - Dairy In Calf Heifers - Indirect Leach,Storage,AGRI_STO_CAT,10,K_AgriLivestock
3B25,Other cattle - Heifers for breeding - Indirect Deposition,Housing,AGRI_HOU_CAT,10,K_AgriLivestock
3B25,Other cattle - Heifers for breeding - Indirect Deposition,Storage,AGRI_STO_CAT,10,K_AgriLivestock
3B25,Other cattle - Heifers for breeding - Indirect Deposition,Yarding,AGRI_YRD_CAT,10,K_AgriLivestock
3B25,Other cattle - Heifers for breeding - Indirect Leach,Storage,AGRI_STO_CAT,10,K_AgriLivestock
3B25,Other cattle - Steers - Indirect Deposition,Housing,AGRI_HOU_CAT,10,K_AgriLivestock
3B25,Other cattle - Steers - Indirect Deposition,Storage,AGRI_STO_CAT,10,K_AgriLivestock
3B25,Other cattle - Steers - Indirect Deposition,Yarding,AGRI_YRD_CAT,10,K_AgriLivestock
3B25,Other cattle - Steers - Indirect Leach,Storage,AGRI_STO_CAT,10,K_AgriLivestock
3B25,Other cattle - Beef females for slaughter - Digestate Indirect Deposition,Storage,AGRI_STO_CAT,10,K_AgriLivestock
3B25,Other cattle - Bulls for breeding - Digestate Indirect Deposition,Storage,AGRI_STO_CAT,10,K_AgriLivestock
3B25,Other cattle - Cereal fed bull - Digestate Indirect Deposition,Storage,AGRI_STO_CAT,10,K_AgriLivestock
3B25,Other cattle - Cows - Digestate Indirect Deposition,Storage,AGRI_STO_CAT,10,K_AgriLivestock
3B25,Other cattle - Dairy Calves Female - Digestate Indirect Deposition,Storage,AGRI_STO_CAT,10,K_AgriLivestock
3B25,Other cattle - Dairy Replacements Female - Digestate Indirect Deposition,Storage,AGRI_STO_CAT,10,K_AgriLivestock
3B25,Other cattle - Dairy In Calf Heifers - Digestate Indirect Deposition,Storage,AGRI_STO_CAT,10,K_AgriLivestock
3B25,Other cattle - Heifers for breeding - Digestate Indirect Deposition,Storage,AGRI_STO_CAT,10,K_AgriLivestock
3B25,Other cattle - Steers - Digestate Indirect Deposition,Storage,AGRI_STO_CAT,10,K_AgriLivestock
3B25,Sheep - Ewe - Indirect Deposition,Housing,AGRI_HOU_SHP,10,K_AgriLivestock
3B25,Sheep - Ewe - Indirect Deposition,Storage,AGRI_STO_SHP,10,K_AgriLivestock
3B25,Sheep - Ewe - Indirect Leach,Storage,AGRI_STO_SHP,10,K_AgriLivestock
3B25,Sheep - Lamb - Indirect Deposition,Housing,AGRI_HOU_SHP,10,K_AgriLivestock
3B25,Sheep - Lamb - Indirect Deposition,Storage,AGRI_STO_SHP,10,K_AgriLivestock
3B25,Sheep - Lamb - Indirect Leach,Storage,AGRI_STO_SHP,10,K_AgriLivestock
3B25,Sheep - Ram - Indirect Deposition,Housing,AGRI_HOU_SHP,10,K_AgriLivestock
3B25,Sheep - Ram - Indirect Deposition,Storage,AGRI_STO_SHP,10,K_AgriLivestock
3B25,Sheep - Ram - Indirect Leach,Storage,AGRI_STO_SHP,10,K_AgriLivestock
3B25,Pig - Boar - Indirect Deposition,Housing,AGRI_HOU_PIG,10,K_AgriLivestock
3B25,Pig - Boar - Indirect Deposition,Storage,AGRI_STO_PIG,10,K_AgriLivestock
3B25,Pig - Boar - Indirect Leach,Storage,AGRI_STO_PIG,10,K_AgriLivestock
3B25,Pig - Fattening Pig 20 to 80 kg - Indirect Deposition,Housing,AGRI_HOU_PIG,10,K_AgriLivestock
3B25,Pig - Fattening Pig 20 to 80 kg - Indirect Deposition,Storage,AGRI_STO_PIG,10,K_AgriLivestock
3B25,Pig - Fattening Pig 20 to 80 kg - Indirect Leach,Storage,AGRI_STO_PIG,10,K_AgriLivestock
3B25,Pig - Fattening Pig < 20 kg - Indirect Deposition,Housing,AGRI_HOU_PIG,10,K_AgriLivestock
3B25,Pig - Fattening Pig < 20 kg - Indirect Deposition,Storage,AGRI_STO_PIG,10,K_AgriLivestock
3B25,Pig - Fattening Pig < 20 kg - Indirect Leach,Storage,AGRI_STO_PIG,10,K_AgriLivestock
3B25,Pig - Fattening Pig > 80 kg - Indirect Deposition,Housing,AGRI_HOU_PIG,10,K_AgriLivestock
3B25,Pig - Fattening Pig > 80 kg - Indirect Deposition,Storage,AGRI_STO_PIG,10,K_AgriLivestock
3B25,Pig - Fattening Pig > 80 kg - Indirect Leach,Storage,AGRI_STO_PIG,10,K_AgriLivestock
3B25,Pig - Gilt - Indirect Deposition,Housing,AGRI_HOU_PIG,10,K_AgriLivestock
3B25,Pig - Gilt - Indirect Deposition,Storage,AGRI_STO_PIG,10,K_AgriLivestock
3B25,Pig - Gilt - Indirect Leach,Storage,AGRI_STO_PIG,10,K_AgriLivestock
3B25,Pig - Sow - Indirect Deposition,Housing,AGRI_HOU_PIG,10,K_AgriLivestock
3B25,Pig - Sow - Indirect Deposition,Storage,AGRI_STO_PIG,10,K_AgriLivestock
3B25,Pig - Sow - Indirect Leach,Storage,AGRI_STO_PIG,10,K_AgriLivestock
3B25,Goats - Indirect Deposition,Housing,AGRI_HOU_MLI,10,K_AgriLivestock
3B25,Goats - Indirect Deposition,Storage,AGRI_STO_MLI,10,K_AgriLivestock
3B25,Goats - Indirect Leach,Storage,AGRI_STO_MLI,10,K_AgriLivestock
3B25,Agricultural Horses - Indirect Deposition,Housing,AGRI_HOU_MLI,10,K_AgriLivestock
3B25,Agricultural Horses - Indirect Deposition,Storage,AGRI_STO_MLI,10,K_AgriLivestock
3B25,Agricultural Horses - Indirect Leach,Storage,AGRI_STO_MLI,10,K_AgriLivestock
3B25,Poultry - Laying Hens - Indirect Deposition,Housing,AGRI_HOU_POU,10,K_AgriLivestock
3B25,Poultry - Laying Hens - Indirect Deposition,Storage,AGRI_STO_POU,10,K_AgriLivestock
3B25,Poultry - Laying Hens - Indirect Leach,Storage,AGRI_STO_POU,10,K_AgriLivestock
3B25,Poultry - Laying Hens - Digestate Indirect Deposition,Storage,AGRI_STO_POU,10,K_AgriLivestock
3B25,Poultry - Broilers - Indirect Deposition,Housing,AGRI_HOU_POU,10,K_AgriLivestock
3B25,Poultry - Broilers - Indirect Deposition,Storage,AGRI_STO_POU,10,K_AgriLivestock
3B25,Poultry - Broilers - Indirect Leach,Storage,AGRI_STO_POU,10,K_AgriLivestock
3B25,Poultry - Broilers - Digestate Indirect Deposition,Storage,AGRI_STO_POU,10,K_AgriLivestock
3B25,Poultry - Turkeys - Indirect Deposition,Housing,AGRI_HOU_POU,10,K_AgriLivestock
3B25,Poultry - Turkeys - Indirect Deposition,Storage,AGRI_STO_POU,10,K_AgriLivestock
3B25,Poultry - Turkeys - Indirect Leach,Storage,AGRI_STO_POU,10,K_AgriLivestock
3B25,Poultry - Turkeys - Digestate Indirect Deposition,Storage,AGRI_STO_POU,10,K_AgriLivestock
3B25,Poultry - Other - Indirect Deposition,Housing,AGRI_HOU_POU,10,K_AgriLivestock
3B25,Poultry - Other - Indirect Deposition,Storage,AGRI_STO_POU,10,K_AgriLivestock
3B25,Poultry - Other - Indirect Leach,Storage,AGRI_STO_POU,10,K_AgriLivestock
3B25,Poultry - Other - Digestate Indirect Deposition,Storage,AGRI_STO_POU,10,K_AgriLivestock
3B25,Poultry - Breeding Flock - Digestate Indirect Deposition,Storage,AGRI_STO_POU,10,K_AgriLivestock
3B25,Poultry - Ducks - Digestate Indirect Deposition,Storage,AGRI_STO_POU,10,K_AgriLivestock
3B25,Poultry - Geese - Digestate Indirect Deposition,Storage,AGRI_STO_POU,10,K_AgriLivestock
3B25,Poultry - Growing Pullets - Digestate Indirect Deposition,Storage,AGRI_STO_POU,10,K_AgriLivestock
3B25,Deer - Indirect Deposition,Housing,AGRI_HOU_MLI,10,K_AgriLivestock
3B25,Deer - Indirect Deposition,Storage,AGRI_STO_MLI,10,K_AgriLivestock
3B25,Deer - Indirect Leach,Storage,AGRI_STO_MLI,10,K_AgriLivestock
3B25,Domestic Horses - Indirect Deposition,Housing,AGRI_HOU_MLI,10,K_AgriLivestock
3B25,Domestic Horses - Indirect Deposition,Storage,AGRI_STO_MLI,10,K_AgriLivestock
3B25,Domestic Horses - Indirect Leach,Storage,AGRI_STO_MLI,10,K_AgriLivestock
3B25,Professional Horses - Indirect Deposition,Housing,AGRI_HOU_MLI,10,K_AgriLivestock
3B25,Professional Horses - Indirect Deposition,Storage,AGRI_STO_MLI,10,K_AgriLivestock
3B25,Professional Horses - Indirect Leach,Storage,AGRI_STO_MLI,10,K_AgriLivestock
3B25,Pig - Boar - Digestate Indirect Leach,Storage,AGRI_STO_PIG,10,K_AgriLivestock
3B25,Pig - Fattening Pig 20 to 80 kg - Digestate Indirect Leach,Storage,AGRI_STO_PIG,10,K_AgriLivestock
3B25,Pig - Fattening Pig < 20 kg - Digestate Indirect Leach,Storage,AGRI_STO_PIG,10,K_AgriLivestock
3B25,Pig - Fattening Pig > 80 kg - Digestate Indirect Leach,Storage,AGRI_STO_PIG,10,K_AgriLivestock
3B25,Pig - Gilt - Digestate Indirect Leach,Storage,AGRI_STO_PIG,10,K_AgriLivestock
3B25,Pig - Sow - Digestate Indirect Leach,Storage,AGRI_STO_PIG,10,K_AgriLivestock
3B25,Pig - Sow - Digestate Indirect Deposition,Storage,AGRI_STO_PIG,10,K_AgriLivestock
3B25,Pig - Boar - Digestate Indirect Deposition,Storage,AGRI_STO_PIG,10,K_AgriLivestock
3B25,Pig - Fattening Pig 20 to 80 kg - Digestate Indirect Deposition,Storage,AGRI_STO_PIG,10,K_AgriLivestock
3B25,Pig - Fattening Pig < 20 kg - Digestate Indirect Deposition,Storage,AGRI_STO_PIG,10,K_AgriLivestock
3B25,Pig - Fattening Pig > 80 kg - Digestate Indirect Deposition,Storage,AGRI_STO_PIG,10,K_AgriLivestock
3B25,Pig - Gilt - Digestate Indirect Deposition,Storage,AGRI_STO_PIG,10,K_AgriLivestock
3B25,Poultry - Other Poultry - Digestate Indirect Deposition,Storage,AGRI_STO_POU,10,K_AgriLivestock
3B25,Poultry - Other Poultry - Digestate Indirect Leach,Storage,AGRI_STO_POU,10,K_AgriLivestock
3B3,Wastes - Direct,Pigs,AGRI_SPR_PIG,10,K_AgriLivestock
3B3,Housing,Pig - Boar,AGRI_HOU_PIG,10,K_AgriLivestock
3B3,Housing,Pig - Fattening Pig 20 to 80 kg,AGRI_HOU_PIG,10,K_AgriLivestock
3B3,Housing,Pig - Fattening Pig < 20 kg,AGRI_HOU_PIG,10,K_AgriLivestock
3B3,Housing,Pig - Fattening Pig > 80 kg,AGRI_HOU_PIG,10,K_AgriLivestock
3B3,Housing,Pig - Gilt,AGRI_HOU_PIG,10,K_AgriLivestock
3B3,Housing,Pig - Sow,AGRI_HOU_PIG,10,K_AgriLivestock
3B3,Storage,Pig - Boar,AGRI_HOU_PIG,10,K_AgriLivestock
3B3,Storage,Pig - Fattening Pig 20 to 80 kg,AGRI_HOU_PIG,10,K_AgriLivestock
3B3,Storage,Pig - Fattening Pig < 20 kg,AGRI_HOU_PIG,10,K_AgriLivestock
3B3,Storage,Pig - Fattening Pig > 80 kg,AGRI_HOU_PIG,10,K_AgriLivestock
3B3,Storage,Pig - Gilt,AGRI_HOU_PIG,10,K_AgriLivestock
3B3,Storage,Pig - Sow,AGRI_HOU_PIG,10,K_AgriLivestock
3B3,Yarding,Pig - Boar,AGRI_YRD_CAT,10,K_AgriLivestock
3B3,Yarding,Pig - Fattening Pig 20 to 80 kg,AGRI_YRD_CAT,10,K_AgriLivestock
3B3,Yarding,Pig - Fattening Pig < 20 kg,AGRI_YRD_CAT,10,K_AgriLivestock
3B3,Yarding,Pig - Fattening Pig > 80 kg,AGRI_YRD_CAT,10,K_AgriLivestock
3B3,Yarding,Pig - Gilt,AGRI_YRD_CAT,10,K_AgriLivestock
3B3,Yarding,Pig - Sow,AGRI_YRD_CAT,10,K_AgriLivestock
3B3,Storage,Pig - Boar - Digestate,AGRI_HOU_PIG,10,K_AgriLivestock
3B3,Storage,Pig - Fattening Pig 20 to 80 kg - Digestate,AGRI_HOU_PIG,10,K_AgriLivestock
3B3,Storage,Pig - Fattening Pig < 20 kg - Digestate,AGRI_HOU_PIG,10,K_AgriLivestock
3B3,Storage,Pig - Fattening Pig > 80 kg - Digestate,AGRI_HOU_PIG,10,K_AgriLivestock
3B3,Storage,Pig - Gilt - Digestate,AGRI_HOU_PIG,10,K_AgriLivestock
3B3,Storage,Pig - Sow - Digestate,AGRI_HOU_PIG,10,K_AgriLivestock
3B3,Silage - Storage,Pig - Boar,AGRI_STO_PIG,10,K_AgriLivestock
3B3,Silage - Storage,Pig - Fattening Pig 20 to 80 kg,AGRI_STO_PIG,10,K_AgriLivestock
3B3,Silage - Storage,Pig - Fattening Pig < 20 kg,AGRI_STO_PIG,10,K_AgriLivestock
3B3,Silage - Storage,Pig - Fattening Pig > 80 kg,AGRI_STO_PIG,10,K_AgriLivestock
3B3,Silage - Storage,Pig - Gilt,AGRI_STO_PIG,10,K_AgriLivestock
3B3,Silage - Storage,Pig - Sow,AGRI_STO_PIG,10,K_AgriLivestock
3B3,Silage - Housing,Pig - Boar,AGRI_HOU_PIG,10,K_AgriLivestock
3B3,Silage - Housing,Pig - Fattening Pig 20 to 80 kg,AGRI_HOU_PIG,10,K_AgriLivestock
3B3,Silage - Housing,Pig - Fattening Pig < 20 kg,AGRI_HOU_PIG,10,K_AgriLivestock
3B3,Silage - Housing,Pig - Fattening Pig > 80 kg,AGRI_HOU_PIG,10,K_AgriLivestock
3B3,Silage - Housing,Pig - Gilt,AGRI_HOU_PIG,10,K_AgriLivestock
3B3,Silage - Housing,Pig - Sow,AGRI_HOU_PIG,10,K_AgriLivestock
3B3,Pigs Wastes - Direct,Excreta N managed as manure,AGRI_SPR_PIG,10,K_AgriLivestock
3B3,Pig - Boar,Housing,AGRI_HOU_PIG,10,K_AgriLivestock
3B3,Pig - Boar,Storage,AGRI_STO_PIG,10,K_AgriLivestock
3B3,Pig - Boar,Yarding,AGRI_YRD_CAT,10,K_AgriLivestock
3B3,Pig - Fattening Pig 20 to 80 kg,Housing,AGRI_HOU_PIG,10,K_AgriLivestock
3B3,Pig - Fattening Pig 20 to 80 kg,Storage,AGRI_STO_PIG,10,K_AgriLivestock
3B3,Pig - Fattening Pig 20 to 80 kg,Yarding,AGRI_YRD_CAT,10,K_AgriLivestock
3B3,Pig - Fattening Pig < 20 kg,Housing,AGRI_HOU_PIG,10,K_AgriLivestock
3B3,Pig - Fattening Pig < 20 kg,Storage,AGRI_STO_PIG,10,K_AgriLivestock
3B3,Pig - Fattening Pig < 20 kg,Yarding,AGRI_YRD_CAT,10,K_AgriLivestock
3B3,Pig - Fattening Pig > 80 kg,Housing,AGRI_HOU_PIG,10,K_AgriLivestock
3B3,Pig - Fattening Pig > 80 kg,Storage,AGRI_STO_PIG,10,K_AgriLivestock
3B3,Pig - Fattening Pig > 80 kg,Yarding,AGRI_YRD_CAT,10,K_AgriLivestock
3B3,Pig - Gilt,Housing,AGRI_HOU_PIG,10,K_AgriLivestock
3B3,Pig - Gilt,Storage,AGRI_STO_PIG,10,K_AgriLivestock
3B3,Pig - Gilt,Yarding,AGRI_YRD_CAT,10,K_AgriLivestock
3B3,Pig - Sow,Housing,AGRI_HOU_PIG,10,K_AgriLivestock
3B3,Pig - Sow,Storage,AGRI_STO_PIG,10,K_AgriLivestock
3B3,Pig - Sow,Yarding,AGRI_YRD_CAT,10,K_AgriLivestock
3B3,Pig - Boar - Digestate,Storage,AGRI_STO_PIG,10,K_AgriLivestock
3B3,Pig - Fattening Pig 20 to 80 kg - Digestate,Storage,AGRI_STO_PIG,10,K_AgriLivestock
3B3,Pig - Fattening Pig < 20 kg - Digestate,Storage,AGRI_STO_PIG,10,K_AgriLivestock
3B3,Pig - Fattening Pig > 80 kg - Digestate,Storage,AGRI_STO_PIG,10,K_AgriLivestock
3B3,Pig - Gilt - Digestate,Storage,AGRI_STO_PIG,10,K_AgriLivestock
3B3,Pig - Sow - Digestate,Storage,AGRI_STO_PIG,10,K_AgriLivestock
3B4d,Wastes - Direct,Goats,AGRI_SPR_OTH,10,K_AgriLivestock
3B4d,Housing,Goats,AGRI_HOU_MLI,10,K_AgriLivestock
3B4d,Storage,Goats,AGRI_HOU_MLI,10,K_AgriLivestock
3B4d,Yarding,Goats,AGRI_YRD_CAT,10,K_AgriLivestock
3B4d,Silage - Storage,Goats,AGRI_STO_MLI,10,K_AgriLivestock
