NFR19,GNFR19,Source,Activity
3B3,K_AgriLivestock,Housing,Pig - Fattening Pig 20 to 80 kg
3B3,K_AgriLivestock,Housing,Pig - Gilt
3B3,K_AgriLivestock,Housing,Pig - Sow
3B3,K_AgriLivestock,Pig - Boar,Housing
3B3,K_AgriLivestock,Pig - Boar,Storage
3B3,K_AgriLivestock,Pig - Boar,Yarding
3B3,K_AgriLivestock,Pig - Boar - Digestate,Storage
3B3,K_AgriLivestock,Pig - Fattening Pig < 20 kg,Housing
3B3,K_AgriLivestock,Pig - Fattening Pig < 20 kg,Storage
3B3,K_AgriLivestock,Pig - Fattening Pig < 20 kg,Yarding
3B3,K_AgriLivestock,Pig - Fattening Pig < 20 kg - Digestate,Storage
3B3,K_AgriLivestock,Pig - Fattening Pig > 80 kg,Housing
3B3,K_AgriLivestock,Pig - Fattening Pig > 80 kg,Storage
3B3,K_AgriLivestock,Pig - Fattening Pig > 80 kg,Yarding
3B3,K_AgriLivestock,Pig - Fattening Pig > 80 kg - Digestate,Storage
3B3,K_AgriLivestock,Pig - Fattening Pig 20 to 80 kg,Housing
3B3,K_AgriLivestock,Pig - Fattening Pig 20 to 80 kg,Storage
3B3,K_AgriLivestock,Pig - Fattening Pig 20 to 80 kg,Yarding
3B3,K_AgriLivestock,Pig - Fattening Pig 20 to 80 kg - Digestate,Storage
3B3,K_AgriLivestock,Pig - Gilt,Housing
3B3,K_AgriLivestock,Pig - Gilt,Storage
3B3,K_AgriLivestock,Pig - Gilt,Yarding
3B3,K_AgriLivestock,Pig - Gilt - Digestate,Storage
3B3,K_AgriLivestock,Pig - Sow,Housing
3B3,K_AgriLivestock,Pig - Sow,Storage
3B3,K_AgriLivestock,Pig - Sow,Yarding
3B3,K_AgriLivestock,Pig - Sow - Digestate,Storage
3B3,K_AgriLivestock,Pigs Wastes - Direct,Excreta N managed as manure
3B3,K_AgriLivestock,Silage - Housing,Pig - Boar
3B3,K_AgriLivestock,Silage - Housing,Pig - Fattening Pig < 20 kg
3B3,K_AgriLivestock,Silage - Housing,Pig - Fattening Pig > 80 kg
3B3,K_AgriLivestock,Silage - Housing,Pig - Fattening Pig 20 to 80 kg
3B3,K_AgriLivestock,Silage - Housing,Pig - Gilt
3B3,K_AgriLivestock,Silage - Housing,Pig - Sow
3B3,K_AgriLivestock,Silage - Storage,Pig - Boar
3B3,K_AgriLivestock,Silage - Storage,Pig - Fattening Pig < 20 kg
3B3,K_AgriLivestock,Silage - Storage,Pig - Fattening Pig > 80 kg
3B3,K_AgriLivestock,Silage - Storage,Pig - Fattening Pig 20 to 80 kg
3B3,K_AgriLivestock,Silage - Storage,Pig - Gilt
3B3,K_AgriLivestock,Silage - Storage,Pig - Sow
3B3,K_AgriLivestock,Storage,Pig - Boar
3B3,K_AgriLivestock,Storage,Pig - Boar - Digestate
3B3,K_AgriLivestock,Storage,Pig - Fattening Pig < 20 kg
3B3,K_AgriLivestock,Storage,Pig - Fattening Pig < 20 kg - Digestate
3B3,K_AgriLivestock,Storage,Pig - Fattening Pig > 80 kg
3B3,K_AgriLivestock,Storage,Pig - Fattening Pig > 80 kg - Digestate
3B3,K_AgriLivestock,Storage,Pig - Fattening Pig 20 to 80 kg
3B3,K_AgriLivestock,Storage,Pig - Fattening Pig 20 to 80 kg - Digestate
3B3,K_AgriLivestock,Storage,Pig - Gilt
3B3,K_AgriLivestock,Storage,Pig - Gilt - Digestate
3B3,K_AgriLivestock,Storage,Pig - Sow
3B3,K_AgriLivestock,Storage,Pig - Sow - Digestate
3B3,K_AgriLivestock,Wastes - Direct,Pigs
3B3,K_AgriLivestock,Yarding,Pig - Boar
3B3,K_AgriLivestock,Yarding,Pig - Fattening Pig < 20 kg
3B3,K_AgriLivestock,Yarding,Pig - Fattening Pig > 80 kg
3B3,K_AgriLivestock,Yarding,Pig - Fattening Pig 20 to 80 kg
3B3,K_AgriLivestock,Yarding,Pig - Gilt
3B3,K_AgriLivestock,Yarding,Pig - Sow
3B4d,K_AgriLivestock,Goats,Housing
3B4d,K_AgriLivestock,Goats,Storage
3B4d,K_AgriLivestock,Goats,Yarding
3B4d,K_AgriLivestock,Goats Wastes - Direct,Excreta N managed as manure
3B4d,K_AgriLivestock,Housing,Goats
3B4d,K_AgriLivestock,Silage - Housing,Goats
3B4d,K_AgriLivestock,Silage - Storage,Goats
3B4d,K_AgriLivestock,Storage,Goats
3B4d,K_AgriLivestock,Wastes - Direct,Goats
3B4d,K_AgriLivestock,Yarding,Goats
3B4e,K_AgriLivestock,Agricultural Horses,Housing
3B4e,K_AgriLivestock,Agricultural Horses,Storage
3B4e,K_AgriLivestock,Agricultural Horses,Yarding
3B4e,K_AgriLivestock,Agricultural Horses Wastes - Direct,Excreta N managed as manure
3B4e,K_AgriLivestock,Housing,Agricultural Horses
3B4e,K_AgriLivestock,Silage - Housing,Agricultural Horses
3B4e,K_AgriLivestock,Silage - Storage,Agricultural Horses
3B4e,K_AgriLivestock,Storage,Agricultural Horses
3B4e,K_AgriLivestock,Wastes - Direct,Agricultural Horses
3B4e,K_AgriLivestock,Yarding,Agricultural Horses
3B4gi,K_AgriLivestock,Housing,Poultry - Laying Hens
3B4gi,K_AgriLivestock,Poultry - Laying Hens,Housing
3B4gi,K_AgriLivestock,Poultry - Laying Hens,Storage
3B4gi,K_AgriLivestock,Poultry - Laying Hens,Yarding
3B4gi,K_AgriLivestock,Poultry - Laying Hens - Digestate,Storage
3B4gi,K_AgriLivestock,Poultry - Laying Hens Wastes - Direct,Excreta N managed as manure
3B4gi,K_AgriLivestock,Silage - Housing,Poultry - Laying Hens
3B4gi,K_AgriLivestock,Silage - Storage,Poultry - Laying Hens
3B4gi,K_AgriLivestock,Storage,Poultry - Laying Hens
3B4gi,K_AgriLivestock,Storage,Poultry - Laying Hens - Digestate
3B4gi,K_AgriLivestock,Wastes - Direct,Poultry - Laying Hens
3B4gi,K_AgriLivestock,Yarding,Poultry - Laying Hens
3B4gii,K_AgriLivestock,Housing,Poultry - Broilers
3B4gii,K_AgriLivestock,Poultry - Broilers,Housing
3B4gii,K_AgriLivestock,Poultry - Broilers,Storage
3B4gii,K_AgriLivestock,Poultry - Broilers,Yarding
3B4gii,K_AgriLivestock,Poultry - Broilers - Digestate,Storage
3B4gii,K_AgriLivestock,Poultry - Broilers Wastes - Direct,Excreta N managed as manure
3B4gii,K_AgriLivestock,Silage - Housing,Poultry - Broilers
3B4gii,K_AgriLivestock,Silage - Storage,Poultry - Broilers
3B4gii,K_AgriLivestock,Storage,Poultry - Broilers
3B4gii,K_AgriLivestock,Storage,Poultry - Broilers - Digestate
3B4gii,K_AgriLivestock,Wastes - Direct,Poultry - Broilers
3B4gii,K_AgriLivestock,Yarding,Poultry - Broilers
3B4giii,K_AgriLivestock,Housing,Poultry - Turkeys
3B4giii,K_AgriLivestock,Poultry - Turkeys,Housing
3B4giii,K_AgriLivestock,Poultry - Turkeys,Storage
3B4giii,K_AgriLivestock,Poultry - Turkeys,Yarding
3B4giii,K_AgriLivestock,Poultry - Turkeys - Digestate,Storage
3B4giii,K_AgriLivestock,Poultry - Turkeys Wastes - Direct,Excreta N managed as manure
3B4giii,K_AgriLivestock,Silage - Housing,Poultry - Turkeys
3B4giii,K_AgriLivestock,Silage - Storage,Poultry - Turkeys
3B4giii,K_AgriLivestock,Storage,Poultry - Turkeys
3B4giii,K_AgriLivestock,Storage,Poultry - Turkeys - Digestate
3B4giii,K_AgriLivestock,Wastes - Direct,Poultry - Turkeys
3B4giii,K_AgriLivestock,Yarding,Poultry - Turkeys
3B4giv,K_AgriLivestock,Housing,Poultry - Other
3B4giv,K_AgriLivestock,Poultry - Other,Housing
3B4giv,K_AgriLivestock,Poultry - Other,Storage
3B4giv,K_AgriLivestock,Poultry - Other,Yarding
3B4giv,K_AgriLivestock,Poultry - Other - Digestate,Storage
3B4giv,K_AgriLivestock,Poultry - Other Wastes - Direct,Excreta N managed as manure
3B4giv,K_AgriLivestock,Silage - Housing,Poultry - Other
3B4giv,K_AgriLivestock,Silage - Storage,Poultry - Other
3B4giv,K_AgriLivestock,Storage,Poultry - Other
3B4giv,K_AgriLivestock,Storage,Poultry - Other - Digestate
3B4giv,K_AgriLivestock,Wastes - Direct,Poultry - Other
3B4giv,K_AgriLivestock,Yarding,Poultry - Other
3B4h,K_AgriLivestock,Deer,Housing
3B4h,K_AgriLivestock,Deer,Yarding
3B4h,K_AgriLivestock,Deer - Direct Nitric Oxide,Storage
3B4h,K_AgriLivestock,Deer Wastes - Direct,Excreta N managed as manure
3B4h,K_AgriLivestock,Housing,Deer
3B4h,K_AgriLivestock,Silage - Housing,Deer
3B4h,K_AgriLivestock,Silage - Storage,Deer
3B4h,K_AgriLivestock,Storage,Deer
3B4h,K_AgriLivestock,Wastes - Direct,Deer
3B4h,K_AgriLivestock,Yarding,Deer
3D11,L_AgriOther,Arable - Direct,Ammonium Nitrate Application
3D11,L_AgriOther,Arable - Direct,Ammonium Sulphate and Diammonium Phosphate Application
3D11,L_AgriOther,Arable - Direct,Calcium Ammonium Nitrate Application
3D11,L_AgriOther,Arable - Direct,No Nitrogen Fertiliser Applied
3D11,L_AgriOther,Arable - Direct,Other Nitrogen Including Compounds Application
3D11,L_AgriOther,Arable - Direct,Urea Ammonium Nitrate Application
3D11,L_AgriOther,Arable - Direct,Urea Application
3D11,L_AgriOther,Grass - Direct,Ammonium Nitrate Application
3D11,L_AgriOther,Grass - Direct,Ammonium Sulphate and Diammonium Phosphate Application
3D11,L_AgriOther,Grass - Direct,Calcium Ammonium Nitrate Application
3D11,L_AgriOther,Grass - Direct,No Nitrogen Fertiliser Applied
3D11,L_AgriOther,Grass - Direct,Other Nitrogen Including Compounds Application
3D11,L_AgriOther,Grass - Direct,Urea Ammonium Nitrate Application
3D11,L_AgriOther,Grass - Direct,Urea Application
3D12a,L_AgriOther,Agricultural Horses - Direct,Spreading
3D12a,L_AgriOther,Dairy - Dairy Cows - Direct,Spreading
3D12a,L_AgriOther,Deer - Direct,Spreading
3D12a,L_AgriOther,Domestic Horses - Direct,Spreading
3D12a,L_AgriOther,Goats - Direct,Spreading
3D12a,L_AgriOther,Other cattle - Beef females for slaughter - Direct,Spreading
3D12a,L_AgriOther,Other cattle - Bulls for breeding - Direct,Spreading
3D12a,L_AgriOther,Other cattle - Cereal fed bull - Direct,Spreading
3D12a,L_AgriOther,Other cattle - Cows - Direct,Spreading
3D12a,L_AgriOther,Other cattle - Dairy Calves Female - Direct,Spreading
3D12a,L_AgriOther,Other cattle - Dairy In Calf Heifers - Direct,Spreading
3D12a,L_AgriOther,Other cattle - Dairy Replacements Female - Direct,Spreading
3D12a,L_AgriOther,Other cattle - Heifers for breeding - Direct,Spreading
3D12a,L_AgriOther,Other cattle - Steers - Direct,Spreading
3D12a,L_AgriOther,Pig - Boar - Direct,Spreading
3D12a,L_AgriOther,Pig - Fattening Pig < 20 kg - Direct,Spreading
3D12a,L_AgriOther,Pig - Fattening Pig > 80 kg - Direct,Spreading
3D12a,L_AgriOther,Pig - Fattening Pig 20 to 80 kg - Direct,Spreading
3D12a,L_AgriOther,Pig - Gilt - Direct,Spreading
3D12a,L_AgriOther,Pig - Sow - Direct,Spreading
3D12a,L_AgriOther,Poultry - Broilers - Direct,Spreading
3D12a,L_AgriOther,Poultry - Laying Hens - Direct,Spreading
3D12a,L_AgriOther,Poultry - Other - Direct,Spreading
3D12a,L_AgriOther,Poultry - Turkeys - Direct,Spreading
3D12a,L_AgriOther,Professional Horses - Direct,Spreading
3D12a,L_AgriOther,Sheep - Ewe - Direct,Spreading
3D12a,L_AgriOther,Sheep - Lamb - Direct,Spreading
3D12a,L_AgriOther,Sheep - Ram - Direct,Spreading
3D12b,L_AgriOther,Sewage Sludge Cake - Direct,Spreading
3D12b,L_AgriOther,Sewage Sludge Liquid - Direct,Spreading
3D12c,L_AgriOther,Beef females for slaughter - Digestate Direct,Spreading
3D12c,L_AgriOther,Boar - Digestate Direct,Spreading
3D12c,L_AgriOther,Broilers - Digestate Direct,Spreading
3D12c,L_AgriOther,Bulls for breeding - Digestate Direct,Spreading
3D12c,L_AgriOther,Cereal fed bull - Digestate Direct,Spreading
3D12c,L_AgriOther,Compost - Direct,Spreading
3D12c,L_AgriOther,Cows - Digestate Direct,Spreading
3D12c,L_AgriOther,Crop Digestates - Direct,Spreading
3D12c,L_AgriOther,Dairy Calves Female - Digestate Direct,Spreading
3D12c,L_AgriOther,Dairy Cows - Digestate Direct,Spreading
3D12c,L_AgriOther,Dairy In Calf Heifers - Digestate Direct,Spreading
3D12c,L_AgriOther,Dairy Replacements Female - Digestate Direct,Spreading
3D12c,L_AgriOther,Fattening Pig < 20 kg - Digestate Direct,Spreading
3D12c,L_AgriOther,Fattening Pig > 80 kg - Digestate Direct,Spreading
3D12c,L_AgriOther,Fattening Pig 20 to 80 kg - Digestate Direct,Spreading
3D12c,L_AgriOther,Food Digestates - Direct,Spreading
3D12c,L_AgriOther,Gilt - Digestate Direct,Spreading
3D12c,L_AgriOther,Heifers for breeding - Digestate Direct,Spreading
3D12c,L_AgriOther,Laying Hens - Digestate Direct,Spreading
3D12c,L_AgriOther,Other organic residue Digestates - Direct,Spreading
3D12c,L_AgriOther,Other Poultry - Digestate Direct,Spreading
3D12c,L_AgriOther,Sow - Digestate Direct,Spreading
3D12c,L_AgriOther,Steers - Digestate Direct,Spreading
3D12c,L_AgriOther,Turkeys - Digestate Direct,Spreading
3D13,L_AgriOther,Agricultural Horses - Direct,Grazing
3D13,L_AgriOther,Dairy - Dairy Cows - Direct,Grazing
3D13,L_AgriOther,Deer - Direct,Grazing
3D13,L_AgriOther,Domestic Horses - Direct,Grazing
3D13,L_AgriOther,Goats - Direct,Grazing
3D13,L_AgriOther,Other cattle - Beef females for slaughter - Direct,Grazing
3D13,L_AgriOther,Other cattle - Bulls for breeding - Direct,Grazing
3D13,L_AgriOther,Other cattle - Cereal fed bull - Direct,Grazing
3D13,L_AgriOther,Other cattle - Cows - Direct,Grazing
3D13,L_AgriOther,Other cattle - Dairy Calves Female - Direct,Grazing
3D13,L_AgriOther,Other cattle - Dairy In Calf Heifers - Direct,Grazing
3D13,L_AgriOther,Other cattle - Dairy Replacements Female - Direct,Grazing
3D13,L_AgriOther,Other cattle - Heifers for breeding - Direct,Grazing
3D13,L_AgriOther,Other cattle - Steers - Direct,Grazing
3D13,L_AgriOther,Pig - Boar - Direct,Grazing
3D13,L_AgriOther,Pig - Fattening Pig < 20 kg - Direct,Grazing
3D13,L_AgriOther,Pig - Fattening Pig > 80 kg - Direct,Grazing
3D13,L_AgriOther,Pig - Fattening Pig 20 to 80 kg - Direct,Grazing
3D13,L_AgriOther,Pig - Gilt - Direct,Grazing
3D13,L_AgriOther,Pig - Sow - Direct,Grazing
3D13,L_AgriOther,Poultry - Broilers - Direct,Grazing
3D13,L_AgriOther,Poultry - Laying Hens - Direct,Grazing
3D13,L_AgriOther,Poultry - Other - Direct,Grazing
3D13,L_AgriOther,Poultry - Turkeys - Direct,Grazing
3D13,L_AgriOther,Professional Horses - Direct,Grazing
3D13,L_AgriOther,Sheep - Ewe - Direct,Grazing
3D13,L_AgriOther,Sheep - Lamb - Direct,Grazing
3D13,L_AgriOther,Sheep - Ram - Direct,Grazing
3D14,L_AgriOther,Arable - Direct,Ammonium Nitrate Residue
3D14,L_AgriOther,Arable - Direct,Ammonium Sulphate and Diammonium Phosphate Residue
3D14,L_AgriOther,Arable - Direct,Calcium Ammonium Nitrate Residue
3D14,L_AgriOther,Arable - Direct,No Nitrogen Fertiliser Applied Residue
3D14,L_AgriOther,Arable - Direct,Other Nitrogen Including Compounds Residue
3D14,L_AgriOther,Arable - Direct,Urea Ammonium Nitrate Residue
3D14,L_AgriOther,Arable - Direct,Urea Residue
3D14,L_AgriOther,Grass - Direct,Ammonium Nitrate Residue
3D14,L_AgriOther,Grass - Direct,Ammonium Sulphate and Diammonium Phosphate Residue
3D14,L_AgriOther,Grass - Direct,Calcium Ammonium Nitrate Residue
3D14,L_AgriOther,Grass - Direct,No Nitrogen Fertiliser Applied Residue
3D14,L_AgriOther,Grass - Direct,Other Nitrogen Including Compounds Residue
3D14,L_AgriOther,Grass - Direct,Urea Ammonium Nitrate Residue
3D14,L_AgriOther,Grass - Direct,Urea Residue
3D15,L_AgriOther,Cropland management,Mineralisation
3D16,L_AgriOther,Managed Histosols,Land area
3D21,L_AgriOther,Agricultural Horses - Indirect Deposition,Grazing
3D21,L_AgriOther,Agricultural Horses - Indirect Deposition,Spreading
3D21,L_AgriOther,Arable - Indirect Deposition,Ammonium Nitrate Application
3D21,L_AgriOther,Arable - Indirect Deposition,Ammonium Sulphate and Diammonium Phosphate Application
3D21,L_AgriOther,Arable - Indirect Deposition,Calcium Ammonium Nitrate Application
3D21,L_AgriOther,Arable - Indirect Deposition,No Nitrogen Fertiliser Applied
3D21,L_AgriOther,Arable - Indirect Deposition,Other Nitrogen Including Compounds Application
3D21,L_AgriOther,Arable - Indirect Deposition,Urea Ammonium Nitrate Application
3D21,L_AgriOther,Arable - Indirect Deposition,Urea Application
3D21,L_AgriOther,Compost - Indirect Deposition,Spreading
3D21,L_AgriOther,Crop Digestates - Indirect Deposition,Spreading
3D21,L_AgriOther,Dairy - Dairy Cows - Digestate Indirect Deposition,Spreading
3D21,L_AgriOther,Dairy - Dairy Cows - Indirect Deposition,Grazing
3D21,L_AgriOther,Dairy - Dairy Cows - Indirect Deposition,Spreading
3D21,L_AgriOther,Deer - Indirect Deposition,Grazing
3D21,L_AgriOther,Deer - Indirect Deposition,Spreading
3D21,L_AgriOther,Domestic Horses - Indirect Deposition,Grazing
3D21,L_AgriOther,Domestic Horses - Indirect Deposition,Spreading
3D21,L_AgriOther,Food Digestates - Indirect Deposition,Spreading
3D21,L_AgriOther,Goats - Indirect Deposition,Grazing
3D21,L_AgriOther,Goats - Indirect Deposition,Spreading
3D21,L_AgriOther,Grass - Indirect Deposition,Ammonium Nitrate Application
3D21,L_AgriOther,Grass - Indirect Deposition,Ammonium Sulphate and Diammonium Phosphate Application
3D21,L_AgriOther,Grass - Indirect Deposition,Calcium Ammonium Nitrate Application
3D21,L_AgriOther,Grass - Indirect Deposition,No Nitrogen Fertiliser Applied
3D21,L_AgriOther,Grass - Indirect Deposition,Other Nitrogen Including Compounds Application
3D21,L_AgriOther,Grass - Indirect Deposition,Urea Ammonium Nitrate Application
3D21,L_AgriOther,Grass - Indirect Deposition,Urea Application
3D21,L_AgriOther,Other cattle - Beef females for slaughter - Digestate Indirect Deposition,Spreading
3D21,L_AgriOther,Other cattle - Beef females for slaughter - Indirect Deposition,Grazing
3D21,L_AgriOther,Other cattle - Beef females for slaughter - Indirect Deposition,Spreading
3D21,L_AgriOther,Other cattle - Bulls for breeding - Digestate Indirect Deposition,Spreading
3D21,L_AgriOther,Other cattle - Bulls for breeding - Indirect Deposition,Grazing
3D21,L_AgriOther,Other cattle - Bulls for breeding - Indirect Deposition,Spreading
3D21,L_AgriOther,Other cattle - Cereal fed bull - Digestate Indirect Deposition,Spreading
3D21,L_AgriOther,Other cattle - Cereal fed bull - Indirect Deposition,Grazing
3D21,L_AgriOther,Other cattle - Cereal fed bull - Indirect Deposition,Spreading
3D21,L_AgriOther,Other cattle - Cows - Digestate Indirect Deposition,Spreading
3D21,L_AgriOther,Other cattle - Cows - Indirect Deposition,Grazing
3D21,L_AgriOther,Other cattle - Cows - Indirect Deposition,Spreading
3D21,L_AgriOther,Other cattle - Dairy Calves Female - Digestate Indirect Deposition,Spreading
3D21,L_AgriOther,Other cattle - Dairy Calves Female - Indirect Deposition,Grazing
3D21,L_AgriOther,Other cattle - Dairy Calves Female - Indirect Deposition,Spreading
3D21,L_AgriOther,Other cattle - Dairy In Calf Heifers - Digestate Indirect Deposition,Spreading
3D21,L_AgriOther,Other cattle - Dairy In Calf Heifers - Indirect Deposition,Grazing
3D21,L_AgriOther,Other cattle - Dairy In Calf Heifers - Indirect Deposition,Spreading
3D21,L_AgriOther,Other cattle - Dairy Replacements Female - Digestate Indirect Deposition,Spreading
3D21,L_AgriOther,Other cattle - Dairy Replacements Female - Indirect Deposition,Grazing
3D21,L_AgriOther,Other cattle - Dairy Replacements Female - Indirect Deposition,Spreading
3D21,L_AgriOther,Other cattle - Heifers for breeding - Digestate Indirect Deposition,Spreading
3D21,L_AgriOther,Other cattle - Heifers for breeding - Indirect Deposition,Grazing
3D21,L_AgriOther,Other cattle - Heifers for breeding - Indirect Deposition,Spreading
3D21,L_AgriOther,Other cattle - Steers - Digestate Indirect Deposition,Spreading
3D21,L_AgriOther,Other cattle - Steers - Indirect Deposition,Grazing
3D21,L_AgriOther,Other cattle - Steers - Indirect Deposition,Spreading
3D21,L_AgriOther,Other organic residue Digestates - Indirect Deposition,Spreading
3D21,L_AgriOther,Pig - Boar - Digestate Indirect Deposition,Spreading
3D21,L_AgriOther,Pig - Boar - Indirect Deposition,Grazing
3D21,L_AgriOther,Pig - Boar - Indirect Deposition,Spreading
3D21,L_AgriOther,Pig - Fattening Pig < 20 kg - Digestate Indirect Deposition,Spreading
3D21,L_AgriOther,Pig - Fattening Pig < 20 kg - Indirect Deposition,Grazing
3D21,L_AgriOther,Pig - Fattening Pig < 20 kg - Indirect Deposition,Spreading
3D21,L_AgriOther,Pig - Fattening Pig > 80 kg - Digestate Indirect Deposition,Spreading
3D21,L_AgriOther,Pig - Fattening Pig > 80 kg - Indirect Deposition,Grazing
3D21,L_AgriOther,Pig - Fattening Pig > 80 kg - Indirect Deposition,Spreading
3D21,L_AgriOther,Pig - Fattening Pig 20 to 80 kg - Digestate Indirect Deposition,Spreading
3D21,L_AgriOther,Pig - Fattening Pig 20 to 80 kg - Indirect Deposition,Grazing
3D21,L_AgriOther,Pig - Fattening Pig 20 to 80 kg - Indirect Deposition,Spreading
3D21,L_AgriOther,Pig - Gilt - Digestate Indirect Deposition,Spreading
3D21,L_AgriOther,Pig - Gilt - Indirect Deposition,Grazing
3D21,L_AgriOther,Pig - Gilt - Indirect Deposition,Spreading
3D21,L_AgriOther,Pig - Sow - Digestate Indirect Deposition,Spreading
3D21,L_AgriOther,Pig - Sow - Indirect Deposition,Grazing
3D21,L_AgriOther,Pig - Sow - Indirect Deposition,Spreading
3D21,L_AgriOther,Poultry - Broilers - Digestate Indirect Deposition,Spreading
3D21,L_AgriOther,Poultry - Broilers - Indirect Deposition,Grazing
3D21,L_AgriOther,Poultry - Broilers - Indirect Deposition,Spreading
3D21,L_AgriOther,Poultry - Laying Hens - Digestate Indirect Deposition,Spreading
3D21,L_AgriOther,Poultry - Laying Hens - Indirect Deposition,Grazing
3D21,L_AgriOther,Poultry - Laying Hens - Indirect Deposition,Spreading
3D21,L_AgriOther,Poultry - Other - Indirect Deposition,Grazing
3D21,L_AgriOther,Poultry - Other - Indirect Deposition,Spreading
3D21,L_AgriOther,Poultry - Other Poultry - Digestate Indirect Deposition,Spreading
3D21,L_AgriOther,Poultry - Turkeys - Digestate Indirect Deposition,Spreading
3D21,L_AgriOther,Poultry - Turkeys - Indirect Deposition,Grazing
3D21,L_AgriOther,Poultry - Turkeys - Indirect Deposition,Spreading
3D21,L_AgriOther,Professional Horses - Indirect Deposition,Grazing
3D21,L_AgriOther,Professional Horses - Indirect Deposition,Spreading
3D21,L_AgriOther,Sewage Sludge Cake - Indirect Deposition,Spreading
3D21,L_AgriOther,Sewage Sludge Liquid - Indirect Deposition,Spreading
3D21,L_AgriOther,Sheep - Ewe - Indirect Deposition,Grazing
3D21,L_AgriOther,Sheep - Ewe - Indirect Deposition,Spreading
3D21,L_AgriOther,Sheep - Lamb - Indirect Deposition,Grazing
3D21,L_AgriOther,Sheep - Lamb - Indirect Deposition,Spreading
3D21,L_AgriOther,Sheep - Ram - Indirect Deposition,Grazing
3D21,L_AgriOther,Sheep - Ram - Indirect Deposition,Spreading
3D22,L_AgriOther,Agricultural Horses - Indirect Leach,Grazing
3D22,L_AgriOther,Agricultural Horses - Indirect Leach,Spreading
3D22,L_AgriOther,Arable - Indirect Leach,Ammonium Nitrate Application
3D22,L_AgriOther,Arable - Indirect Leach,Ammonium Sulphate and Diammonium Phosphate Application
3D22,L_AgriOther,Arable - Indirect Leach,Calcium Ammonium Nitrate Application
3D22,L_AgriOther,Arable - Indirect Leach,No Nitrogen Fertiliser Applied
3D22,L_AgriOther,Arable - Indirect Leach,Other Nitrogen Including Compounds Application
3D22,L_AgriOther,Arable - Indirect Leach,Urea Ammonium Nitrate Application
3D22,L_AgriOther,Arable - Indirect Leach,Urea Application
3D22,L_AgriOther,Arable - Residue Indirect Leach,Ammonium Nitrate Application
3D22,L_AgriOther,Arable - Residue Indirect Leach,Ammonium Sulphate and Diammonium Phosphate Application
3D22,L_AgriOther,Arable - Residue Indirect Leach,Calcium Ammonium Nitrate Application
3D22,L_AgriOther,Arable - Residue Indirect Leach,No Nitrogen Fertiliser Applied
3D22,L_AgriOther,Arable - Residue Indirect Leach,Other Nitrogen Including Compounds Application
3D22,L_AgriOther,Arable - Residue Indirect Leach,Urea Ammonium Nitrate Application
3D22,L_AgriOther,Arable - Residue Indirect Leach,Urea Application
3D22,L_AgriOther,Compost - Indirect Leach,Spreading
3D22,L_AgriOther,Crop Digestates - Indirect Leach,Spreading
3D22,L_AgriOther,Cropland management,Mineralisation - indirect leach
3D22,L_AgriOther,Dairy - Dairy Cows - Digestate Indirect Leach,Spreading
3D22,L_AgriOther,Dairy - Dairy Cows - Indirect Leach,Grazing
3D22,L_AgriOther,Dairy - Dairy Cows - Indirect Leach,Spreading
3D22,L_AgriOther,Deer - Indirect Leach,Grazing
3D22,L_AgriOther,Deer - Indirect Leach,Spreading
3D22,L_AgriOther,Domestic Horses - Indirect Leach,Grazing
3D22,L_AgriOther,Domestic Horses - Indirect Leach,Spreading
3D22,L_AgriOther,Food Digestates - Indirect Leach,Spreading
3D22,L_AgriOther,Goats - Indirect Leach,Grazing
3D22,L_AgriOther,Goats - Indirect Leach,Spreading
3D22,L_AgriOther,Grass - Indirect Leach,Ammonium Nitrate Application
3D22,L_AgriOther,Grass - Indirect Leach,Ammonium Sulphate and Diammonium Phosphate Application
3D22,L_AgriOther,Grass - Indirect Leach,Calcium Ammonium Nitrate Application
3D22,L_AgriOther,Grass - Indirect Leach,No Nitrogen Fertiliser Applied
3D22,L_AgriOther,Grass - Indirect Leach,Other Nitrogen Including Compounds Application
3D22,L_AgriOther,Grass - Indirect Leach,Urea Ammonium Nitrate Application
3D22,L_AgriOther,Grass - Indirect Leach,Urea Application
3D22,L_AgriOther,Grass - Residue Indirect Leach,Ammonium Nitrate Application
3D22,L_AgriOther,Grass - Residue Indirect Leach,Ammonium Sulphate and Diammonium Phosphate Application
3D22,L_AgriOther,Grass - Residue Indirect Leach,Calcium Ammonium Nitrate Application
3D22,L_AgriOther,Grass - Residue Indirect Leach,No Nitrogen Fertiliser Applied
3D22,L_AgriOther,Grass - Residue Indirect Leach,Other Nitrogen Including Compounds Application
3D22,L_AgriOther,Grass - Residue Indirect Leach,Urea Ammonium Nitrate Application
3D22,L_AgriOther,Grass - Residue Indirect Leach,Urea Application
3D22,L_AgriOther,Other cattle - Beef females for slaughter - Digestate Indirect Leach,Spreading
3D22,L_AgriOther,Other cattle - Beef females for slaughter - Indirect Leach,Grazing
3D22,L_AgriOther,Other cattle - Beef females for slaughter - Indirect Leach,Spreading
3D22,L_AgriOther,Other cattle - Bulls for breeding - Digestate Indirect Leach,Spreading
3D22,L_AgriOther,Other cattle - Bulls for breeding - Indirect Leach,Grazing
3D22,L_AgriOther,Other cattle - Bulls for breeding - Indirect Leach,Spreading
3D22,L_AgriOther,Other cattle - Cereal fed bull - Digestate Indirect Leach,Spreading
