
"Gas","NFR/CRF Group","Source","Activity","Units","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"Ammonia","1A4cii","Agriculture - mobile machinery","Petrol","kilotonne","2.28117908571429e-06","2.29318529142857e-06","2.30519149714286e-06","2.31719770285714e-06","2.32920390857143e-06","2.34121011428571e-06","2.35321632e-06","2.36522252571428e-06","2.37722873142857e-06","2.38923493714286e-06","2.40124114285714e-06","2.40124114285714e-06","2.40124114285714e-06","2.40124114285714e-06","2.40124114285714e-06","2.40124114285714e-06","2.40124114285714e-06","2.40124114285714e-06","2.40124114285714e-06","2.40124114285714e-06","2.40124114285714e-06","2.40124114285714e-06","2.40124114285714e-06","2.40124114285714e-06","1.92099291428571e-06","2.87535695797223e-06","2.3951087294008e-06","1.97078042264458e-06","1.9320214910639e-06","1.9320214910639e-06","2.02284124729552e-06","2.02284124729552e-06","2.80190662207148e-06","2.7940511955082e-06","3.47288206643293e-06","4.42191608262189e-06","5.61959334499763e-06","5.57806565394868e-06","5.37134274792259e-06","5.60017033771778e-06"
"Ammonia","1A4ciii","Fishing vessels","Fuel oil","kilotonne","0.000388177587584087","0.00033709009855446","0.000317659386914987","0.00028185448007371","0.000267226865693432","0.000225527248579506","0.000229675378030629","0.00021133627940461","0.000220287506114929","0.00028185448007371","0.000322680806776873","0.000314430310743716","0.000325709359331885","0.000345007936028048","0.000345351928854299","0.000363650479952181","0.000326810347603297","0.000296152642787059","0.000282188039258527","0.000257403662167652","0.000241884827074995","0.000243614553910194","0.000247238128607979","0.000256162541796007","0.000268324245364469","0.000268262744499415","0.000243503449223669","0.00025088432444494","0.000246730144504077","0.000227985763957689","0.000238770384470758","0.000215368359400653","0.000225268092499916","0.000213936035600847","0.000239860201404152","9.63841570009846e-05","0.000102808641100453","9.94244179128239e-05","9.72115746833874e-05","8.83777856283313e-05"
"Ammonia","1A4ciii","Fishing vessels","Gas oil","kilotonne","0.00176962224217574","0.00140218065276328","0.00224630322303516","0.0017745876690597","0.00227857849778085","0.00226988900073393","0.00208740956274869","0.00162065943565718","0.00182796600806218","0.00244208275563349","0.00233457711482236","0.00227488524960938","0.00235648851871586","0.00249611261335456","0.00249860138170695","0.00263099034854458","0.00236445410566167","0.0021426473710998","0.0020416142661534","0.00186230072054951","0.00175002283945114","0.00176253731381571","0.0017887536687573","0.00185332128590223","0.00194131051312583","0.00194086555789738","0.00176173347778623","0.00181513368634234","0.00178507843292437","0.00164946391561787","0.00172749002598168","0.00155817771789964","0.001629801718618","0.00154781493742489","0.00173537478893818","0.00163483213587329","0.00174380183990992","0.00168639990795085","0.00164886648611373","0.00149903104968839"
"Ammonia","1A5b","Shipping - naval","Gas oil","kilotonne","0.00416445030782762","0.00416445030782762","0.00416445030782762","0.00416445030782762","0.00416445030782762","0.00416445030782762","0.00416445030782762","0.00416445030782762","0.00416445030782762","0.00391730870712401","0.00438334212840809","0.00456964819700967","0.00422245382585752","0.00375350043975374","0.00347765171503958","0.00353917326297273","0.00357695690413368","0.00380852242744063","0.00269624450307828","0.00297459102902375","0.00291182058047493","0.00267264291996482","0.0024334652594547","0.00272510755496922","0.00301674985048373","0.0027114460180299","0.0026457432651715","0.00273852191512753","0.00270982987906772","0.00270448548812665","0.00274846086191733","0.00252022867194371","0.00229039044635004","0.0020913953935796","0.00178224832453826","0.00141333101583113","0.00136645778364116","0.0014565963060686","0.00154832002286719","0.00171234751275286"
"Ammonia","1B","","","kilotonne","0.2502336765889","0.22721988736927","0.21989568785197","0.21155525341915","0.16856233306517","0.22136238133548","0.21439535800483","0.21358803700724","0.21260619469027","0.20257781979083","0.19646107803701","0.18826494770716","0.17474356395817","0.16953389380531","0.16673496379726","0.16082503620274","0.15966886564763","0.15734851166533","0.15025","0.17873","0.17895","0.18124","0.1594255","0.16723","0.15029","0.366238","0.3113769","0.2883667","0.2485959","0.1718235","0.1957939","0.5054879","0.4862599","0.576946","0.355418665","0.24909863","0.20355799325606","0.19162257422391","0.19028936309613","0.18081286021315"
"Ammonia","1B1b","Coke production","Coke produced","kilotonne","0.107933676588898","0.101179887369268","0.0978156878519713","0.0958352534191475","0.0772623330651651","0.103782381335479","0.103325358004827","0.0997580370072408","0.100126194690266","0.0987678197908289","0.0978410780370075","0.0909349477071603","0.082873563958166","0.0773638938053099","0.0787349637972649","0.0790650362027355","0.0789888656476269","0.079128511665326","0.0789000000000002","0.10635","0.10845","0.10926","0.0879499999999999","0.0827000000000001","0.0829","0.236545","0.247045","0.2249965","0.1977797","0.122882","0.134884","0.138154","0.131843","0.2261","0.223063765","0.22792753","0.18203669","0.177597","0.1764","0.167795173999999"
"Ammonia","1B1b","Solid smokeless fuel production","Coal","kilotonne","0.09","0.07374","0.06978","0.06342","0.039","0.06528","0.05877","0.06153","0.06018","0.05151","0.04632","0.04503","0.03957","0.03987","0.0357","0.02946","0.02838","0.02592","0.01905","0.01938","0.0162","0.01488","0.0130755","0.01188","0.00981","0.007986","0.0082749","0.0079452","0.0105612","0.0071415","0.0069339","0.0077409","0.0055209","0.007764","0.0077679","0.0068541","0.00667830325606497","0.00620557422391275","0.00581036309613327","0.00432768621315222"
"Ammonia","1B2aiv","Refineries - general","Process emission","kilotonne","0.0523","0.0523","0.0523","0.0523","0.0523","0.0523","0.0523","0.0523","0.0523","0.0523","0.0523","0.0523","0.0523","0.0523","0.0523","0.0523","0.0523","0.0523","0.0523","0.053","0.0543","0.0571","0.0584","0.07265","0.05758","0.121707","0.056057","0.055425","0.040255","0.0418","0.053976","0.359593","0.348896","0.343082","0.124587","0.014317","0.014843","0.00782","0.008079","0.00869"
"Ammonia","2A","","","kilotonne","0.35000069992213","0.3181165781901","0.32933696981466","0.34055736143922","0.35177775306379","0.36299814468835","0.37421853631292","0.38543892793748","0.39665931956204","0.40787971118661","0.41910010281117","0.42462188622095","0.43014366963072","0.43566545304049","0.44118723645027","0.48860928853755","0.52958703557312","0.40029111470572","0.4590854743083","0.39751897233202","0.40869847826087","0.39656922924901","0.33283725296443","0.31731401098901","0.43719360561056","0.51230849838147","0.42478239779006","0.45411736442786","0.40569609416278","0.4461238410596","0.51758326710817","0.5563055187638","0.49631156732892","0.3689917718681","0.38038730718819","0.32745775847739","0.3518541671284","0.33542924760823","0.52477433806147","0.40788498186661"
"Ammonia","2A3","Glass - glass wool","Glass (glass wool)","kilotonne","0.350000699922133","0.318116578190096","0.32933696981466","0.340557361439224","0.351777753063788","0.362998144688351","0.374218536312915","0.385438927937479","0.396659319562043","0.407879711186607","0.419100102811171","0.424621886220946","0.43014366963072","0.435665453040494","0.441187236450269","0.48860928853755","0.529587035573123","0.400291114705722","0.459085474308301","0.397518972332016","0.40869847826087","0.396569229249012","0.332837252964427","0.317314010989012","0.437193605610562","0.512308498381468","0.424782397790056","0.454117364427861","0.405696094162777","0.446123841059602","0.517583267108167","0.556305518763796","0.496311567328918","0.368991771868101","0.38038730718819","0.327457758477393","0.351854167128398","0.33542924760823","0.524774338061465","0.407884981866613"
"Ammonia","2B","","","kilotonne","7.381602083627","7.381602083627","7.381602083627","7.381602083627","7.381602083627","7.381602083627","7.381602083627","7.381602083627","7.340402083627","7.299202083627","7.258002083627","7.216802083627","7.175602083627","7.134402083627","7.134402083627","7.134402083627","7.7383322973438","6.1013027951705","8.6144237804817","4.5862430692374","3.4791606481479","3.8022193563491","3.5191391019216","3.2722587838547","3.1242674097422","4.0494896648089","4.00733946188","3.8191302537656","3.1847462440982","2.8083014349383","3.2050097600658","3.687029710139","3.5150276002146","2.2430228818504","1.6732263134727","1.2074840802573","1.5980383136248","1.7394001512015","1.2932242973833","1.8428582524224"
"Ammonia","2B10a","Chemical industry - ammonia based fertilizer","Non-fuel fertilizer","kilotonne","4.703052","4.703052","4.703052","4.703052","4.703052","4.703052","4.703052","4.703052","4.703052","4.703052","4.703052","4.703052","4.703052","4.703052","4.703052","4.703052","5.451686","3.847868","6.5498","2.5301","1.54749","1.81761","1.72072","1.6567","1.4888","2.3889","2.2352","2.0128","1.5835","1.382","1.77","1.821","1.577","0.794","0.996","0.662","0.875","1.08","0.723","1.145"
"Ammonia","2B10a","Chemical industry - ammonia use","Process emission","kilotonne","1.19535008362701","1.19535008362701","1.19535008362701","1.19535008362701","1.19535008362701","1.19535008362701","1.19535008362701","1.19535008362701","1.19535008362701","1.19535008362701","1.19535008362701","1.19535008362701","1.19535008362701","1.19535008362701","1.19535008362701","1.19535008362701","1.05064629734376","1.01743479517047","0.828623780481662","0.82014306923741","0.69567064814791","0.748609356349104","0.562419101921586","0.379558783854735","0.399467409742215","0.42458966480892","0.594139461880028","0.567330253765639","0.430246244098243","0.288301434938309","0.239009760065793","0.276029710139034","0.263027600214617","0.260022881850379","0.285526313472676","0.212984080257344","0.226038313624772","0.268400151201459","0.250224297383326","0.28785825242235"
"Ammonia","2B7","Chemical industry - soda ash","Soda ash","kilotonne","1.4832","1.4832","1.4832","1.4832","1.4832","1.4832","1.4832","1.4832","1.442","1.4008","1.3596","1.3184","1.2772","1.236","1.236","1.236","1.236","1.236","1.236","1.236","1.236","1.236","1.236","1.236","1.236","1.236","1.178","1.239","1.171","1.138","1.196","1.59","1.675","1.189","0.3917","0.3325","0.497","0.391","0.32","0.41"
"Ammonia","2C","","","kilotonne","0.0085496210929767","0.0082577202829739","0.008196267480868","0.0083191730850797","0.0086418002961355","0.008726297899031","0.008526576292187","0.0089413827064015","0.009786358735357","0.010093622745886","0.010001443542727","0.0091334227129823","0.0087186162987678","0.0086418002961355","0.0088568851035059","0.0091026963119294","0.0091026963119294","0.0093024179187734","0.0093499702148438","0.0097844697265625","0.010287","0.007013","0.00741","0.00685275","0.001","0.0016","0.002","0.002","0.0018","0.002","0.0018","0.0018","0.0018","0.0018","0.0018","0.0018","0.0018","0.0018","0.0018","0.0018"
"Ammonia","2C7c","Other non-ferrous metal processes","Index of output (basic metals)","kilotonne","0.00854962109297668","0.00825772028297389","0.00819626748086803","0.00831917308507974","0.00864180029613546","0.00872629789903101","0.00852657629218699","0.00894138270640149","0.00978635873535696","0.0100936227458862","0.0100014435427274","0.00913342271298228","0.00871861629876778","0.00864180029613546","0.00885688510350594","0.00910269631192935","0.00910269631192935","0.00930241791877337","0.00934997021484378","0.00978446972656251","0.010287","0.00701299999999997","0.00741000000000002","0.00685275","0.001","0.0016","0.002","0.00200000000000001","0.0018","0.002","0.00179999999999999","0.0018","0.0018","0.0018","0.0018","0.0018","0.0018","0.0018","0.0018","0.0018"
"Ammonia","2D","","","kilotonne","1.2088156944306","1.2088156944306","1.2088156944306","1.2088156944306","1.2088156944306","1.2088156944306","1.2088156944306","1.2088156944306","1.2088156944306","1.2088156944306","1.2088156944306","1.2088156944306","1.2088156944306","1.2088156944306","1.2088156944306","1.2088156944306","1.2088156944306","1.2088156944306","1.2088156944306","1.2088156944306","1.2088156944306","1.2088156944306","1.2088156944306","1.2088156944306","1.2088156944306","1.2088156944306","1.2088156944306","1.2088156944306","1.2088156944306","1.2088156944306","1.2088156944306","1.2088156944306","1.2056824547105","1.2057813490014","1.2071205545809","1.2072431920894","1.2079409500542","1.2082184060191","1.2088156944306","1.2091794277639"
"Ammonia","2D3a","Non-aerosol products - household products","Non-fuel domestic","kilotonne","1.20881569443057","1.20881569443057","1.20881569443057","1.20881569443057","1.20881569443057","1.20881569443057","1.20881569443057","1.20881569443057","1.20881569443057","1.20881569443057","1.20881569443057","1.20881569443057","1.20881569443057","1.20881569443057","1.20881569443057","1.20881569443057","1.20881569443057","1.20881569443057","1.20881569443057","1.20881569443057","1.20881569443057","1.20881569443057","1.20881569443057","1.20881569443057","1.20881569443057","1.20881569443057","1.20881569443057","1.20881569443057","1.20881569443057","1.20881569443057","1.20881569443057","1.20881569443057","1.20568245471048","1.20578134900136","1.20712055458094","1.2072431920894","1.20794095005418","1.20821840601909","1.20881569443057","1.2091794277639"
"Ammonia","2G","","","kilotonne","0.55500279255509","0.53684654046983","0.51869028838457","0.51207498928972","0.50545969019486","0.49884439110001","0.49222909200515","0.48213444214926","0.47203979229337","0.46194514243748","0.4518504925816","0.4314008","0.38755605","0.42596845","0.41110315","0.3559372","0.3665363","0.3546175","0.24700108333333","0.24500908333333","0.24642423333333","0.2453148","0.2515315","0.2420944","0.2367492","0.22695935","0.22220345","0.2091268","0.21083245","0.2223238","0.21365445","0.2017232","0.19706275","0.1777856043844","0.16888938303476","0.1590562722693","0.15245329328615","0.14707837279821","0.13711163387642","0.13031326809139"
"Ammonia","2G","Cigarette smoking","Cigarettes","kilotonne","0.55500279255509","0.536846540469832","0.518690288384574","0.512074989289718","0.505459690194861","0.498844391100005","0.492229092005149","0.48213444214926","0.472039792293372","0.461945142437484","0.451850492581596","0.4314008","0.38755605","0.42596845","0.41110315","0.3559372","0.3665363","0.3546175","0.247001083333333","0.245009083333333","0.246424233333333","0.2453148","0.2515315","0.2420944","0.2367492","0.22695935","0.22220345","0.2091268","0.21083245","0.2223238","0.21365445","0.2017232","0.19706275","0.177785604384401","0.168889383034759","0.159056272269301","0.152453293286154","0.147078372798206","0.137111633876424","0.130313268091387"
"Ammonia","2H","","","kilotonne","0.76044019914154","0.76194019914154","1.0232401991415","0.77184019914154","0.92414019914154","0.79414019914154","0.83424019914154","0.82164019914154","0.83764019914154","0.83374019914154","0.81264019914154","0.89206305825945","1.0368037897982","0.98881908507423","0.89452166221897","0.86555765551528","1.0643121857342","1.1306830917779","1.0223492595793","1.0805841723268","0.93013654144797","0.8555852528756","0.97797727298668","0.93901326628299","0.92639580990925","0.89079107166684","0.76200960858941","0.69528633342443","0.78580703144467","0.867165","0.6742","0.87211","0.7515","0.866005","0.952985","0.64165","0.587085","0.9110932","0.78147","0.76447"
"Ammonia","2H1","Paper production","Process emission","kilotonne","0.0224401991415412","0.0224401991415412","0.0224401991415412","0.0224401991415412","0.0224401991415412","0.0224401991415412","0.0224401991415412","0.0224401991415412","0.0224401991415412","0.0224401991415412","0.0224401991415412","0.0219630582594507","0.0220037897981657","0.022219085074231","0.0225216622189713","0.0224576555152762","0.0223121857341511","0.022283091777926","0.0221492595792909","0.0221841723267609","0.022236541447966","0.0220852528755958","0.022277272986681","0.0222132662829859","0.0221958099092509","0.0220910716668408","0.0220096085894107","0.0219863334244307","0.0217070314446704","0.021465","0.0215","0.02171","0.0224","0.022805","0.021985","0.01985","0.018385","0.01929","0.01947","0.01947"
"Ammonia","2H2","Sugar beet processing","Process emission","kilotonne","0.738","0.7395","1.0008","0.7494","0.9017","0.7717","0.8118","0.7992","0.8152","0.8113","0.7902","0.8701","1.0148","0.9666","0.872","0.8431","1.042","1.1084","1.0002","1.0584","0.9079","0.8335","0.9557","0.9168","0.9042","0.8687","0.74","0.6733","0.7641","0.8457","0.6527","0.8504","0.7291","0.8432","0.931","0.6218","0.5687","0.8918032","0.762","0.745"
"Ammonia","3B","","","kilotonne","131.92277410245","129.85486797508","131.80121812583","131.64862957033","129.51526882631","128.63120771062","127.04844057","126.50097498008","125.53548969527","122.59784656449","125.05798066714","123.97705219452","123.60279005896","123.98772949751","124.40405823444","123.31445613591","127.32249660613","128.95649751533","126.44531503646","122.01845897259","117.29202065634","114.86997633333","111.21582621161","110.61495513202","111.94990396021","110.19000646951","108.69746928356","105.31040111995","101.24290696271","99.657051436291","99.812182243555","98.434409435274","97.256580236078","97.781594771951","99.87580550823","99.860557258429","99.010682108265","99.457432542288","98.291711465213","98.752883149615"
"Ammonia","3B1a","Wastes - Direct","Dairy - Dairy Cows","kilotonne","35.1940464733182","34.4391019340425","34.7169634658593","34.8375448853269","34.9457247679358","34.1507943814306","33.1541915708657","32.2231640818095","31.4777952800407","31.7206226668317","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Ammonia","3B1a","Housing","Dairy - Dairy Cows","kilotonne","-","-","-","-","-","-","-","-","-","-","16.9198568550714","16.5428420702143","16.4797973055","16.4355849064286","16.7494402858572","16.4542237732143","17.0025538905714","16.9780774302142","16.767139253","17.1449724057142","16.7291552216429","17.0454946629286","17.3729342493572","17.7039580514285","17.877276534","17.4471941035","17.9118225035714","18.2041883129286","17.7840639457143","17.9206387315","18.7000006241429","18.9128536947143","18.9479309507143","19.2603478265714","20.5661520621429","20.9144130287858","20.3974197582143","20.8945027817857","20.8455872392143","21.1412713502143"
"Ammonia","3B1a","Storage","Dairy - Dairy Cows","kilotonne","-","-","-","-","-","-","-","-","-","-","7.19518146680714","6.98787856376428","6.92627930856428","6.86918114372857","6.96017170172142","6.79374968880714","6.97673450713572","6.9189293004","6.78464810470714","6.90457265966428","6.68265474915714","6.7461906021","6.81918103782857","6.89553219517858","6.90929420955","6.6823070977","6.79948693975715","6.84653757346428","6.63256210157143","6.64029699422857","6.77342335988571","6.81787895707143","6.78796856182857","6.8981007117","7.32031854804286","7.41405858743571","7.17989622377857","7.33080304073572","7.30110568354286","7.39475154087143"
"Ammonia","3B1a","Storage","Dairy - Dairy Cows - Digestate","kilotonne","-","-","-","-","-","-","-","-","-","-","0","2.63389542864286e-05","2.62729043321429e-05","2.58044506442857e-05","0.0001813484554","0.000178646231729286","0.000179871138764285","0.000200523664268571","0.00019849447452","0.000200323029321429","0.000199161921197857","0.000207267539800714","0.000214780277684286","0.000211170945318571","0.000209719706024715","0.000239607506108571","0.000422056836531429","0.000430284489112143","0.000955248189101428","0.000962533538263571","0.00212096236696286","0.00293177942641571","0.00614976121577429","0.00850015690341857","0.0176997068231785","0.0238842419013929","0.0341806668285","0.0415415799767143","0.0425405546195715","0.0438773635365"
"Ammonia","3B1a","Yarding","Dairy - Dairy Cows","kilotonne","-","-","-","-","-","-","-","-","-","-","7.66879844445","7.45699601467857","7.38359450777858","7.32531764527143","7.42263147991428","7.23752400479286","7.42087234772142","7.3478235652","7.21000774723572","7.32220887603572","7.08527120797858","7.12381117418572","7.17355728272143","7.2140107461","7.19491681457143","6.94507444092857","7.00514006456429","6.98963835337143","6.73188684350714","6.68245337723571","6.88145559568571","6.89112780858572","6.84384769005714","6.93164476101429","7.40320610375715","7.52105130250001","7.33601250325","7.50686977827857","7.48831402607142","7.60126794170715"
"Ammonia","3B1b","Wastes - Direct","Other cattle","kilotonne","41.6861405513141","40.7919346464446","41.1210520975424","41.2638766517924","41.3920120111259","40.4504442421145","39.2700024061199","38.1672322885843","37.2843685162512","37.5719892245762","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Ammonia","3B1b","Housing","Other cattle - Beef females for slaughter","kilotonne","-","-","-","-","-","-","-","-","-","-","4.46107019083571","4.49974435662142","4.52940093603571","4.22519625673571","4.37258016976429","4.35146426831428","4.50718044768572","4.46923737916429","4.47550782734285","4.47495337926429","4.44647927613572","4.07535524712858","3.94091681151428","4.16455763389286","4.25403816967857","4.07398405250715","4.06162159361428","4.1570764122","3.97143666088572","3.83333842204286","3.74923633666428","3.50368773765714","3.48897897033572","3.48623338557857","3.55623753488572","3.59033483280715","3.62595540674285","3.54970467191429","3.51748224437143","3.58017979732143"
"Ammonia","3B1b","Housing","Other cattle - Bulls for breeding","kilotonne","-","-","-","-","-","-","-","-","-","-","0.447239877602857","0.451514097235715","0.454769351731428","0.459270792939285","0.464057442321428","0.479653485409286","0.506413712312143","0.487994697030714","0.472336715936429","0.477662925598572","0.46376953819","0.476662289217858","0.457561797049286","0.463674683994285","0.475608760992143","0.510059323382143","0.50368794454","0.506733348485714","0.515369715795","0.510853413417857","0.522207587739285","0.512488622677858","0.499833460298571","0.492888659835714","0.492845983315","0.485334551929999","0.484817413812143","0.507385922822856","0.495257134054286","0.470719821492858"
"Ammonia","3B1b","Housing","Other cattle - Cereal fed bull","kilotonne","-","-","-","-","-","-","-","-","-","-","1.75117709980714","1.86523902893571","1.86431048310714","1.85274311045","1.94667103967143","2.21742402215715","2.86088095172143","2.0748769246","1.85546214072143","1.88309399196428","1.87057185862857","2.49008726100714","2.34877176415","2.58194640230714","2.74830470140714","2.97988694677142","2.24659823082143","2.19411096639285","1.98086589294286","2.10696415126429","2.48112074627857","2.16552303587857","2.09837283175714","2.21051848069286","1.85676116633571","1.57926009468571","1.69847360727857","1.5058488446","1.45092311887143","1.38527146183572"
"Ammonia","3B1b","Housing","Other cattle - Cows","kilotonne","-","-","-","-","-","-","-","-","-","-","4.98160065735715","5.16920867887143","5.32321646837857","5.51289260679999","5.63596148770715","5.7515975254","5.93710634307857","5.96055525385714","6.23910668435","6.14231819366428","5.94184276747858","5.58227281166428","5.46430512719286","5.61056706353571","5.73868357557858","5.97520985383571","5.81062707711429","5.82931703327143","5.63845081786429","5.53462757102143","5.6919530577","5.70682181250714","5.66180488333573","5.42521923755714","5.34518346086429","5.41221708275001","5.43017318412143","5.555456724","5.40401581427857","5.11048410351429"
"Ammonia","3B1b","Housing","Other cattle - Dairy Calves Female","kilotonne","-","-","-","-","-","-","-","-","-","-","1.05427794643","1.02753879927214","1.01718543004429","1.01508344965929","1.02840917227857","0.991269167813571","1.010057682515","0.959867446599285","0.950494990995713","0.958389175097857","0.922416560159286","0.889067418759285","0.89507942598","0.887981615147142","0.869976897709999","0.877322141782143","0.858073836167858","0.879743404485714","0.86932874483","0.938646787105715","0.970278533765713","0.994899349999286","0.990862520115","1.00014060479643","1.05907796314286","1.08336788150428","1.07380216510429","0.976093689632142","0.95193950737","0.98100522643"
"Ammonia","3B1b","Housing","Other cattle - Dairy Replacements Female","kilotonne","-","-","-","-","-","-","-","-","-","-","1.16857523162143","1.14454221262143","1.20498875865714","1.20089225032143","1.21529458948571","1.34539501403571","1.41855938477857","1.44201721217857","1.39070996595714","1.40992146778571","1.30770108136429","1.22112205737143","1.09632893983143","1.13672472425","1.19119310954286","0.862825477947857","0.832943180560001","0.815242880119285","0.798331526449286","0.809385639477858","0.846030846605714","0.85257485383","0.859581241443571","0.872552990791429","0.913186866876428","0.887872727585","0.925147632320001","0.925325880792857","0.871100864634285","0.902065450459286"
"Ammonia","3B1b","Housing","Other cattle - Dairy In Calf Heifers","kilotonne","-","-","-","-","-","-","-","-","-","-","1.29397462494572","1.30337589400714","1.36383278029286","1.41955849797143","1.37840512103571","1.41812939758571","1.55683552692142","1.53589278905","1.45376042251429","1.42529984227857","1.39368435468571","1.3281516611","1.25214625934286","1.18647375508571","1.24497905096428","1.72384349037142","1.74887216549286","1.68123273367143","1.59362799245714","1.59940875369286","1.63771318222857","1.66748675382143","1.61881355839286","1.60177903430714","1.6852569863","1.59087927642143","1.52195991605714","1.52922583894286","1.44278051752143","1.41459524742857"
"Ammonia","3B1b","Housing","Other cattle - Heifers for breeding","kilotonne","-","-","-","-","-","-","-","-","-","-","1.094254245685","0.979929405327142","1.04791328561143","1.17167927920429","1.14725233704214","1.09453777468429","1.18610163325786","1.31985888976429","1.21413587155","1.17015946296929","1.10335059615286","1.16520627921929","1.30407083157929","1.29033402494143","1.28211486910643","1.51240804238071","1.51473566006214","1.54512183610214","1.51333783917857","1.56729826726429","1.64100337437143","1.63727450791429","1.58065357363572","1.49080972511857","1.49697929067071","1.49942973953286","1.49278842129714","1.36725310075714","1.37803126398143","1.49825310796857"
"Ammonia","3B1b","Housing","Other cattle - Steers","kilotonne","-","-","-","-","-","-","-","-","-","-","5.13771698455","4.69937641912143","4.6942906225","4.68409648155","4.70163564237857","4.54068890531429","4.4354628634","4.56060026265714","4.59569794330714","4.42835360802143","4.62849323077857","4.18471434944286","4.24429693204286","4.41710732577857","4.4204460035","4.7093964655","4.80498609250714","4.7784030015","4.60152677811429","4.67436557590714","4.57683988993571","4.46262866607857","4.47152579142143","4.3217198873","4.59396573085714","4.80849767395001","4.7821399551","4.74453098442143","4.56288087057857","4.55281286222143"
"Ammonia","3B1b","Storage","Other cattle - Dairy Calves Female","kilotonne","-","-","-","-","-","-","-","-","-","-","0.359037960497857","0.349485377678571","0.345980063334286","0.345158054745","0.349583762300714","0.336470523130714","0.342467052167143","0.326022145104285","0.322071441433572","0.324875490575","0.312020394158571","0.299769649697143","0.301431174641428","0.299092980434286","0.292601785786428","0.295029030182858","0.287606983340714","0.295757646442857","0.291604696771429","0.314286836356429","0.324635367493571","0.332192341696429","0.329412681155715","0.332335535392143","0.350347944017858","0.356371537248572","0.350879857066429","0.317300660689285","0.309153091915","0.318613083311429"
"Ammonia","3B1b","Storage","Other cattle - Dairy Replacements Female","kilotonne","-","-","-","-","-","-","-","-","-","-","0.375941028707857","0.367422714680715","0.386221340205","0.383108877245714","0.386379537105","0.427720917575","0.450385924681429","0.456901362470714","0.43899512624","0.444683228465714","0.411470865398571","0.382183764032857","0.339709932630714","0.349321236643571","0.367642899895","0.261260038119286","0.250733625175","0.245269928207143","0.240211892852857","0.242817217968572","0.245010156647142","0.246050860303572","0.246606799828571","0.250266497135","0.261192091499286","0.253762656323572","0.263151594058572","0.260954045502143","0.244613434714286","0.253214328281429"
"Ammonia","3B1b","Storage","Other cattle - Dairy In Calf Heifers","kilotonne","-","-","-","-","-","-","-","-","-","-","0.422746654869286","0.425424194916428","0.443715259175714","0.460341502105714","0.445131389945715","0.456024731266428","0.499360244558571","0.491251893849286","0.463508043315714","0.453534890708571","0.441578338338572","0.418970441493572","0.393996622712857","0.371188079020715","0.388408485113571","0.541216212150714","0.546334426278572","0.52286244327","0.494773196535714","0.496655243682857","0.500343716087857","0.509052512565","0.491241281271428","0.484369733480714","0.509798672266428","0.478946377865","0.455435581148571","0.455476935275715","0.428850299254286","0.418973732948571"
"Ammonia","3B1b","Storage","Other cattle - Beef females for slaughter - Digestate","kilotonne","-","-","-","-","-","-","-","-","-","-","0","6.07041706171429e-06","6.20395791092857e-06","0.0153368014218849","3.41195982579285e-05","3.44866311722143e-05","3.463997367e-05","3.97750017875e-05","3.93250371660714e-05","3.87427464462143e-05","3.95781257552857e-05","3.73312669199286e-05","3.52219059485e-05","3.67089629758572e-05","3.78620162820715e-05","4.10229392725714e-05","9.41534599072143e-05","9.60388751890715e-05","0.00019249487124","0.000186389239637571","0.000331134017066429","0.000405602493642857","0.000928281204786429","0.00130685751650786","0.00280191516414143","0.003705698808535","0.00555555885259285","0.00670880008919287","0.00689300907424285","0.007124402636"
"Ammonia","3B1b","Storage","Other cattle - Bulls for breeding - Digestate","kilotonne","-","-","-","-","-","-","-","-","-","-","0","5.68829772571429e-07","5.68074097071429e-07","0.00173643661961836","3.37068107021428e-06","3.52390634085714e-06","3.63746416728572e-06","3.91066221192857e-06","3.71110046021429e-06","3.76947143678571e-06","3.76444562114286e-06","4.18131911721428e-06","3.94295145335714e-06","3.943853817e-06","4.07561993907143e-06","5.12181484928571e-06","1.15097025225714e-05","1.19688539403571e-05","2.50507171502143e-05","2.50611512875714e-05","4.91431314994285e-05","6.3823303609e-05","0.000136279254059071","0.000186800415187786","0.000389356363076214","0.000505493633321429","0.000736448131075714","0.000928415994082858","0.000931473394042144","0.000900940524103571"
