
"Gas","NFR/CRF Group","Source","Activity","Units","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"Ammonia","1A3dii","Inland goods-carrying vessels","Petrol","kilotonne","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Ammonia","1A3dii","Shipping between UK and Gibraltar","Fuel oil","kilotonne","0.000132643765890133","0.000115674820801271","0.000103288076239197","9.57376312209726e-05","9.11495717301889e-05","7.98461699636418e-05","7.85248887023389e-05","7.4532040500241e-05","7.74062426779274e-05","9.61665837962464e-05","0.000110552145294069","0.000112473178344748","0.000112336205150156","0.000118042374269057","0.000128763829461643","0.000126663745602821","0.000129569211487861","0.000145123794252312","0.000151664094463835","0.000159324113660372","0.000157634818537604","0.000160016019264948","0.000116803039550694","0.000132625588331875","0.000132051408922281","0.000148994115264017","0.000168787577053319","0.000121585731331783","0.000186801212273474","0.00018375101137134","0.00020068416702234","0.000193326116602088","0.000170026015207369","0.00014716804389752","0.000181991719246038","0.000187162148135586","0.000162521617635115","0.000151823618704279","0.000147648635139387","0.000166866384186659","0.000106273132640012"
"Ammonia","1A3dii","Shipping between UK and OTs (excl. Gib and Bermuda)","Fuel oil","kilotonne","1.4888509260409e-05","1.29290541608951e-05","1.21837913239005e-05","1.08104980062924e-05","1.02494574436111e-05","8.65007315298225e-06","8.80917420807098e-06","8.10578006978395e-06","8.44910339918596e-06","1.08104980062924e-05","1.23763873379553e-05","1.24133557613709e-05","1.2766496639618e-05","1.28919664232949e-05","1.3785324572568e-05","1.38345933686096e-05","1.39966177061953e-05","1.51762012328859e-05","1.5210669210911e-05","1.53873789716125e-05","1.58398620988463e-05","1.90078345186156e-05","1.58398620988463e-05","1.2671889679077e-05","1.90078345186155e-05","9.50391725930777e-06","0","0","7.86395701435519e-06","1.24990171093354e-05","3.3037426663308e-06","1.35146412475769e-05","1.03236105142666e-05","0","6.11011366275782e-06","9.16517049413673e-06","3.2565923598624e-05","4.66793143454441e-05","1.52768665130544e-05","1.52768665130544e-05","0"
"Ammonia","1A3dii","Shipping between UK and Bermuda","Fuel oil","kilotonne","6.38078968303242e-06","5.54102321181217e-06","5.22162485310019e-06","4.63307057412534e-06","4.39262461869047e-06","3.70717420842097e-06","3.77536037488758e-06","3.47390574419313e-06","3.62104431393685e-06","4.63307057412534e-06","5.30416600198083e-06","5.32000961201612e-06","5.47135570269344e-06","5.5251284671264e-06","5.90799624538631e-06","5.92911144368983e-06","5.99855044551228e-06","6.50408624266537e-06","6.51885823324758e-06","6.59459098783393e-06","6.78851232807698e-06","2.31352500140864e-06","2.57773935943335e-06","0","3.79010625837387e-06","0","3.45473207479452e-05","0.000139320701713127","7.39851920462204e-06","0","0","0","0","0","0","0","1.26515241420928e-06","4.52893047866359e-06","6.33702521623393e-07","6.33702521623393e-07","0"
"Ammonia","1A3dii","Shipping between UK and CDs","Fuel oil","kilotonne","1.93553321055137e-05","1.6808004933022e-05","1.58391497263906e-05","1.40538435029349e-05","1.33244805945719e-05","1.12452520050594e-05","1.14520862626549e-05","1.05376611238117e-05","1.09839876796757e-05","1.40538435029349e-05","1.60895280382167e-05","1.5813848294628e-05","1.52141829384397e-05","1.48823629531017e-05","1.5788156849806e-05","1.67206628631484e-05","1.70496999642554e-05","1.62043808003368e-05","1.65749542147044e-05","1.65875015995848e-05","1.48641332448976e-05","1.40382504871354e-05","1.41345421077931e-05","1.43379089081856e-05","1.52812303831515e-05","1.60460268472297e-05","1.61335492345066e-05","1.61710598749337e-05","1.5371460472341e-05","1.39977682347751e-05","1.45619412130568e-05","1.48057591486998e-05","1.46834571997293e-05","1.39319380635628e-05","1.431966021041e-05","2.38001838082638e-06","2.42889120873433e-06","2.54598158098284e-06","2.46732458793498e-06","2.53504403738885e-06","2.30432177211147e-06"
"Ammonia","1A3dii","Shipping between UK and CDs","Gas oil","kilotonne","4.63839356425293e-05","3.67528479281582e-05","5.88783197044158e-05","4.65140854765071e-05","5.97242936252727e-05","5.94965314158114e-05","5.47135250171204e-05","4.24794406231896e-05","4.79131961917705e-05","6.40099376416997e-05","6.11920853902241e-05","6.07511115287169e-05","6.07047915053862e-05","6.13146274136552e-05","6.40283559227804e-05","6.58584903415065e-05","6.39089834011724e-05","6.353160991454e-05","6.3443496230932e-05","6.36369423615087e-05","6.03929992460184e-05","6.06479426100405e-05","6.12242615487436e-05","6.13237757722096e-05","6.12581126806008e-05","6.24420569079284e-05","5.948083507418e-05","6.0435803235941e-05","5.84167483052306e-05","5.86371443446344e-05","5.65434179333757e-05","5.52282126793535e-05","5.48189328647194e-05","5.36919023603138e-05","5.41308201288992e-05","6.46841231070489e-05","6.51933937494505e-05","6.64020339514554e-05","6.45876818797885e-05","6.33976531143605e-05","4.24548101535713e-05"
"Ammonia","1A3eii","Aircraft - support vehicles","Gas oil","kilotonne","0.000380702192003407","0.000369927601663688","0.000388683370032828","0.000406641020599026","0.000430584554687291","0.000437767614913771","0.00044894126415496","0.000476077269454994","0.000510795393882978","0.000547907871719787","0.000564269286680101","0.00054551351831096","0.000577837289330117","0.000592203409783076","0.000618142238378696","0.000643282949171374","0.000675310602439257","0.000729246940740256","0.000789906053023273","0.00083717928693381","0.000894472039759854","0.000901155034014168","0.000935707291190071","0.00099425451424","0.00107246643137252","0.00113478634728719","0.00116555401160321","0.00119698082280301","0.00117031461659304","0.00110026582776819","0.00106269088152702","0.00110597728173278","0.00111237756643477","0.00115097628374814","0.00120089909117461","0.00126653465733836","0.00137276088581794","0.00141824653313217","0.00145733746987875","0.00149338668952616","0.00140439457061544"
"Ammonia","1A4bi","Domestic combustion","Anthracite","kilotonne","0.04517963184","0.04300650228","0.04711130256","0.0445357416","0.04190652312","0.05639405352","0.04123580412","0.039572421","0.03731880516","0.03466275792","0.03197988192","0.04367722128","0.03495787428","0.0517795068","0.0532838337","0.0388126720375","0.03678222996","0.0346953357","0.0258070370512541","0.024323543552563","0.0250022523377355","0.0296760538688388","0.0215094413226924","0.0166872330876685","0.015322603480938","0.0085289146997226","0.00571708874298189","0.00502747522232048","0.00442931277303206","0.00576193436951983","0.0059425471422","0.0056445830001","0.00550259657865","0.0070072928784","0.005566335644","0.00561550849134","0.00514850695966535","0.00529850840266","0.005323611506895","0.00514667898657","0.00463466829"
"Ammonia","1A4bi","Domestic combustion","Coal","kilotonne","0.15656018715","0.15642923725","0.153437670815","0.14185962362","0.110642285325","0.14921293959","0.159603494765","0.12984768511","0.09933827475","0.08577346206","0.0694034720066116","0.0701753149652893","0.0638899629372211","0.0605814727697708","0.0428287687040066","0.0277414129299854","0.02968754547213","0.0289244138341705","0.033266126900636","0.0377656320542571","0.0227003247704328","0.0180744129549999","0.0113714781352036","0.0101505450193875","0.00885854348639423","0.00701860937981285","0.00831564103414146","0.010937236383241","0.0122533754110169","0.01115515155315","0.0118092981625","0.0115873419483","0.0109975469607","0.0089334959778","0.0080231099157","0.0080386186536","0.008376415247506","0.0078964195016","0.0075954431756","0.006991645458","0.006362440434"
"Ammonia","1A4bi","Domestic combustion","Coke","kilotonne","0.016280485","0.014777671","0.014777671","0.013525326","0.013525326","0.015529078","0.013525326","0.012773919","0.012022512","0.010269229","0.0094927751","0.0078396797","0.0065873347","0.0054852711","0.0046336765","0.0043581606","0.0045334889","0.0020788927","0.003005628","0.0030306749","0.0036318005","0.0016781423","0.004459851014","0.0032310501","0.0012773919","0.00086161336","0.000559297277","0.000372447403","0.000309579684","0.00025798307","0.00025798307","0.00021790803","0.0001753283","0.00014276733","0.00014527202","6.512194e-05","0","0","0","0","0"
"Ammonia","1A4bi","Domestic combustion","Wood","kilotonne","0.210436040322581","0.210436040322581","0.210436040322581","0.210436040322581","0.210436040322581","0.210436040322581","0.210436040322581","0.210436040322581","0.210436040322581","0.210436040322581","0.313128828","0.313128828","0.36724986","0.36724986","0.36724986","0.36724986","0.36724986","0.36724986","0.36724986","0.36724986","0.36724986","0.36724986","0.36724986","0.3701706776","0.417934636","0.477639584","0.537344532","0.429532","0.292848920506027","0.315927933776909","0.42898427254252","0.380187822657581","0.46442209174604","0.543170877003114","0.50875328859124","0.615331778960967","0.69103534121497","0.71536633479682","0.810465954746659","0.872065206725448","0.884835984863534"
"Ammonia","1A4bii","House and garden machinery","DERV","kilotonne","6.19433312540234e-05","6.28055575232377e-05","6.32724670553032e-05","6.38887876376297e-05","6.46482938097895e-05","6.54202509028044e-05","6.6157967963468e-05","6.6877008642849e-05","6.75773729409472e-05","6.82528353973353e-05","6.89158469328682e-05","6.97002549467383e-05","7.03321391801336e-05","7.10387289386594e-05","7.1829362412957e-05","7.2573304934048e-05","7.34016789666869e-05","7.37943832058295e-05","7.43231424569587e-05","7.48580860268145e-05","7.54363198277569e-05","7.58661299792595e-05","7.66608149356349e-05","7.70473348560509e-05","7.72823389676639e-05","7.79749826650495e-05","7.84759124819086e-05","7.91871091354741e-05","8.00096235261195e-05","8.05260141397953e-05","8.11382616937343e-05","8.16608366261367e-05","8.2313282251799e-05","8.24462451044221e-05","8.26657884192184e-05","8.36305421405769e-05","8.38253481804665e-05","8.41871308259759e-05","8.52693866031408e-05","8.60362421252463e-05","8.59372930256198e-05"
"Ammonia","1A4bii","House and garden machinery","Petrol","kilotonne","0.000316209730479931","0.000320611242808722","0.000322994733239475","0.000326140940608069","0.000330018085042094","0.00033395878922094","0.00033772470410153","0.00034139527936489","0.00034497051501102","0.000348418631167509","0.000351803187579179","0.000355807451502845","0.000359033108552464","0.000362640124071004","0.000366676167867079","0.00037047386262008","0.000374702565279339","0.000376707250837957","0.000379406473125545","0.00038213726526445","0.000385089046362573","0.000387283151029092","0.000391339876923304","0.000393312992630605","0.000394512646980644","0.000398048470328128","0.00040060562828479","0.000404236161186225","0.000408434951411362","0.000411071033996316","0.000414196449276682","0.000416864101712953","0.000420194721026878","0.000420873472830189","0.000421994202551936","0.00042691909935736","0.00042791354967384","0.000429760385975874","0.000435285109956317","0.000439199771519603","0.000438694653898534"
"Ammonia","1A4cii","Agriculture - mobile machinery","Gas oil","kilotonne","0.0108441666690522","0.0109012412304683","0.0109583157918844","0.0110153903533004","0.0110724649147165","0.0111295394761325","0.0111866140375486","0.0112436885989647","0.0113007631603807","0.0113578377217968","0.0114149122832129","0.0114149122832129","0.0114149122832129","0.0114149122832129","0.0114149122832129","0.0114149122832129","0.0115204468444719","0.0116397191710224","0.011427215663822","0.011201404086004","0.0108725243627997","0.010685950669563","0.0106513191422552","0.0105663574379624","0.0101459144769546","0.0101148174692723","0.00961888580489539","0.00914202255821698","0.00891663036020983","0.00911786455426887","0.00918039596802118","0.00929746670003616","0.00957828086985487","0.00946371305992574","0.00954307341396452","0.00994163952062239","0.0105004376060056","0.0103977238888294","0.0103651476410667","0.0103858968354195","0.0103209690268992"
"Ammonia","1A4cii","Agriculture - mobile machinery","Petrol","kilotonne","2.28117908571428e-06","2.29318529142857e-06","2.30519149714285e-06","2.31719770285715e-06","2.32920390857143e-06","2.34121011428571e-06","2.35321632e-06","2.36522252571428e-06","2.37722873142857e-06","2.38923493714285e-06","2.40124114285714e-06","2.40124114285714e-06","2.40124114285714e-06","2.40124114285714e-06","2.40124114285714e-06","2.40124114285714e-06","2.40124114285714e-06","2.40124114285714e-06","2.40124114285714e-06","2.40124114285714e-06","2.40124114285714e-06","2.40124114285714e-06","2.40124114285714e-06","2.40124114285714e-06","1.92099291428571e-06","2.87535695797223e-06","2.3951087294008e-06","1.97078042264458e-06","1.9320214910639e-06","1.9320214910639e-06","2.02284124729552e-06","2.02284124729552e-06","2.80190662207148e-06","2.7940511955082e-06","3.47288206643293e-06","4.42191608262189e-06","5.61961112482983e-06","5.57804193243536e-06","5.36718574573675e-06","5.53614632409786e-06","5.18623530577905e-06"
"Ammonia","1A4ciii","Fishing vessels","Fuel oil","kilotonne","0.000388177587584086","0.000337090098554459","0.000317659386914987","0.000281854480073709","0.000267226865693432","0.000225527248579506","0.000229675378030629","0.000211336279404609","0.000220287506114928","0.000281854480073709","0.000322680806776873","0.000314430310743716","0.000325709359331885","0.000345007936028048","0.000345351928854299","0.000363650479952181","0.000326810347603297","0.000296152642787059","0.000282188039258527","0.000257403662167652","0.000241884827074995","0.000243614553910194","0.000247238128607979","0.000256162541796007","0.000268324245364469","0.000268262744499415","0.000243503449223669","0.00025088432444494","0.000246730144504077","0.000227985763957689","0.000238770384470758","0.000215368359400653","0.000225268092499916","0.000213936035600847","0.000239860201404152","9.63841570009846e-05","0.000102808641100453","9.94244179128239e-05","9.72115746833874e-05","8.83777856283313e-05","8.27766512291075e-05"
"Ammonia","1A4ciii","Fishing vessels","Gas oil","kilotonne","0.00176962224217574","0.00140218065276328","0.00224630322303516","0.0017745876690597","0.00227857849778085","0.00226988900073393","0.00208740956274869","0.00162065943565718","0.00182796600806218","0.00244208275563349","0.00233457711482236","0.00227488524960938","0.00235648851871586","0.00249611261335456","0.00249860138170695","0.00263099034854458","0.00236445410566167","0.0021426473710998","0.0020416142661534","0.00186230072054951","0.00175002283945114","0.00176253731381571","0.0017887536687573","0.00185332128590223","0.00194131051312583","0.00194086555789738","0.00176173347778623","0.00181513368634234","0.00178507843292437","0.00164946391561787","0.00172749002598168","0.00155817771789964","0.001629801718618","0.00154781493742489","0.00173537478893818","0.00163483213587329","0.00174380183990992","0.00168639990795085","0.00164886648611373","0.00149903104968839","0.00140402669629551"
"Ammonia","1A5b","Shipping - naval","Gas oil","kilotonne","0.00416445030782761","0.00416445030782761","0.00416445030782761","0.00416445030782761","0.00416445030782761","0.00416445030782761","0.00416445030782761","0.00416445030782761","0.00416445030782761","0.003917308707124","0.00438334212840809","0.00456964819700967","0.00422245382585752","0.00375350043975374","0.00347765171503958","0.00353917326297273","0.00357695690413368","0.00380852242744063","0.00269624450307828","0.00297459102902375","0.00291182058047493","0.00267264291996482","0.0024334652594547","0.00272510755496922","0.00301674985048373","0.0027114460180299","0.0026457432651715","0.00273852191512753","0.00270982987906772","0.00270448548812665","0.00274846086191733","0.00252022867194371","0.00229039044635004","0.0020913953935796","0.00178224832453826","0.00141333101583113","0.00136645778364116","0.0014565963060686","0.00154832002286719","0.00171234751275286","0.00119237027264732"
"Ammonia","1B","","","kilotonne","0.2502336765889","0.22721988736927","0.21989568785197","0.21155525341915","0.16856233306516","0.22136238133548","0.21439535800483","0.21358803700724","0.21260619469027","0.20257781979083","0.19646107803701","0.18826494770716","0.17474356395817","0.16953389380531","0.16673496379726","0.16082503620274","0.15966886564763","0.15734851166533","0.15025","0.17873","0.17895","0.18124","0.1594255","0.16723","0.15029","0.364393","0.3111769","0.2881667","0.24839589995117","0.1716235","0.1957939","0.5044879","0.4852599","0.575946","0.355418665625","0.24889863125","0.20335799075606","0.1914225","0.19021","0.180854171875","0.1835913328125"
"Ammonia","1B1b","Coke production","Coke produced","kilotonne","0.107933676588898","0.101179887369268","0.0978156878519713","0.0958352534191474","0.0772623330651651","0.103782381335479","0.103325358004827","0.0997580370072408","0.100126194690266","0.0987678197908289","0.0978410780370075","0.0909349477071603","0.082873563958166","0.0773638938053099","0.0787349637972649","0.0790650362027355","0.0789888656476269","0.079128511665326","0.0789000000000002","0.10635","0.10845","0.10926","0.0879500000000002","0.0827000000000001","0.0829","0.2349","0.247045","0.2249965","0.197779699951172","0.122882","0.134884","0.138154","0.131843","0.2261","0.223063765625","0.22792753125","0.1820366875","0.177597000000001","0.176399999999999","0.167795171875","0.1716941328125"
"Ammonia","1B1b","Solid smokeless fuel production","Coal","kilotonne","0.0899999999999998","0.0737399999999998","0.0697799999999999","0.0634199999999999","0.0389999999999999","0.0652799999999999","0.0587699999999999","0.0615299999999999","0.0601799999999999","0.0515099999999999","0.04632","0.04503","0.03957","0.03987","0.0357","0.02946","0.02838","0.02592","0.01905","0.01938","0.0162","0.01488","0.0130755","0.01188","0.00981","0.007986","0.0082749","0.0079452","0.0105612","0.0071415","0.0069339","0.0077409","0.0055209","0.007764","0.0077679","0.0068541","0.00667830325606497","0.0062055","0.005931","0.004569","0.0049872"
"Ammonia","1B2aiv","Refineries - general","Process emission","kilotonne","0.0523","0.0523","0.0523","0.0523","0.0523","0.0523","0.0523","0.0523","0.0523","0.0523","0.0523","0.0523","0.0523","0.0523","0.0523","0.0523","0.0523","0.0523","0.0523","0.053","0.0543","0.0571","0.0584","0.07265","0.05758","0.121507","0.055857","0.055225","0.040055","0.0416","0.053976","0.358593","0.347896","0.342082","0.124587","0.014117","0.014643","0.00762","0.007879","0.00849","0.00691"
"Ammonia","2A","","","kilotonne","0.35000069992213","0.3181165781901","0.32933696981466","0.34055736143922","0.35177775306379","0.36299814468835","0.37421853631292","0.38543892793748","0.39665931956204","0.40787971118661","0.42741777483602","0.43304914634441","0.43868051785279","0.44431188936118","0.44994326086957","0.48860928853755","0.52958703557312","0.40029111470572","0.4590854743083","0.39751897233202","0.40869847826087","0.39656922924901","0.33283725296443","0.31731401098901","0.43719360561056","0.51230849838147","0.42478239779006","0.45411736442786","0.40569609416278","0.4461238410596","0.51758326710817","0.5563055187638","0.49631156732892","0.36899177218543","0.38038730242826","0.32745775768322","0.35185416855792","0.33542924609929","0.52477433806147","0.40788498131213","0.361586715197"
"Ammonia","2A3","Glass - glass wool","Glass (glass wool)","kilotonne","0.350000699922133","0.318116578190096","0.329336969814659","0.340557361439225","0.351777753063788","0.362998144688352","0.374218536312915","0.385438927937481","0.396659319562044","0.407879711186608","0.427417774836024","0.43304914634441","0.438680517852795","0.444311889361181","0.449943260869566","0.48860928853755","0.529587035573123","0.400291114705722","0.459085474308301","0.397518972332016","0.40869847826087","0.396569229249012","0.332837252964427","0.317314010989012","0.437193605610562","0.512308498381468","0.424782397790056","0.454117364427861","0.405696094162777","0.446123841059602","0.517583267108167","0.556305518763796","0.496311567328918","0.36899177218543","0.380387302428256","0.327457757683215","0.351854168557919","0.33542924609929","0.524774338061465","0.407884981312127","0.361586715196998"
"Ammonia","2B","","","kilotonne","7.381602083627","7.381602083627","7.381602083627","7.381602083627","7.381602083627","7.381602083627","7.381602083627","7.381602083627","7.340402083627","7.299202083627","7.2580020835878","7.2168020835878","7.1756020835878","7.1344020835878","7.1344020835878","7.1344020835878","7.7383322973367","6.1013027951765","8.6144237804611","4.5862430692389","3.4791606481357","3.802219356343","3.5191391017627","3.2722587841367","3.1250674097995","4.0502896646198","4.008140261711","3.8199302540589","3.1855462435918","2.8091014347667","3.2058097601","3.6878297101","3.5158276002","2.243822881716","1.6740263135333","1.2082840802","1.5988383134787","1.7410001508667","1.2956076309333","1.8458449198667","1.4821093932"
"Ammonia","2B10a","Chemical industry - ammonia based fertilizer","Non-fuel fertilizer","kilotonne","4.703052","4.703052","4.703052","4.703052","4.703052","4.703052","4.703052","4.703052","4.703052","4.703052","4.703052","4.703052","4.703052","4.703052","4.703052","4.703052","5.451686","3.847868","6.5498","2.5301","1.54749","1.81761","1.72072","1.6567","1.4888","2.3889","2.2352","2.0128","1.5835","1.382","1.77","1.821","1.577","0.794","0.996","0.662","0.875","1.08","0.723","1.145","0.854"
"Ammonia","2B10a","Chemical industry - ammonia use","Process emission","kilotonne","1.19535008362701","1.19535008362701","1.19535008362701","1.19535008362701","1.19535008362701","1.19535008362701","1.19535008362701","1.19535008362701","1.19535008362701","1.19535008362701","1.19535008358779","1.19535008358779","1.19535008358779","1.19535008358779","1.19535008358779","1.19535008358779","1.05064629733667","1.01743479517648","0.82862378046111","0.820143069238888","0.695670648135713","0.748609356343041","0.562419101762698","0.379558784136692","0.400267409799516","0.425389664619838","0.594940261711046","0.5681302540589","0.431046243591799","0.289101434766663","0.239809760099998","0.276829710099997","0.263827600199998","0.260822881715979","0.286326313533331","0.213784080199998","0.226838313478687","0.270000150866665","0.252607630933331","0.290844919866665","0.272109393199998"
"Ammonia","2B7","Chemical industry - soda ash","Soda ash","kilotonne","1.4832","1.4832","1.4832","1.4832","1.4832","1.4832","1.4832","1.4832","1.442","1.4008","1.3596","1.3184","1.2772","1.236","1.236","1.236","1.236","1.236","1.236","1.236","1.236","1.236","1.236","1.236","1.236","1.236","1.178","1.239","1.171","1.138","1.196","1.59","1.675","1.189","0.3917","0.3325","0.497","0.391","0.32","0.41","0.356"
"Ammonia","2C","","","kilotonne","0.0085496210929767","0.0082577202829739","0.008196267480868","0.0083191730850797","0.0086418002961355","0.008726297899031","0.008526576292187","0.0089413827064015","0.009786358735357","0.010093622745886","0.010001443312914","0.0091334225031144","0.0087186160984313","0.0086418000975641","0.0088568848999923","0.0091026961027675","0.0091026961027675","0.0093024177050223","0.00934997","0.00978447","0.010287","0.007013","0.00741","0.00685275","0.001","0.0016","0.002","0.002","0.0018","0.002","0.0018","0.0018","0.0018","0.0018","0.0018","0.0018","0.0018","0.0018","0.0018","0.0018","0.0018"
"Ammonia","2C7c","Other non-ferrous metal processes","Index of output (basic metals)","kilotonne","0.00854962109297668","0.00825772028297388","0.00819626748086803","0.00831917308507974","0.00864180029613546","0.00872629789903101","0.00852657629218699","0.00894138270640149","0.00978635873535696","0.0100936227458862","0.0100014433129141","0.00913342250311436","0.00871861609843128","0.00864180009756405","0.00885688489999231","0.00910269610276747","0.00910269610276747","0.00930241770502228","0.00934997000000003","0.00978447000000001","0.010287","0.00701299999999997","0.00741000000000002","0.00685275","0.001","0.0016","0.002","0.00200000000000001","0.0018","0.002","0.00179999999999999","0.0018","0.0018","0.0018","0.0018","0.0018","0.0018","0.0018","0.0018","0.0018","0.0018"
"Ammonia","2D","","","kilotonne","1.2088156944306","1.2088156944306","1.2088156944306","1.2088156944306","1.2088156944306","1.2088156944306","1.2088156944306","1.2088156944306","1.2088156944306","1.2088156944306","1.2056824547105","1.2056824547105","1.2056824547105","1.2056824547105","1.2056824547105","1.2056824547105","1.2056824547105","1.2056824547105","1.2056824547105","1.2056824547105","1.2056824547105","1.2056824547105","1.2056824547105","1.2056824547105","1.2056824547105","1.2056824547105","1.2056824547105","1.2056824547105","1.2056824547105","1.2056824547105","1.2056824547105","1.2056824547105","1.2056824547105","1.2057813490014","1.2071205545809","1.2072431920894","1.2079409500542","1.2082184060191","1.2088156944306","1.2091794277639","1.2093438043456"
"Ammonia","2D3a","Non-aerosol products - household products","Non-fuel domestic","kilotonne","1.20881569443057","1.20881569443057","1.20881569443057","1.20881569443057","1.20881569443057","1.20881569443057","1.20881569443057","1.20881569443057","1.20881569443057","1.20881569443057","1.20568245471048","1.20568245471048","1.20568245471048","1.20568245471048","1.20568245471048","1.20568245471048","1.20568245471048","1.20568245471048","1.20568245471048","1.20568245471048","1.20568245471048","1.20568245471048","1.20568245471048","1.20568245471048","1.20568245471048","1.20568245471048","1.20568245471048","1.20568245471048","1.20568245471048","1.20568245471048","1.20568245471048","1.20568245471048","1.20568245471048","1.20578134900136","1.20712055458094","1.2072431920894","1.20794095005418","1.20821840601909","1.20881569443057","1.2091794277639","1.20934380434556"
"Ammonia","2G","","","kilotonne","0.55500279255509","0.53684654046983","0.51869028838457","0.51207498928972","0.50545969019486","0.49884439110001","0.49222909200515","0.48213444214926","0.47203979229337","0.46194514243748","0.4518504925816","0.4314008","0.38755605","0.42596845","0.41110315","0.3559372","0.3665363","0.3546175","0.24700108333333","0.24500908333333","0.24642423333333","0.2453148","0.2515315","0.2420944","0.2367492","0.22695935","0.22220345","0.2091268","0.21083245","0.2223238","0.21365445","0.2017232","0.19706275","0.1777856043844","0.16888938303476","0.1590562722693","0.15245329328615","0.14707837279821","0.13711163387642","0.13031326809139","0.13955407243037"
"Ammonia","2G","Cigarette smoking","Cigarettes","kilotonne","0.55500279255509","0.536846540469831","0.518690288384572","0.512074989289716","0.505459690194861","0.498844391100005","0.49222909200515","0.48213444214926","0.472039792293372","0.461945142437482","0.451850492581596","0.4314008","0.38755605","0.42596845","0.41110315","0.3559372","0.3665363","0.3546175","0.247001083333333","0.245009083333333","0.246424233333333","0.2453148","0.2515315","0.2420944","0.2367492","0.22695935","0.22220345","0.2091268","0.21083245","0.2223238","0.21365445","0.2017232","0.19706275","0.177785604384401","0.168889383034759","0.159056272269301","0.152453293286154","0.147078372798206","0.137111633876424","0.130313268091387","0.139554072430366"
"Ammonia","2H","","","kilotonne","0.76044019914154","0.76194019914154","1.0232401991415","0.77184019914154","0.92414019914154","0.79414019914154","0.83424019914154","0.82164019914154","0.83764019914154","0.83374019914154","0.79688067787553","0.8775981986863","1.0223925613029","0.97402016634425","0.87888596648452","0.85018617072018","1.0496299536052","1.1159514809811","1.0079301386775","1.0660677281957","0.91552407958605","0.84122483536215","0.96324254846282","0.92442065360518","0.91185569483981","0.87648232110576","0.74779471582587","0.68122567519412","0.77232293364268","0.85443734408096","0.66153624906781","0.85928327898894","0.7352559","0.8485685","0.9362454","0.627062","0.574444","0.8975681","0.765784","0.78221772659957","0.60394256024476"
"Ammonia","2H1","Paper production","Process emission","kilotonne","0.0224401991415412","0.0224401991415412","0.0224401991415412","0.0224401991415412","0.0224401991415412","0.0224401991415412","0.0224401991415412","0.0224401991415412","0.0224401991415412","0.0224401991415412","0.0066806778755257","0.00749819868629749","0.00759256130287239","0.0074201663442452","0.00688596648451903","0.00708617072017843","0.00762995360518014","0.00755148098107623","0.00769763867748415","0.00765442819573404","0.00759957958605123","0.00776653536214837","0.0075634484628212","0.00762995360518014","0.00764829483980797","0.00776022110575638","0.00784311582586717","0.00788197519412085","0.00820023364268071","0.00877304408095621","0.00878734906781078","0.00887317898893823","0.006144","0.0054085","0.0052925","0.0052635","0.005766","0.00567","0.005745","0.0059055","0.005973"
"Ammonia","2H2","Sugar beet processing","Process emission","kilotonne","0.738","0.7395","1.0008","0.7494","0.9017","0.7717","0.8118","0.7992","0.8152","0.8113","0.7902","0.8701","1.0148","0.9666","0.872","0.8431","1.042","1.1084","1.0002325","1.0584133","0.9079245","0.8334583","0.9556791","0.9167907","0.9042074","0.8687221","0.7399516","0.6733437","0.7641227","0.8456643","0.6527489","0.8504101","0.7291119","0.84316","0.9309529","0.6217985","0.568678","0.8918981","0.760039","0.776312226599569","0.59796956024476"
"Ammonia","3B","","","kilotonne","131.92277410245","129.85486797508","131.80121812583","131.64862957033","129.51526882631","128.63120771062","127.04844057","126.50097498008","125.53548969527","122.59784656449","121.85442988533","120.75326481013","120.34675051288","120.75203430964","121.18698050375","120.10666196513","124.03568006698","125.45483591009","122.99967898378","118.90074272568","114.37791090916","112.08739906918","108.54313218929","108.13750454399","109.49902177204","107.95334926526","106.50956137005","103.36132616306","99.502239234452","97.931711370542","98.221386837354","96.4342182398","94.787210262398","94.842444996779","96.600751863355","96.488330809639","95.502493577801","96.03701683789","95.016571493285","95.632132835916","94.58943882307"
"Ammonia","3B1a","Wastes - Direct","Dairy - Dairy Cows","kilotonne","35.1940464733182","34.4391019340426","34.7169634658593","34.8375448853269","34.9457247679358","34.1507943814306","33.1541915708656","32.2231640818095","31.4777952800407","31.7206226668317","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
