
"Gas","NFR/CRF Group","Source","Activity","Units","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"Hydrogen Chloride","1A2e","Food & drink, tobacco (combustion)","Fuel oil","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00791","0.00799","0.00798","0.00742","0.00645","0.00495","0.00442","0.0032","0.00246","0.00240272891222548","0.00154487560406317","0.00187720967854953","0.000965048766745896","0.000744663045803292","0.00066093242260341","0.000519850590976422","0.000496642425183995","0.000625096991463665","0.0007551","0.0008852","0.0010154","0.0009804","0.0008841","0.0009803","0.0010123","0.0007093","5.29e-05","4.77e-05","4.29e-05","4.36e-05","2.38e-05"
"Hydrogen Chloride","1A2e","Food & drink, tobacco (combustion)","Coal","kilotonne","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1.18675","1.4476","1.504","1.4852","1.33715","1.08805","0.623328657724564","0.649287374282596","0.327698859233536","0.310472560403452","0.244245472511947","0.234791804642509","0.17364774469508","0.168747814611432","0.152008864280216","0.117622724021875","0.114367165152467","0.134764763839102","0.1469925","0.169153","0.1579435","0.1627845","0.160364","0.186402","0.202429","0.182689","0.159895197466107","0.181608","0.1980815","0.138133","0.128733"
"Hydrogen Chloride","1A2f","Lime production - non decarbonising","Coal","kilotonne","0.0865400000000001","0.0865400000000001","0.0865400000000001","0.0865400000000001","0.0865400000000001","0.0865400000000001","0.0865400000000001","0.0865400000000001","0.0865400000000001","0.0865400000000001","0.0865399999999999","0.0865399999999999","0.08654","0.0865400000000001","0.0865400000000001","0.08654","0.0865400000000001","0.0865399999999998","0.0865399999999999","0.0865400000000001","0.0783399999999999","0.0783399999999999","0.07834","0.07834","0.07834","0.08608","0.0878400000000001","0.067318","0.0695881","0.115026","0.17152","0.25213","0.199649999999999","0.461","0.440000000000002","0.3436","0.21954","0.20669","0.16603","0.11306","0.2526","0.2532","0.285100000000001","0.2855","0.1797","0.12369","0.0395","0.1183","0.1013","0.1549","0.11461"
"Hydrogen Chloride","1A2f","Cement - non-decarbonising","Clinker production","kilotonne","0.333415327733038","0.352969814230699","0.365992401655906","0.397992525502974","0.359604740102402","0.341080521597242","0.314623239549827","0.307122888564423","0.322659329891332","0.324637444436933","0.289731964851013","0.243843828465037","0.249757566741991","0.263583763201348","0.261873518333797","0.254187719109743","0.260575380663247","0.273762810967254","0.282314035305009","0.272691332255053","0.271970144660303","0.223465127573375","0.203416112439314","0.205971177060716","0.237394350831983","0.234303546854482","0.239207622498784","0.25016967393899","0.254929512064343","0.344165425245098","0.23830372511245","0.210646594363792","0.261152214712361","0.175459566020445","0.297546011330114","0.24222881437642","0.217296751938478","0.170480732836442","0.10515307","0.069414","0.068847","0.065366","0.074178","0.0805397246788019","0.0712091287143054","0.121153","0.0778259582170788","0.0833889813628598","0.117103330591539","0.131053858324452","0.100258417753412"
"Hydrogen Chloride","1A2gvii","Industrial off-road mobile machinery","Petrol","kilotonne","0.00350363678598981","0.00372248072500509","0.00387411116903944","0.00423351666303466","0.00406268236329148","0.00359618870169768","0.00358538653286145","0.00346469563413579","0.00325238634046588","0.00320628819609073","0.00292956596973077","0.00251694979220899","0.00248711269046878","0.00254059898488746","0.00263420000012015","0.00244849160287656","0.00103649254918866","0.0010848481853577","0.00116044997810833","0.000983378479782944","0.000804082726390018","0.000690905910001121","0.000613822588869607","0.00055527822206155","0.00051220609003225","0.000444356131978893","0.00036986118819178","0.000326306982698109","0.000243533278147089","0.000128160399172462","2.66102173996117e-07","1.78897363181518e-07","1.45467863688336e-07","1.48271598164301e-07","1.62527477762097e-07","1.94089524416247e-07","2.0769889268969e-07","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Hydrogen Chloride","1A2gviii","Other industrial combustion","Coal","kilotonne","37.4391849665311","28.6406142570706","19.1013379784838","19.4103671546777","17.817288368297","15.1298944987552","14.0277228875299","14.3166130226654","13.0232691713133","14.3496151796292","12.1172710050713","10.9728823538261","11.164781737554","11.2404211244454","8.51718470053891","12.2121933418948","13.7392921062816","8.86670777540434","10.8664847065367","10.1284193180165","3.52398642977991","3.58756087265361","4.56088036014766","2.02867599486561","1.46265488315438","2.20506649027025","0.691497485327076","0.953267515066805","0.69270483229841","1.11564218927061","1.2451041168318","0.869541317448462","0.902184861925985","0.998466324418662","0.859144094815017","1.11567363824633","1.16245269069607","0.724940973887985","1.3312424713","1.6489379334864","2.30363735274876","2.09633307345","2.60187148338694","3.83306734867992","3.56402119099987","2.67213535372071","2.43298672119451","1.9811264762615","1.80492583399502","1.37438403862221","1.23936476072851"
"Hydrogen Chloride","1A2gviii","Other industrial combustion","Fuel oil","kilotonne","0.162907740737934","0.157657021744071","0.153206542919918","0.15136536631563","0.135316777786196","0.115207458898401","0.117098431699371","0.117168707477839","0.115728136222441","0.112878063489658","0.090289346920221","0.0738310341692552","0.0664308167285398","0.0576803083566937","0.0508603712402454","0.0407906538374118","0.0486613224054528","0.0390926106099204","0.0479989998848977","0.0407866401505392","0.0168561969083956","0.0257489913686671","0.0247931995130522","0.0195350697047228","0.0159389667618632","0.0116618399028461","0.00991331363934507","0.00442505079191339","0.00365157109014695","0.00119429241494331","0.00092571555440506","0.00339494369326323","0.000747812373281565","0.00104230732714431","0.00288423496455041","0.00572041194460915","0.0030967069930825","0.00341982374625456","0.00187425674563388","0.00265544241974315","0.00401889401157744","0.00158068838947768","0.000420460696049991","0.000189166057133243","0.00122588374867308","0.00115706414503624","0.00183589722157941","0.00274192799177699","0.001595745900768","0.000607749437711389","0.00105162621846859"
"Hydrogen Chloride","1A2gviii","Other industrial combustion","Lubricants","kilotonne","0.0581472261390545","0.0568110771128802","0.0550790320789512","0.0586420961487483","0.0517139160130315","0.0490911049616528","0.0499818709791021","0.0509221239975208","0.0505262279897657","0.0509716109984902","0.0443403528685896","0.0414206198113945","0.0409257498017004","0.0404803667929758","0.0404803667929758","0.0403813927910369","0.0397380617784346","0.0409752368026698","0.0420144638230274","0.0415195938133333","0.0416801547022872","0.0393013270984292","0.0415560409075189","0.0433150065962229","0.0432074409751825","0.0492590196474408","0.0484510806405076","0.0498499273601383","0.0457862676767689","0.04385731749311","0.0431495394189683","0.0442883354306586","0.0421903436552529","0.0429200472997066","0.0437073739272416","0.0358467219706162","0.0287404265997351","0.0301402195203106","0.0256288526041951","0.0282166975685515","0.0320932816382735","0.0271754142672522","0.0228129003815212","0.0242100888023867","0.0241088120686412","0.022698419118193","0.0225599613766856","0.0229288117118321","0.0204387824954971","0.0198246854535073","0.0162405885395762"
"Hydrogen Chloride","1A3bi","Road transport - cars - rural driving","Petrol","kilotonne","0.114826649653372","0.130290939899485","0.142011883673164","0.151496773906728","0.146411400066632","0.135709043093595","0.141107744511851","0.131273194053327","0.12752936630537","0.127626711661272","0.130779699492375","0.115615673055908","0.117506770732897","0.127802028071005","0.135512662889122","0.123105420069779","0.053430130897917","0.0552600044793077","0.0562853835708907","0.046340902041223","0.040914793897434","0.0367157063109324","0.0332132342395422","0.0285369633577936","0.0244368414158032","0.0201971470646626","0.0173293740894365","0.0153021872763776","0.0111405875639641","0.00587980590070159","1.20479819422703e-05","7.97175892513921e-06","6.52090757711411e-06","6.44932267669298e-06","6.35603417891934e-06","7.59618912793921e-06","7.66367895263998e-06","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Hydrogen Chloride","1A3bi","Road transport - cars - urban driving","Petrol","kilotonne","0.176740462936334","0.200543002022605","0.218583805571378","0.233182889458266","0.21167852810334","0.195384116764837","0.196719272027623","0.196974280569127","0.19693221182079","0.198912286545619","0.204377865595043","0.184836680039066","0.189759045318032","0.184695169038906","0.184739289361342","0.168821516494367","0.074695247999206","0.0747014758326826","0.0796772008067425","0.0666625172818641","0.0539204673775274","0.0484156758362911","0.0432019987223189","0.0391782657255499","0.0329973976407668","0.0271199644740814","0.0229188556666092","0.0199694631059894","0.014662821189712","0.00777989122590138","1.5997796817847e-05","1.05305033009928e-05","8.52671063181631e-06","8.2683423461113e-06","8.01470608129678e-06","9.48973416610423e-06","9.39950189915062e-06","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Hydrogen Chloride","1A3bi","Road transport - cars - motorway driving","Petrol","kilotonne","0.021282292910126","0.0241484877800173","0.026320880332464","0.0280788364580145","0.030189351034711","0.0300916114876563","0.0324908860006891","0.033138256997625","0.0342051283966839","0.0346103281414241","0.0358905846347617","0.0315576775885486","0.0322303253264593","0.0341806335612247","0.0383637107506297","0.0358654912331126","0.016212414617441","0.0189929733095198","0.0201055246941773","0.0169394066868448","0.0144687028535372","0.0127782684299553","0.0115026132818193","0.0102534687144363","0.00879468089583757","0.00738877163847786","0.00649261659099371","0.00585456350485364","0.00441735416315454","0.00234199534126926","4.8152359500593e-06","3.22030106700925e-06","2.59248723788668e-06","2.51425517351416e-06","2.4828181950638e-06","2.93492566285449e-06","2.91823078934947e-06","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Hydrogen Chloride","1A3bii","Road transport - LGVs - rural driving","Petrol","kilotonne","0.0171234164699012","0.0188180578017978","0.0198597453983226","0.0208539138417661","0.0197447947323952","0.0181765010150314","0.0179010255497503","0.0170447594616392","0.0163027699381604","0.0160706407699809","0.016184942928666","0.0143455192680076","0.0137564850924912","0.0146950177980096","0.0151258011277736","0.0139554357898999","0.00606133527628986","0.00633757645081841","0.00648460693872272","0.00579450350146038","0.00420570617923662","0.00372509186768621","0.00313317140417377","0.00263471487750276","0.00214141719176781","0.00161104281960246","0.00128779123623352","0.00105768245793996","0.000748453160985449","0.0003307821106361","5.92176913382536e-07","3.39667410980665e-07","2.37372218465194e-07","2.05575694421805e-07","1.7920264501575e-07","1.91168290714363e-07","1.9701347658354e-07","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Hydrogen Chloride","1A3bii","Road transport - LGVs - urban driving","Petrol","kilotonne","0.0268530977373205","0.0295106497369839","0.0311442337189327","0.0327032977319692","0.0321205672978853","0.0290399992082269","0.0291909941020837","0.0280612106463707","0.0271511932530004","0.0271294608379409","0.0266001672549702","0.0232783146542901","0.0228058469789365","0.0216011567657876","0.0223651895361881","0.0201178624475512","0.00888770759398843","0.00909177975890969","0.00953164510785717","0.00853507390382574","0.00639763440520467","0.00564069189184912","0.00461371530111909","0.0037539274035459","0.00303721379160263","0.00226887620257634","0.00174326081618578","0.00140920153246952","0.000968281429355424","0.000434232962125979","7.70851838223293e-07","4.36018683852522e-07","3.04236868963712e-07","2.6780665989417e-07","2.35639845166203e-07","2.47847970099004e-07","2.53088538951436e-07","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Hydrogen Chloride","1A3bii","Road transport - LGVs - motorway driving","Petrol","kilotonne","0.00235598233744136","0.00258914519136978","0.00273246925062492","0.00286925522885203","0.00300521934948517","0.00294286806263514","0.0031988864602447","0.00313591013725838","0.00313365950690131","0.00320249149732269","0.00318988082551775","0.00273135237771136","0.00281117686405983","0.00313583111881211","0.00359382917725004","0.00345629958239301","0.0015778100049324","0.0019780895997846","0.0020565835817252","0.00189155734189909","0.0013776343180526","0.00114465927645243","0.000990483723459585","0.000912820265915247","0.000748828203587848","0.000592143401443503","0.000485668339659244","0.000404888265259588","0.000281743489360195","0.000122351131702448","2.23744335644935e-07","1.28737639587386e-07","8.90059040128588e-08","7.64830549124342e-08","6.89883254312898e-08","7.32767762648674e-08","7.75220521345808e-08","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Hydrogen Chloride","1A3biv","Road transport - motorcycle (>50cc  2st) - rural driving","Petrol","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Hydrogen Chloride","1A3biv","Road transport - motorcycle (>50cc  4st) - rural driving","Petrol","kilotonne","0.00192056914175467","0.00199324345949055","0.00189465884517822","0.00201908930901369","0.00236762778328288","0.00264585785387833","0.00357415113733018","0.00306012677589102","0.00285255436086071","0.00305681898590116","0.00357361289353143","0.00382233804406913","0.00403343448704934","0.00361305661779881","0.00323694523769365","0.0026782027277782","0.00107721316130269","0.00094890820035327","0.000822962978380072","0.000618943912576723","0.000399583504664059","0.000385028767168981","0.000292739843000994","0.000234304180640326","0.000202750331422442","0.000170196076116887","0.000143275572111256","0.00013288234892684","0.000100974250486627","6.01954035623292e-05","1.2543902139828e-07","8.34639251863706e-08","7.22664103459066e-08","7.45827577031135e-08","7.02719307435841e-08","8.77295849377033e-08","8.67570009877689e-08","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Hydrogen Chloride","1A3biv","Road transport - mopeds (<50cc 2st) - urban driving","Petrol","kilotonne","0.000393496666656363","0.000411228721570464","0.000397097146202501","0.00043656036181763","0.000431771912245248","0.000486882149854873","0.000564233005612492","0.000568402986888408","0.000538174982007582","0.000564427658500943","0.000654642919096605","0.000630779064196536","0.000621706352146973","0.000563898444471593","0.000574720489767472","0.000454004188094147","0.000181193187571296","0.000169070112349893","0.000149086560581025","0.000111945706180648","9.46323173528267e-05","7.77129286037191e-05","5.72636394962068e-05","4.07674311636492e-05","3.43363514954245e-05","2.55862586456894e-05","1.9833295704213e-05","1.65007359941116e-05","1.21297249110485e-05","7.09322691207419e-06","1.56089431053876e-08","1.10241707433026e-08","8.77234870988666e-09","9.76511127054331e-09","8.20031241757359e-09","1.00678965710084e-08","8.46812726868393e-09","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
