Profile_ID,Pollutant,Year,dow,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
ROAD_BUS_RUR,All,0,4,0.011798201,0.011667982,0.01216288,0.014448199,0.020881216,0.034059802,0.054224584,0.066290537,0.068667745,0.07026939,0.069462079,0.069266915,0.067892853,0.068751633,0.069597564,0.066145241,0.056104035,0.042567622,0.03384249,0.026595989,0.021120515,0.017116592,0.014297844,0.012768091
ROAD_BUS_RUR,All,0,5,0.012853208,0.012684853,0.013169492,0.015494347,0.022005581,0.035568709,0.056023326,0.069336964,0.072127275,0.07284306,0.072295216,0.072021276,0.069801501,0.069148825,0.067771917,0.061991224,0.050597904,0.038493628,0.03020417,0.024359785,0.019737908,0.016127492,0.013507207,0.011835129
ROAD_BUS_RUR,All,0,6,0.026515037,0.025596615,0.025189353,0.027078281,0.031867924,0.039683087,0.051028212,0.063101742,0.067597648,0.068755224,0.06815734,0.06543041,0.061733481,0.056848728,0.052590337,0.048858724,0.044785918,0.040184305,0.034546774,0.028043431,0.022682153,0.018715338,0.016330984,0.014678954
ROAD_BUS_RUR,All,0,7,0.018902477,0.01682934,0.015774326,0.016667578,0.019351703,0.023797713,0.031837694,0.039988359,0.046018904,0.052388732,0.057984272,0.061867609,0.062827889,0.062155382,0.061720616,0.061157873,0.060229468,0.057401793,0.053345804,0.047971883,0.04171991,0.034822729,0.028846745,0.026391202
ROAD_BUS_URB,All,0,1,0.007324937,0.007253226,0.008070533,0.010713766,0.018408363,0.033256888,0.053886702,0.066201571,0.070128711,0.072098419,0.071196182,0.071274204,0.069576319,0.070238539,0.071327147,0.068637528,0.059432657,0.044726291,0.034346996,0.026480437,0.021101952,0.017158315,0.014344014,0.012816305
ROAD_BUS_URB,All,0,2,0.011204265,0.01104446,0.011595241,0.01394578,0.020543107,0.033957101,0.05415112,0.065817198,0.068703823,0.070823127,0.069987166,0.069841219,0.068375603,0.069152228,0.070108564,0.066923026,0.057126726,0.043085762,0.033684348,0.026111374,0.02061584,0.016659676,0.014018095,0.012525151
ROAD_BUS_URB,All,0,3,0.011640562,0.011456861,0.011948631,0.014302925,0.020723164,0.034062129,0.054187737,0.066220859,0.068614747,0.070542889,0.069474226,0.069284069,0.06793297,0.068896922,0.069749173,0.06651574,0.056606042,0.042953078,0.033838107,0.026355699,0.020873555,0.016886394,0.014197872,0.01273565
ROAD_BUS_URB,All,0,4,0.011798201,0.011667982,0.01216288,0.014448199,0.020881216,0.034059802,0.054224584,0.066290537,0.068667745,0.07026939,0.069462079,0.069266915,0.067892853,0.068751633,0.069597564,0.066145241,0.056104035,0.042567622,0.03384249,0.026595989,0.021120515,0.017116592,0.014297844,0.012768091
ROAD_BUS_URB,All,0,5,0.012853208,0.012684853,0.013169492,0.015494347,0.022005581,0.035568709,0.056023326,0.069336964,0.072127275,0.07284306,0.072295216,0.072021276,0.069801501,0.069148825,0.067771917,0.061991224,0.050597904,0.038493628,0.03020417,0.024359785,0.019737908,0.016127492,0.013507207,0.011835129
ROAD_BUS_URB,All,0,6,0.026515037,0.025596615,0.025189353,0.027078281,0.031867924,0.039683087,0.051028212,0.063101742,0.067597648,0.068755224,0.06815734,0.06543041,0.061733481,0.056848728,0.052590337,0.048858724,0.044785918,0.040184305,0.034546774,0.028043431,0.022682153,0.018715338,0.016330984,0.014678954
ROAD_BUS_URB,All,0,7,0.018902477,0.01682934,0.015774326,0.016667578,0.019351703,0.023797713,0.031837694,0.039988359,0.046018904,0.052388732,0.057984272,0.061867609,0.062827889,0.062155382,0.061720616,0.061157873,0.060229468,0.057401793,0.053345804,0.047971883,0.04171991,0.034822729,0.028846745,0.026391202
SHIP_FIS,All,0,1,0.046573451,0.031606038,0.033199716,0.03625807,0.040316846,0.04481154,0.051793101,0.051870802,0.052192842,0.053319179,0.051739178,0.049888062,0.050121706,0.045196744,0.043316939,0.041468698,0.039900304,0.038938504,0.040195194,0.035464415,0.032441346,0.031085325,0.030233291,0.028068709
SHIP_FIS,All,0,2,0.046573451,0.031606038,0.033199716,0.03625807,0.040316846,0.04481154,0.051793101,0.051870802,0.052192842,0.053319179,0.051739178,0.049888062,0.050121706,0.045196744,0.043316939,0.041468698,0.039900304,0.038938504,0.040195194,0.035464415,0.032441346,0.031085325,0.030233291,0.028068709
SHIP_FIS,All,0,3,0.046573451,0.031606038,0.033199716,0.03625807,0.040316846,0.04481154,0.051793101,0.051870802,0.052192842,0.053319179,0.051739178,0.049888062,0.050121706,0.045196744,0.043316939,0.041468698,0.039900304,0.038938504,0.040195194,0.035464415,0.032441346,0.031085325,0.030233291,0.028068709
SHIP_FIS,All,0,4,0.046573451,0.031606038,0.033199716,0.03625807,0.040316846,0.04481154,0.051793101,0.051870802,0.052192842,0.053319179,0.051739178,0.049888062,0.050121706,0.045196744,0.043316939,0.041468698,0.039900304,0.038938504,0.040195194,0.035464415,0.032441346,0.031085325,0.030233291,0.028068709
SHIP_FIS,All,0,5,0.046573451,0.031606038,0.033199716,0.03625807,0.040316846,0.04481154,0.051793101,0.051870802,0.052192842,0.053319179,0.051739178,0.049888062,0.050121706,0.045196744,0.043316939,0.041468698,0.039900304,0.038938504,0.040195194,0.035464415,0.032441346,0.031085325,0.030233291,0.028068709
SHIP_FIS,All,0,6,0.046573451,0.031606038,0.033199716,0.03625807,0.040316846,0.04481154,0.051793101,0.051870802,0.052192842,0.053319179,0.051739178,0.049888062,0.050121706,0.045196744,0.043316939,0.041468698,0.039900304,0.038938504,0.040195194,0.035464415,0.032441346,0.031085325,0.030233291,0.028068709
SHIP_FIS,All,0,7,0.046573451,0.031606038,0.033199716,0.03625807,0.040316846,0.04481154,0.051793101,0.051870802,0.052192842,0.053319179,0.051739178,0.049888062,0.050121706,0.045196744,0.043316939,0.041468698,0.039900304,0.038938504,0.040195194,0.035464415,0.032441346,0.031085325,0.030233291,0.028068709
SHIP_MIL,All,0,1,0.028198452,0.019711684,0.02041569,0.021991814,0.024895058,0.027274134,0.036963017,0.051168562,0.058998399,0.063459369,0.066474934,0.062551561,0.065918146,0.060476385,0.058464984,0.054953574,0.047582536,0.043016215,0.039826861,0.035237581,0.032393731,0.029940229,0.027100202,0.022986882
SHIP_MIL,All,0,2,0.028198452,0.019711684,0.02041569,0.021991814,0.024895058,0.027274134,0.036963017,0.051168562,0.058998399,0.063459369,0.066474934,0.062551561,0.065918146,0.060476385,0.058464984,0.054953574,0.047582536,0.043016215,0.039826861,0.035237581,0.032393731,0.029940229,0.027100202,0.022986882
SHIP_MIL,All,0,3,0.028198452,0.019711684,0.02041569,0.021991814,0.024895058,0.027274134,0.036963017,0.051168562,0.058998399,0.063459369,0.066474934,0.062551561,0.065918146,0.060476385,0.058464984,0.054953574,0.047582536,0.043016215,0.039826861,0.035237581,0.032393731,0.029940229,0.027100202,0.022986882
SHIP_MIL,All,0,4,0.028198452,0.019711684,0.02041569,0.021991814,0.024895058,0.027274134,0.036963017,0.051168562,0.058998399,0.063459369,0.066474934,0.062551561,0.065918146,0.060476385,0.058464984,0.054953574,0.047582536,0.043016215,0.039826861,0.035237581,0.032393731,0.029940229,0.027100202,0.022986882
SHIP_MIL,All,0,5,0.028198452,0.019711684,0.02041569,0.021991814,0.024895058,0.027274134,0.036963017,0.051168562,0.058998399,0.063459369,0.066474934,0.062551561,0.065918146,0.060476385,0.058464984,0.054953574,0.047582536,0.043016215,0.039826861,0.035237581,0.032393731,0.029940229,0.027100202,0.022986882
SHIP_MIL,All,0,6,0.028198452,0.019711684,0.02041569,0.021991814,0.024895058,0.027274134,0.036963017,0.051168562,0.058998399,0.063459369,0.066474934,0.062551561,0.065918146,0.060476385,0.058464984,0.054953574,0.047582536,0.043016215,0.039826861,0.035237581,0.032393731,0.029940229,0.027100202,0.022986882
SHIP_MIL,All,0,7,0.028198452,0.019711684,0.02041569,0.021991814,0.024895058,0.027274134,0.036963017,0.051168562,0.058998399,0.063459369,0.066474934,0.062551561,0.065918146,0.060476385,0.058464984,0.054953574,0.047582536,0.043016215,0.039826861,0.035237581,0.032393731,0.029940229,0.027100202,0.022986882
SHIP_REC,All,0,1,0.014821239,0.007363662,0.007664592,0.009631035,0.01407991,0.019721309,0.03149198,0.041238475,0.06298899,0.092510132,0.109760524,0.105401911,0.100365347,0.088968992,0.077889889,0.061429438,0.044461858,0.033101082,0.025222287,0.015706329,0.011660581,0.009502752,0.008301291,0.006716392
SHIP_REC,All,0,2,0.014821239,0.007363662,0.007664592,0.009631035,0.01407991,0.019721309,0.03149198,0.041238475,0.06298899,0.092510132,0.109760524,0.105401911,0.100365347,0.088968992,0.077889889,0.061429438,0.044461858,0.033101082,0.025222287,0.015706329,0.011660581,0.009502752,0.008301291,0.006716392
SHIP_REC,All,0,3,0.014821239,0.007363662,0.007664592,0.009631035,0.01407991,0.019721309,0.03149198,0.041238475,0.06298899,0.092510132,0.109760524,0.105401911,0.100365347,0.088968992,0.077889889,0.061429438,0.044461858,0.033101082,0.025222287,0.015706329,0.011660581,0.009502752,0.008301291,0.006716392
SHIP_REC,All,0,4,0.014821239,0.007363662,0.007664592,0.009631035,0.01407991,0.019721309,0.03149198,0.041238475,0.06298899,0.092510132,0.109760524,0.105401911,0.100365347,0.088968992,0.077889889,0.061429438,0.044461858,0.033101082,0.025222287,0.015706329,0.011660581,0.009502752,0.008301291,0.006716392
SHIP_REC,All,0,5,0.014821239,0.007363662,0.007664592,0.009631035,0.01407991,0.019721309,0.03149198,0.041238475,0.06298899,0.092510132,0.109760524,0.105401911,0.100365347,0.088968992,0.077889889,0.061429438,0.044461858,0.033101082,0.025222287,0.015706329,0.011660581,0.009502752,0.008301291,0.006716392
SHIP_REC,All,0,6,0.014821239,0.007363662,0.007664592,0.009631035,0.01407991,0.019721309,0.03149198,0.041238475,0.06298899,0.092510132,0.109760524,0.105401911,0.100365347,0.088968992,0.077889889,0.061429438,0.044461858,0.033101082,0.025222287,0.015706329,0.011660581,0.009502752,0.008301291,0.006716392
SHIP_REC,All,0,7,0.014821239,0.007363662,0.007664592,0.009631035,0.01407991,0.019721309,0.03149198,0.041238475,0.06298899,0.092510132,0.109760524,0.105401911,0.100365347,0.088968992,0.077889889,0.061429438,0.044461858,0.033101082,0.025222287,0.015706329,0.011660581,0.009502752,0.008301291,0.006716392
SHIP_CTP,All,0,1,0.047318198,0.030494613,0.030984494,0.030961918,0.032143329,0.034720358,0.046462035,0.050546638,0.04949258,0.048090581,0.047826166,0.046275988,0.046729514,0.045554927,0.049522936,0.053043873,0.050761902,0.044629147,0.042787353,0.038591105,0.035870323,0.034007608,0.032951755,0.03023266
SHIP_CTP,All,0,2,0.047318198,0.030494613,0.030984494,0.030961918,0.032143329,0.034720358,0.046462035,0.050546638,0.04949258,0.048090581,0.047826166,0.046275988,0.046729514,0.045554927,0.049522936,0.053043873,0.050761902,0.044629147,0.042787353,0.038591105,0.035870323,0.034007608,0.032951755,0.03023266
SHIP_CTP,All,0,3,0.047318198,0.030494613,0.030984494,0.030961918,0.032143329,0.034720358,0.046462035,0.050546638,0.04949258,0.048090581,0.047826166,0.046275988,0.046729514,0.045554927,0.049522936,0.053043873,0.050761902,0.044629147,0.042787353,0.038591105,0.035870323,0.034007608,0.032951755,0.03023266
SHIP_CTP,All,0,4,0.047318198,0.030494613,0.030984494,0.030961918,0.032143329,0.034720358,0.046462035,0.050546638,0.04949258,0.048090581,0.047826166,0.046275988,0.046729514,0.045554927,0.049522936,0.053043873,0.050761902,0.044629147,0.042787353,0.038591105,0.035870323,0.034007608,0.032951755,0.03023266
SHIP_CTP,All,0,5,0.047318198,0.030494613,0.030984494,0.030961918,0.032143329,0.034720358,0.046462035,0.050546638,0.04949258,0.048090581,0.047826166,0.046275988,0.046729514,0.045554927,0.049522936,0.053043873,0.050761902,0.044629147,0.042787353,0.038591105,0.035870323,0.034007608,0.032951755,0.03023266
SHIP_CTP,All,0,6,0.047318198,0.030494613,0.030984494,0.030961918,0.032143329,0.034720358,0.046462035,0.050546638,0.04949258,0.048090581,0.047826166,0.046275988,0.046729514,0.045554927,0.049522936,0.053043873,0.050761902,0.044629147,0.042787353,0.038591105,0.035870323,0.034007608,0.032951755,0.03023266
SHIP_CTP,All,0,7,0.047318198,0.030494613,0.030984494,0.030961918,0.032143329,0.034720358,0.046462035,0.050546638,0.04949258,0.048090581,0.047826166,0.046275988,0.046729514,0.045554927,0.049522936,0.053043873,0.050761902,0.044629147,0.042787353,0.038591105,0.035870323,0.034007608,0.032951755,0.03023266
SHIP_MIS,All,0,1,0.048947921,0.03087468,0.030471791,0.031325753,0.032650951,0.036273626,0.046477772,0.049253257,0.047763447,0.047004538,0.047830335,0.047253431,0.049453654,0.048994566,0.051457215,0.051991464,0.047642579,0.043710878,0.041567006,0.037110251,0.034351915,0.033477506,0.032591125,0.031524341
SHIP_MIS,All,0,2,0.048947921,0.03087468,0.030471791,0.031325753,0.032650951,0.036273626,0.046477772,0.049253257,0.047763447,0.047004538,0.047830335,0.047253431,0.049453654,0.048994566,0.051457215,0.051991464,0.047642579,0.043710878,0.041567006,0.037110251,0.034351915,0.033477506,0.032591125,0.031524341
SHIP_MIS,All,0,3,0.048947921,0.03087468,0.030471791,0.031325753,0.032650951,0.036273626,0.046477772,0.049253257,0.047763447,0.047004538,0.047830335,0.047253431,0.049453654,0.048994566,0.051457215,0.051991464,0.047642579,0.043710878,0.041567006,0.037110251,0.034351915,0.033477506,0.032591125,0.031524341
SHIP_MIS,All,0,4,0.048947921,0.03087468,0.030471791,0.031325753,0.032650951,0.036273626,0.046477772,0.049253257,0.047763447,0.047004538,0.047830335,0.047253431,0.049453654,0.048994566,0.051457215,0.051991464,0.047642579,0.043710878,0.041567006,0.037110251,0.034351915,0.033477506,0.032591125,0.031524341
SHIP_MIS,All,0,5,0.048947921,0.03087468,0.030471791,0.031325753,0.032650951,0.036273626,0.046477772,0.049253257,0.047763447,0.047004538,0.047830335,0.047253431,0.049453654,0.048994566,0.051457215,0.051991464,0.047642579,0.043710878,0.041567006,0.037110251,0.034351915,0.033477506,0.032591125,0.031524341
SHIP_MIS,All,0,6,0.048947921,0.03087468,0.030471791,0.031325753,0.032650951,0.036273626,0.046477772,0.049253257,0.047763447,0.047004538,0.047830335,0.047253431,0.049453654,0.048994566,0.051457215,0.051991464,0.047642579,0.043710878,0.041567006,0.037110251,0.034351915,0.033477506,0.032591125,0.031524341
SHIP_MIS,All,0,7,0.048947921,0.03087468,0.030471791,0.031325753,0.032650951,0.036273626,0.046477772,0.049253257,0.047763447,0.047004538,0.047830335,0.047253431,0.049453654,0.048994566,0.051457215,0.051991464,0.047642579,0.043710878,0.041567006,0.037110251,0.034351915,0.033477506,0.032591125,0.031524341
ENER_ANY,All,0,1,0.031068271,0.03095808,0.03054523,0.030197447,0.030133418,0.031598444,0.036164794,0.043106422,0.045781232,0.046773907,0.046785252,0.046724122,0.046691684,0.04625835,0.046063843,0.046508105,0.048533298,0.050243632,0.050361265,0.049212027,0.0472809,0.04433677,0.039885438,0.034805292
ENER_ANY,All,0,2,0.032354405,0.031953195,0.031402778,0.030959795,0.030856328,0.032256707,0.036951837,0.043771378,0.046113303,0.046694153,0.045793819,0.045949067,0.046259482,0.045945834,0.045801299,0.046194726,0.048179489,0.049692859,0.049810405,0.048671936,0.046825273,0.043847227,0.039403939,0.034327923
ENER_ANY,All,0,3,0.032541489,0.032150272,0.031569333,0.031127225,0.031019786,0.032422155,0.037024671,0.043858632,0.046203377,0.0467834,0.046351255,0.046218005,0.04614706,0.04576292,0.045588976,0.045894189,0.047914769,0.049449595,0.049538764,0.04846202,0.046579963,0.043655524,0.03935072,0.034385901
ENER_ANY,All,0,4,0.032775318,0.032305795,0.031700898,0.031234716,0.031092745,0.032513376,0.037035212,0.043794425,0.046150383,0.04671927,0.045706516,0.045859046,0.046092695,0.045686642,0.045502348,0.045911186,0.047795797,0.049355543,0.049576249,0.048564723,0.046754209,0.043869179,0.039475528,0.0345282
ENER_ANY,All,0,5,0.033513247,0.033022117,0.032423845,0.031891694,0.031743197,0.033041112,0.037417825,0.044123616,0.046706271,0.04732348,0.047075236,0.046720644,0.046454011,0.045667991,0.045196431,0.0452491,0.046953235,0.048491236,0.048526768,0.047209126,0.045188487,0.042576362,0.038979933,0.034505038
ENER_ANY,All,0,6,0.0368773,0.036097123,0.03524389,0.034481912,0.033872447,0.033920498,0.035417829,0.038340485,0.042556367,0.045196179,0.045714605,0.045460662,0.044948373,0.043930198,0.043166048,0.043481473,0.045647896,0.048592001,0.049330622,0.048224912,0.046404156,0.044282571,0.041387714,0.037424739
ENER_ANY,All,0,7,0.036416456,0.035728141,0.034990403,0.034298382,0.033681022,0.03349176,0.034448911,0.035778751,0.038400001,0.041774789,0.043849813,0.044677927,0.045203601,0.044668496,0.044173346,0.044884034,0.047413034,0.049969093,0.050771276,0.050242452,0.048801685,0.046397777,0.042641285,0.038025717
ENER_BIO,All,0,1,0.035281918,0.035517472,0.035703306,0.035826544,0.036068059,0.037028155,0.03932398,0.042989201,0.044212958,0.044557815,0.044587608,0.044187274,0.044014115,0.043802169,0.043587907,0.043986235,0.044290106,0.044735859,0.044900818,0.044739492,0.0443415,0.044071243,0.042671916,0.03968714
ENER_BIO,All,0,2,0.03841862,0.038392027,0.038383027,0.038349102,0.038505628,0.038825655,0.040659958,0.042920404,0.043520349,0.043386123,0.042815205,0.042411581,0.043124175,0.043003981,0.042833624,0.043227874,0.043596803,0.043929172,0.044058998,0.044083363,0.043679091,0.043224626,0.041109557,0.037632257
ENER_BIO,All,0,3,0.03733228,0.037420408,0.037195787,0.037002054,0.03696488,0.037349914,0.039786605,0.042818154,0.043475261,0.043439467,0.04311285,0.042544904,0.042517357,0.042552422,0.042588847,0.042901342,0.043400221,0.04376154,0.044120685,0.043982643,0.045896978,0.045405022,0.043740144,0.040690235
ENER_BIO,All,0,4,0.038884411,0.038521625,0.038249535,0.038075478,0.037682975,0.038337167,0.040549196,0.042635143,0.043342176,0.043318513,0.042232482,0.04201331,0.042735796,0.042450267,0.042332083,0.04255734,0.042808733,0.043615736,0.044017433,0.044333996,0.044348379,0.044130102,0.043173621,0.039654505
ENER_BIO,All,0,5,0.038177234,0.038362593,0.037956849,0.037781636,0.037612222,0.038514691,0.040784029,0.043392525,0.043710019,0.043729252,0.043584503,0.043290248,0.043203222,0.042805099,0.042832575,0.043120098,0.04351904,0.043999784,0.044181116,0.044104191,0.043860741,0.043238525,0.041207218,0.037032589
ENER_BIO,All,0,6,0.041368913,0.041081184,0.041061997,0.041256752,0.040881767,0.040971464,0.04179632,0.042188454,0.042790371,0.043005184,0.042677426,0.04210828,0.041646516,0.041266829,0.041122514,0.041427599,0.041795557,0.042399249,0.042277778,0.041997715,0.041697735,0.041549493,0.041268774,0.040362127
ENER_BIO,All,0,7,0.0400801,0.040318012,0.040065024,0.039802188,0.039792876,0.039952103,0.04059462,0.040754394,0.041006737,0.041839273,0.041628077,0.041231934,0.041549716,0.041273911,0.041563729,0.042045099,0.04261056,0.043031224,0.043441816,0.043719685,0.043913131,0.043996818,0.043943342,0.042599605
ENER_COA,All,0,1,0.027700037,0.025432283,0.025050324,0.024520991,0.024642955,0.027424617,0.035606217,0.043707378,0.047468703,0.048593816,0.04836764,0.048208755,0.048189301,0.047909534,0.047927024,0.048780058,0.051777928,0.054023903,0.054724157,0.053917325,0.05086405,0.045119596,0.037463158,0.032615886
ENER_COA,All,0,2,0.02815522,0.027219615,0.026428332,0.025821683,0.025686139,0.028616208,0.036985365,0.045610877,0.048530947,0.048765251,0.048181609,0.047843054,0.048078373,0.047521425,0.047527469,0.048818008,0.051797468,0.05312184,0.053238305,0.051643686,0.048150695,0.043275098,0.03682094,0.032185229
ENER_COA,All,0,3,0.027996082,0.027590696,0.026818254,0.026231735,0.026096656,0.028765068,0.036888336,0.045680475,0.048878751,0.049231105,0.048110724,0.047894562,0.047889083,0.047177014,0.046987851,0.047948413,0.050843154,0.053288195,0.053792804,0.052545284,0.049125712,0.04336702,0.036467092,0.030385935
ENER_COA,All,0,4,0.028438604,0.027764781,0.027221985,0.02645449,0.026328832,0.029180187,0.036221989,0.044552976,0.047849182,0.048208134,0.04707338,0.046757155,0.046833181,0.046326069,0.046369443,0.047668958,0.050685891,0.053491615,0.054164679,0.053587587,0.050441347,0.045082707,0.037252616,0.032044212
ENER_COA,All,0,5,0.031572441,0.03095925,0.030204245,0.029238616,0.028739199,0.031029093,0.038257291,0.046317298,0.049343164,0.049080132,0.048637652,0.047743104,0.047543646,0.046225185,0.045335499,0.045538107,0.047865479,0.04978249,0.050279166,0.048749615,0.044754106,0.039785293,0.036385525,0.036634405
ENER_COA,All,0,6,0.037387311,0.036510852,0.035424679,0.03429383,0.033657262,0.033263933,0.035330106,0.036931777,0.040490264,0.043608861,0.043798238,0.042664689,0.042155225,0.040770292,0.039811843,0.040591736,0.046769513,0.054402343,0.05569337,0.053502258,0.048550454,0.043046654,0.041542847,0.039801663
ENER_COA,All,0,7,0.037156262,0.03649825,0.034348477,0.032580152,0.031323496,0.030799416,0.032630269,0.032652654,0.034663246,0.038149158,0.040791741,0.041725364,0.042229338,0.041162978,0.040436226,0.042798474,0.050585088,0.056866263,0.05899226,0.058202685,0.053816025,0.047541574,0.044049145,0.040825288
ENER_COA,All,2011,1,0.023605949,0.023044577,0.022242833,0.021624063,0.021525088,0.024494006,0.032281344,0.043202764,0.048911515,0.05138324,0.052554319,0.052729602,0.052996878,0.052576587,0.051758538,0.051303187,0.052769427,0.053464845,0.052682627,0.050848867,0.048504839,0.045356322,0.038843559,0.031295023
ENER_COA,All,2011,2,0.026861965,0.026126049,0.02519159,0.024665935,0.024370151,0.02713949,0.033796922,0.043444499,0.048591749,0.050189826,0.0505587,0.050893948,0.051403716,0.05129013,0.05075296,0.050451137,0.051597042,0.051962164,0.051221382,0.048779457,0.046890662,0.044106571,0.038430667,0.031283287
ENER_COA,All,2011,3,0.028145851,0.027365871,0.026338646,0.025484074,0.025322933,0.028073947,0.03475514,0.044234088,0.049026286,0.050419786,0.050479125,0.0505896,0.050812457,0.050410108,0.049984001,0.049546298,0.050719721,0.051140678,0.050328126,0.048173505,0.045905049,0.043180023,0.038153893,0.031410793
ENER_COA,All,2011,4,0.029046763,0.028058813,0.026978315,0.026330636,0.02601454,0.028379959,0.034621528,0.04339489,0.048327148,0.049928909,0.049055924,0.049960299,0.050615018,0.050260913,0.049741915,0.049599785,0.050818727,0.050857949,0.050167035,0.048405481,0.046287864,0.04324905,0.038135563,0.031762975
ENER_COA,All,2011,5,0.030696002,0.029717537,0.02851579,0.027630476,0.027399541,0.030063687,0.035999154,0.044561324,0.050031236,0.051572992,0.051809025,0.051550544,0.051067521,0.050388789,0.049101598,0.048022585,0.049068554,0.049628533,0.048610197,0.046347353,0.04330046,0.040419798,0.035734329,0.028762974
ENER_COA,All,2011,6,0.033796532,0.032372814,0.030388662,0.029138502,0.02788528,0.027536298,0.030058112,0.034782654,0.04289481,0.0487281,0.051051271,0.051444233,0.051065455,0.049517881,0.04730929,0.046448191,0.048496675,0.051402737,0.051436443,0.049901945,0.046820393,0.044500615,0.04006639,0.032956716
ENER_COA,All,2011,7,0.031951267,0.029993139,0.028493341,0.027045779,0.025506118,0.024798587,0.026562005,0.030002396,0.036712625,0.043955382,0.04983513,0.050707899,0.051737112,0.051347121,0.049251606,0.048914345,0.051180756,0.05343003,0.05368148,0.053513937,0.052138488,0.049860969,0.043973304,0.036101443
ENER_COA,All,2012,1,0.031588403,0.031185955,0.030454189,0.029575646,0.028840976,0.03170032,0.037076899,0.042715223,0.045401315,0.046286288,0.046824744,0.047054208,0.047247124,0.047312357,0.047212443,0.047199458,0.047578016,0.047934345,0.04782812,0.047353352,0.046614394,0.045454943,0.042026159,0.037535121
ENER_COA,All,2012,2,0.034069096,0.033410183,0.032309295,0.031237771,0.030895894,0.033460798,0.038559474,0.043749082,0.04566158,0.046161917,0.045666921,0.045775631,0.046343679,0.046435824,0.046295442,0.04617396,0.046489919,0.046717568,0.046660622,0.046177541,0.045787162,0.044427343,0.041077041,0.036456257
ENER_COA,All,2012,3,0.034102307,0.033260431,0.032183605,0.031361553,0.031072042,0.033932752,0.0385964,0.043463283,0.045479617,0.04596055,0.046116341,0.046304697,0.046173469,0.046176664,0.046150594,0.046165397,0.046348595,0.046477073,0.046480166,0.046031152,0.045484959,0.044366067,0.041433795,0.036878488
ENER_COA,All,2012,4,0.0350762,0.034335895,0.033141099,0.032066976,0.031609231,0.034427261,0.038914198,0.043822231,0.045513699,0.0458384,0.045194773,0.045749859,0.045911901,0.045845131,0.04576022,0.045665561,0.045968586,0.046373904,0.04625259,0.04582994,0.045134137,0.043933731,0.040987828,0.036646649
ENER_COA,All,2012,5,0.035251687,0.034524691,0.033397562,0.032429292,0.03189465,0.034441644,0.039072504,0.044150204,0.046043144,0.046294361,0.046388418,0.045795022,0.046248774,0.046073435,0.045908529,0.045729663,0.046139103,0.046387872,0.046279677,0.045489392,0.044177208,0.042616455,0.039744264,0.03552245
ENER_COA,All,2012,6,0.03931444,0.038086095,0.03650645,0.035107242,0.033637217,0.033264302,0.036022137,0.038659973,0.043232168,0.044848629,0.045207812,0.045281653,0.045253494,0.045037911,0.044408485,0.044291703,0.044844489,0.045776076,0.045897339,0.045547361,0.044929085,0.043993873,0.042066374,0.03878569
ENER_COA,All,2012,7,0.038006226,0.036681519,0.034905517,0.033295128,0.031902542,0.031162575,0.032545791,0.034167495,0.039035613,0.043355537,0.045657124,0.046322322,0.046761103,0.0465113,0.046118461,0.046211573,0.047129743,0.047919824,0.048001524,0.047675828,0.04717211,0.046258722,0.043894138,0.040064213
ENER_COA,All,2013,1,0.033887691,0.033676577,0.032867481,0.032045138,0.031559497,0.033451213,0.037973828,0.042857763,0.044688416,0.045250514,0.045464458,0.045529709,0.04568364,0.045671788,0.045643945,0.045630833,0.045980445,0.046318974,0.046249872,0.045879397,0.045502838,0.044899724,0.043309207,0.039977054
ENER_COA,All,2013,2,0.037147388,0.036628739,0.035689064,0.034769044,0.034324795,0.035931142,0.039146836,0.042300132,0.043519311,0.043928466,0.043779682,0.044625455,0.044845381,0.044933974,0.044798632,0.04481605,0.045000622,0.04505174,0.045056602,0.044711463,0.044302618,0.043566518,0.041882081,0.039244265
ENER_COA,All,2013,3,0.037900485,0.037706416,0.036622996,0.035789227,0.035470385,0.036854262,0.039836298,0.042658152,0.043674886,0.04397497,0.043620852,0.043661915,0.044186404,0.044260952,0.044198899,0.044128878,0.044385231,0.0445559,0.044509905,0.044182754,0.043774292,0.043095238,0.041804764,0.03914594
ENER_COA,All,2013,4,0.038027408,0.037652514,0.03679231,0.035913827,0.0354715,0.036976705,0.039793604,0.042628103,0.043600031,0.044134148,0.04428972,0.044187447,0.044147871,0.044093746,0.044012202,0.044106696,0.044268102,0.044429569,0.044433889,0.044005396,0.043532628,0.042818733,0.041531288,0.039152566
ENER_COA,All,2013,5,0.03808617,0.037724464,0.036949929,0.036000916,0.035591747,0.036859736,0.039952165,0.043212829,0.04432106,0.044605862,0.044754688,0.044842996,0.044765067,0.04460185,0.04452618,0.044493894,0.044550777,0.044612092,0.044406814,0.043877484,0.043105438,0.041842641,0.039908529,0.03640667
ENER_COA,All,2013,6,0.039010359,0.03872937,0.037677466,0.036706986,0.035429216,0.03539919,0.037626143,0.039947936,0.04290634,0.044240142,0.044685059,0.044790245,0.044791388,0.044583666,0.044109247,0.043895915,0.044501807,0.045104711,0.045142467,0.044832412,0.044030383,0.042976895,0.041072534,0.037810123
