NFR19,GNFR19,Source,Activity,Profile_ID
2D3g,E_Solvents,Coating manufacture - other coatings,Solvent used in coating,SOLV_OTH
2D3g,E_Solvents,Foam blowing,Blowing agents,SOLV_OTH
2D3g,E_Solvents,Industrial adhesives - pressure sensitive tapes,Solvent use,SOLV_OTH
2D3g,E_Solvents,Other rubber products,Rubber and plastic products,SOLV_OTH
2D3g,E_Solvents,Tyre manufacture,Rubber and plastic products,SOLV_OTH
2D3h,E_Solvents,Printing - flexible packaging,Flexible packaging inks,SOLV_OTH
2D3h,E_Solvents,Printing - heatset web offset,Heatset offset ink,SOLV_OTH
2D3h,E_Solvents,Printing - metal decorating,Metal decorating inks,SOLV_OTH
2D3h,E_Solvents,Printing - newspapers,Newspaper inks,SOLV_OTH
2D3h,E_Solvents,Printing - other flexography,Other flexographic inks,SOLV_OTH
2D3h,E_Solvents,Printing - other inks,Other inks,SOLV_OTH
2D3h,E_Solvents,Printing - other offset,Other offset ink,SOLV_OTH
2D3h,E_Solvents,Printing - overprint varnishes,Overprint varnishes,SOLV_OTH
2D3h,E_Solvents,Printing - print chemicals,Print chemicals,SOLV_OTH
2D3h,E_Solvents,Printing - publication gravure,Publication gravure ink,SOLV_OTH
2D3h,E_Solvents,Printing - screen printing,Screen printing inks,SOLV_OTH
2D3i,E_Solvents,Industrial adhesives - other,Adhesives and sealants,SOLV_IND
2D3i,E_Solvents,Other solvent use,Solvent use,SOLV_OTH
2D3i,E_Solvents,Seed oil extraction,Oilseeds and nuts,SOLV_OTH
2D3i,E_Solvents,Wood impregnation - creosote,Creosote,SOLV_OTH
2D3i,E_Solvents,Wood impregnation - LOSP,Solvent-borne preservative,SOLV_OTH
2G,E_Solvents,Cigarette smoking,Cigarettes,SOLV_OTH
2G,E_Solvents,Fireworks,Process emission,SOLV_OTH
2G,E_Solvents,Road vehicle engines,Lubricants,SOLV_OTH
2G3a,E_Solvents,N2O use as an anaesthetic,Population,SOLV_OTH
2G3b,E_Solvents,Other food - cream consumption,Process emission,SOLV_OTH
2G3b,E_Solvents,Recreational use of N2O,Process emission,SOLV_OTH
2G4,E_Solvents,Chemical Industry – other process sources,Process emission,INDU_MAN_CHE
2H1,B_Industry,Paper production,Process emission,INDU_MAN_PAP
2H2,B_Industry,Animal Rendering,Meat fish and poultry,MISC_ANY
2H2,B_Industry,Bread baking,Bread,INDU_MAN_FAB
2H2,B_Industry,Brewing - fermentation,Beer,INDU_MAN_FAB
2H2,B_Industry,Brewing - wort boiling,Beer,INDU_MAN_FAB
2H2,B_Industry,Cider manufacture,Cider,INDU_MAN_FAB
2H2,B_Industry,Malting - all,Malt,INDU_MAN_FAB
2H2,B_Industry,Other food - animal feed manufacture,Animal feeds,MISC_ANY
2H2,B_Industry,Other food - cakes biscuits and cereals,Cakes and biscuits,INDU_MAN_FAB
2H2,B_Industry,Other food - coffee roasting,Coffee,INDU_MAN_FAB
2H2,B_Industry,Other food - margarine and other solid fats,Fats,INDU_MAN_FAB
2H2,B_Industry,Other food - meat fish and poultry,Meat fish and poultry,INDU_MAN_FAB
2H2,B_Industry,Other food - sugar production,Sugar,INDU_MAN_FAB
2H2,B_Industry,Spirit manufacture - casking,Whisky,INDU_MAN_FAB
2H2,B_Industry,Spirit manufacture - distillation,Spirits,INDU_MAN_FAB
2H2,B_Industry,Spirit manufacture - fermentation,Spirits,INDU_MAN_FAB
2H2,B_Industry,Spirit manufacture - other maturation,Whisky in storage,INDU_MAN_FAB
2H2,B_Industry,Spirit manufacture - Scotch whisky maturation,Whisky in storage,INDU_MAN_FAB
2H2,B_Industry,Spirit manufacture - spent grain drying,Grain used in spirits,INDU_MAN_FAB
2H2,B_Industry,Sugar beet processing,Process emission,INDU_MAN_FAB
2H2,B_Industry,Wine manufacture,Wine,INDU_MAN_FAB
2H3,B_Industry,Other industry - part B processes,Process emission,INDU_PRO_GEN
2I,B_Industry,Wood products manufacture,Wood product production,INDU_PRO_GEN
3A1a,K_AgriLivestock,Enteric,Dairy - Dairy Cows,AGRI_ENT_ALL
3A1b,K_AgriLivestock,Enteric,Other cattle - Beef females for slaughter,AGRI_ENT_ALL
3A1b,K_AgriLivestock,Enteric,Other cattle - Bulls for breeding,AGRI_ENT_ALL
3A1b,K_AgriLivestock,Enteric,Other cattle - Cereal fed bull,AGRI_ENT_ALL
3A1b,K_AgriLivestock,Enteric,Other cattle - Cows,AGRI_ENT_ALL
3A1b,K_AgriLivestock,Enteric,Other cattle - Dairy Calves Female,AGRI_ENT_ALL
3A1b,K_AgriLivestock,Enteric,Other cattle - Dairy In Calf Heifers,AGRI_ENT_ALL
3A1b,K_AgriLivestock,Enteric,Other cattle - Dairy Replacements Female,AGRI_ENT_ALL
3A1b,K_AgriLivestock,Enteric,Other cattle - Heifers for breeding,AGRI_ENT_ALL
3A1b,K_AgriLivestock,Enteric,Other cattle - Steers,AGRI_ENT_ALL
3A2,K_AgriLivestock,Enteric,Sheep - Ewe,AGRI_ENT_ALL
3A2,K_AgriLivestock,Enteric,Sheep - Lamb,AGRI_ENT_ALL
3A2,K_AgriLivestock,Enteric,Sheep - Ram,AGRI_ENT_ALL
3A3,K_AgriLivestock,Enteric,Pig - Boar,AGRI_ENT_ALL
3A3,K_AgriLivestock,Enteric,Pig - Fattening Pig < 20 kg,AGRI_ENT_ALL
3A3,K_AgriLivestock,Enteric,Pig - Fattening Pig > 80 kg,AGRI_ENT_ALL
3A3,K_AgriLivestock,Enteric,Pig - Fattening Pig 20 to 80 kg,AGRI_ENT_ALL
3A3,K_AgriLivestock,Enteric,Pig - Gilt,AGRI_ENT_ALL
3A3,K_AgriLivestock,Enteric,Pig - Sow,AGRI_ENT_ALL
3A4,K_AgriLivestock,Enteric,Agricultural Horses,AGRI_ENT_ALL
3A4,K_AgriLivestock,Enteric,Deer,AGRI_ENT_ALL
3A4,K_AgriLivestock,Enteric,Domestic Horses,AGRI_ENT_ALL
3A4,K_AgriLivestock,Enteric,Goats,AGRI_ENT_ALL
3A4,K_AgriLivestock,Enteric,Professional Horses,AGRI_ENT_ALL
3B11a,K_AgriLivestock,Digestate,Dairy - Dairy Cows,AGRI_SPR_CAT
3B11a,K_AgriLivestock,Excreta,Dairy - Dairy Cows,AGRI_EXC_ALL
3B11a,K_AgriLivestock,Managed Manure,Dairy - Dairy Cows,AGRI_SPR_CAT
3B11b,K_AgriLivestock,Digestate,Other cattle - Beef females for slaughter,AGRI_SPR_CAT
3B11b,K_AgriLivestock,Digestate,Other cattle - Bulls for breeding,AGRI_SPR_CAT
3B11b,K_AgriLivestock,Digestate,Other cattle - Cereal fed bull,AGRI_SPR_CAT
3B11b,K_AgriLivestock,Digestate,Other cattle - Cows,AGRI_SPR_CAT
3B11b,K_AgriLivestock,Digestate,Other cattle - Dairy Calves Female,AGRI_SPR_CAT
3B11b,K_AgriLivestock,Digestate,Other cattle - Dairy In Calf Heifers,AGRI_SPR_CAT
3B11b,K_AgriLivestock,Digestate,Other cattle - Dairy Replacements Female,AGRI_SPR_CAT
3B11b,K_AgriLivestock,Digestate,Other cattle - Heifers for breeding,AGRI_SPR_CAT
3B11b,K_AgriLivestock,Digestate,Other cattle - Steers,AGRI_SPR_CAT
3B11b,K_AgriLivestock,Excreta,Other cattle - Beef females for slaughter,AGRI_EXC_ALL
3B11b,K_AgriLivestock,Excreta,Other cattle - Bulls for breeding,AGRI_EXC_ALL
3B11b,K_AgriLivestock,Excreta,Other cattle - Cereal fed bull,AGRI_EXC_ALL
3B11b,K_AgriLivestock,Excreta,Other cattle - Cows,AGRI_EXC_ALL
3B11b,K_AgriLivestock,Excreta,Other cattle - Dairy Calves Female,AGRI_EXC_ALL
3B11b,K_AgriLivestock,Excreta,Other cattle - Dairy In Calf Heifers,AGRI_EXC_ALL
3B11b,K_AgriLivestock,Excreta,Other cattle - Dairy Replacements Female,AGRI_EXC_ALL
3B11b,K_AgriLivestock,Excreta,Other cattle - Heifers for breeding,AGRI_EXC_ALL
3B11b,K_AgriLivestock,Excreta,Other cattle - Steers,AGRI_EXC_ALL
3B11b,K_AgriLivestock,Managed Manure,Other cattle - Beef females for slaughter,AGRI_SPR_CAT
3B11b,K_AgriLivestock,Managed Manure,Other cattle - Bulls for breeding,AGRI_SPR_CAT
3B11b,K_AgriLivestock,Managed Manure,Other cattle - Cereal fed bull,AGRI_SPR_CAT
3B11b,K_AgriLivestock,Managed Manure,Other cattle - Cows,AGRI_SPR_CAT
3B11b,K_AgriLivestock,Managed Manure,Other cattle - Dairy Calves Female,AGRI_SPR_CAT
3B11b,K_AgriLivestock,Managed Manure,Other cattle - Dairy In Calf Heifers,AGRI_SPR_CAT
3B11b,K_AgriLivestock,Managed Manure,Other cattle - Dairy Replacements Female,AGRI_SPR_CAT
3B11b,K_AgriLivestock,Managed Manure,Other cattle - Heifers for breeding,AGRI_SPR_CAT
3B11b,K_AgriLivestock,Managed Manure,Other cattle - Steers,AGRI_SPR_CAT
3B12,K_AgriLivestock,Excreta,Sheep - Ewe,AGRI_EXC_ALL
3B12,K_AgriLivestock,Excreta,Sheep - Lamb,AGRI_EXC_ALL
3B12,K_AgriLivestock,Excreta,Sheep - Ram,AGRI_EXC_ALL
3B12,K_AgriLivestock,Managed Manure,Sheep - Ewe,AGRI_SPR_OTH
3B12,K_AgriLivestock,Managed Manure,Sheep - Lamb,AGRI_SPR_OTH
3B12,K_AgriLivestock,Managed Manure,Sheep - Ram,AGRI_SPR_OTH
3B13,K_AgriLivestock,Digestate,Pig - Boar,AGRI_SPR_PIG
3B13,K_AgriLivestock,Digestate,Pig - Fattening Pig < 20 kg,AGRI_SPR_PIG
3B13,K_AgriLivestock,Digestate,Pig - Fattening Pig > 80 kg,AGRI_SPR_PIG
3B13,K_AgriLivestock,Digestate,Pig - Fattening Pig 20 to 80 kg,AGRI_SPR_PIG
3B13,K_AgriLivestock,Digestate,Pig - Gilt,AGRI_SPR_PIG
3B13,K_AgriLivestock,Digestate,Pig - Sow,AGRI_SPR_PIG
3B13,K_AgriLivestock,Excreta,Pig - Boar,AGRI_EXC_ALL
3B13,K_AgriLivestock,Excreta,Pig - Fattening Pig < 20 kg,AGRI_EXC_ALL
3B13,K_AgriLivestock,Excreta,Pig - Fattening Pig > 80 kg,AGRI_EXC_ALL
3B13,K_AgriLivestock,Excreta,Pig - Fattening Pig 20 to 80 kg,AGRI_EXC_ALL
3B13,K_AgriLivestock,Excreta,Pig - Gilt,AGRI_EXC_ALL
3B13,K_AgriLivestock,Excreta,Pig - Sow,AGRI_EXC_ALL
3B13,K_AgriLivestock,Managed Manure,Pig - Boar,AGRI_SPR_PIG
3B13,K_AgriLivestock,Managed Manure,Pig - Fattening Pig < 20 kg,AGRI_SPR_PIG
3B13,K_AgriLivestock,Managed Manure,Pig - Fattening Pig > 80 kg,AGRI_SPR_PIG
3B13,K_AgriLivestock,Managed Manure,Pig - Fattening Pig 20 to 80 kg,AGRI_SPR_PIG
3B13,K_AgriLivestock,Managed Manure,Pig - Gilt,AGRI_SPR_PIG
3B13,K_AgriLivestock,Managed Manure,Pig - Sow,AGRI_SPR_PIG
3B14,K_AgriLivestock,Digestate,Poultry - Broilers,AGRI_SPR_POU
3B14,K_AgriLivestock,Digestate,Poultry - Laying Hens,AGRI_SPR_POU
3B14,K_AgriLivestock,Digestate,Poultry - Other,AGRI_SPR_POU
3B14,K_AgriLivestock,Digestate,Poultry - Turkeys,AGRI_SPR_POU
3B14,K_AgriLivestock,Excreta,Agricultural Horses,AGRI_EXC_ALL
3B14,K_AgriLivestock,Excreta,Deer,AGRI_EXC_ALL
3B14,K_AgriLivestock,Excreta,Domestic Horses,AGRI_EXC_ALL
3B14,K_AgriLivestock,Excreta,Goats,AGRI_EXC_ALL
3B14,K_AgriLivestock,Excreta,Poultry - Broilers,AGRI_EXC_ALL
3B14,K_AgriLivestock,Excreta,Poultry - Laying Hens,AGRI_EXC_ALL
3B14,K_AgriLivestock,Excreta,Poultry - Other,AGRI_EXC_ALL
3B14,K_AgriLivestock,Excreta,Poultry - Turkeys,AGRI_EXC_ALL
3B14,K_AgriLivestock,Excreta,Professional Horses,AGRI_EXC_ALL
3B14,K_AgriLivestock,Managed Manure,Agricultural Horses,AGRI_SPR_OTH
3B14,K_AgriLivestock,Managed Manure,Deer,AGRI_SPR_OTH
3B14,K_AgriLivestock,Managed Manure,Domestic Horses,AGRI_SPR_OTH
3B14,K_AgriLivestock,Managed Manure,Goats,AGRI_SPR_OTH
3B14,K_AgriLivestock,Managed Manure,Poultry - Broilers,AGRI_SPR_POU
3B14,K_AgriLivestock,Managed Manure,Poultry - Laying Hens,AGRI_SPR_POU
3B14,K_AgriLivestock,Managed Manure,Poultry - Other,AGRI_SPR_POU
3B14,K_AgriLivestock,Managed Manure,Poultry - Turkeys,AGRI_SPR_POU
3B14,K_AgriLivestock,Managed Manure,Professional Horses,AGRI_SPR_OTH
3B1a,K_AgriLivestock,Dairy - Dairy Cows,Housing,AGRI_HOU_CAT
3B1a,K_AgriLivestock,Dairy - Dairy Cows,Storage,AGRI_STO_CAT
3B1a,K_AgriLivestock,Dairy - Dairy Cows,Yarding,AGRI_YRD_CAT
3B1a,K_AgriLivestock,Dairy - Dairy Cows - Digestate Direct,Storage,AGRI_STO_CAT
3B1a,K_AgriLivestock,Dairy Cows Wastes - Direct,Excreta N managed as manure,AGRI_SPR_CAT
3B1a,K_AgriLivestock,Housing,Dairy - Dairy Cows,AGRI_HOU_CAT
3B1a,K_AgriLivestock,Silage - Housing,Dairy - Dairy Cows,AGRI_HOU_CAT
3B1a,K_AgriLivestock,Silage - Storage,Dairy - Dairy Cows,AGRI_STO_CAT
3B1a,K_AgriLivestock,Storage,Dairy - Dairy Cows,AGRI_HOU_CAT
3B1a,K_AgriLivestock,Storage,Dairy - Dairy Cows - Digestate,AGRI_HOU_CAT
3B1a,K_AgriLivestock,Wastes - Direct,Dairy - Dairy Cows,AGRI_SPR_CAT
3B1a,K_AgriLivestock,Wastes - Direct,Dairy - Other cattle,AGRI_SPR_CAT
3B1a,K_AgriLivestock,Yarding,Dairy - Dairy Cows,AGRI_YRD_CAT
3B1b,K_AgriLivestock,Housing,Other cattle - Beef females for slaughter,AGRI_HOU_CAT
3B1b,K_AgriLivestock,Housing,Other cattle - Bulls for breeding,AGRI_HOU_CAT
3B1b,K_AgriLivestock,Housing,Other cattle - Cereal fed bull,AGRI_HOU_CAT
3B1b,K_AgriLivestock,Housing,Other cattle - Cows,AGRI_HOU_CAT
3B1b,K_AgriLivestock,Housing,Other cattle - Dairy Calves Female,AGRI_HOU_CAT
3B1b,K_AgriLivestock,Housing,Other cattle - Dairy In Calf Heifers,AGRI_HOU_CAT
3B1b,K_AgriLivestock,Housing,Other cattle - Dairy Replacements Female,AGRI_HOU_CAT
3B1b,K_AgriLivestock,Housing,Other cattle - Heifers for breeding,AGRI_HOU_CAT
3B1b,K_AgriLivestock,Housing,Other cattle - Steers,AGRI_HOU_CAT
3B1b,K_AgriLivestock,Other cattle - Beef females for slaughter,Housing,AGRI_HOU_CAT
3B1b,K_AgriLivestock,Other cattle - Beef females for slaughter,Storage,AGRI_STO_CAT
3B1b,K_AgriLivestock,Other cattle - Beef females for slaughter,Yarding,AGRI_YRD_CAT
3B1b,K_AgriLivestock,Other cattle - Beef females for slaughter - Digestate Direct,Storage,AGRI_STO_CAT
3B1b,K_AgriLivestock,Other cattle - Bulls for breeding,Housing,AGRI_HOU_CAT
3B1b,K_AgriLivestock,Other cattle - Bulls for breeding,Storage,AGRI_STO_CAT
3B1b,K_AgriLivestock,Other cattle - Bulls for breeding,Yarding,AGRI_YRD_CAT
3B1b,K_AgriLivestock,Other cattle - Bulls for breeding - Digestate Direct,Storage,AGRI_STO_CAT
3B1b,K_AgriLivestock,Other cattle - Cereal fed bull,Housing,AGRI_HOU_CAT
3B1b,K_AgriLivestock,Other cattle - Cereal fed bull,Storage,AGRI_STO_CAT
3B1b,K_AgriLivestock,Other cattle - Cereal fed bull,Yarding,AGRI_YRD_CAT
3B1b,K_AgriLivestock,Other cattle - Cereal fed bull - Digestate Direct,Storage,AGRI_STO_CAT
3B1b,K_AgriLivestock,Other cattle - Cows,Housing,AGRI_HOU_CAT
3B1b,K_AgriLivestock,Other cattle - Cows,Storage,AGRI_STO_CAT
3B1b,K_AgriLivestock,Other cattle - Cows,Yarding,AGRI_YRD_CAT
3B1b,K_AgriLivestock,Other cattle - Cows - Digestate Direct,Storage,AGRI_STO_CAT
3B1b,K_AgriLivestock,Other cattle - Dairy Calves Female,Housing,AGRI_HOU_CAT
3B1b,K_AgriLivestock,Other cattle - Dairy Calves Female,Storage,AGRI_STO_CAT
3B1b,K_AgriLivestock,Other cattle - Dairy Calves Female,Yarding,AGRI_YRD_CAT
3B1b,K_AgriLivestock,Other cattle - Dairy Calves Female - Digestate Direct,Storage,AGRI_STO_CAT
3B1b,K_AgriLivestock,Other cattle - Dairy In Calf Heifers,Housing,AGRI_HOU_CAT
3B1b,K_AgriLivestock,Other cattle - Dairy In Calf Heifers,Storage,AGRI_STO_CAT
3B1b,K_AgriLivestock,Other cattle - Dairy In Calf Heifers,Yarding,AGRI_YRD_CAT
3B1b,K_AgriLivestock,Other cattle - Dairy In Calf Heifers - Digestate Direct,Storage,AGRI_STO_CAT
3B1b,K_AgriLivestock,Other cattle - Dairy Replacements Female,Housing,AGRI_HOU_CAT
3B1b,K_AgriLivestock,Other cattle - Dairy Replacements Female,Storage,AGRI_STO_CAT
3B1b,K_AgriLivestock,Other cattle - Dairy Replacements Female,Yarding,AGRI_YRD_CAT
3B1b,K_AgriLivestock,Other cattle - Dairy Replacements Female - Digestate Direct,Storage,AGRI_STO_CAT
3B1b,K_AgriLivestock,Other cattle - Heifers for breeding,Housing,AGRI_HOU_CAT
3B1b,K_AgriLivestock,Other cattle - Heifers for breeding,Storage,AGRI_STO_CAT
3B1b,K_AgriLivestock,Other cattle - Heifers for breeding,Yarding,AGRI_YRD_CAT
3B1b,K_AgriLivestock,Other cattle - Heifers for breeding - Digestate Direct,Storage,AGRI_STO_CAT
3B1b,K_AgriLivestock,Other cattle - Steers,Housing,AGRI_HOU_CAT
3B1b,K_AgriLivestock,Other cattle - Steers,Storage,AGRI_STO_CAT
3B1b,K_AgriLivestock,Other cattle - Steers,Yarding,AGRI_YRD_CAT
3B1b,K_AgriLivestock,Other cattle - Steers - Digestate Direct,Storage,AGRI_STO_CAT
3B1b,K_AgriLivestock,Other Cattle Wastes - Direct,Excreta N managed as manure,AGRI_SPR_CAT
3B1b,K_AgriLivestock,Silage - Housing,Other cattle - Beef females for slaughter,AGRI_HOU_CAT
3B1b,K_AgriLivestock,Silage - Housing,Other cattle - Bulls for breeding,AGRI_HOU_CAT
3B1b,K_AgriLivestock,Silage - Housing,Other cattle - Cereal fed bull,AGRI_HOU_CAT
3B1b,K_AgriLivestock,Silage - Housing,Other cattle - Cows,AGRI_HOU_CAT
3B1b,K_AgriLivestock,Silage - Housing,Other cattle - Dairy Calves Female,AGRI_HOU_CAT
3B1b,K_AgriLivestock,Silage - Housing,Other cattle - Dairy In Calf Heifers,AGRI_HOU_CAT
3B1b,K_AgriLivestock,Silage - Housing,Other cattle - Dairy Replacements Female,AGRI_HOU_CAT
3B1b,K_AgriLivestock,Silage - Housing,Other cattle - Heifers for breeding,AGRI_HOU_CAT
3B1b,K_AgriLivestock,Silage - Housing,Other cattle - Steers,AGRI_HOU_CAT
3B1b,K_AgriLivestock,Silage - Storage,Other cattle - Beef females for slaughter,AGRI_STO_CAT
3B1b,K_AgriLivestock,Silage - Storage,Other cattle - Bulls for breeding,AGRI_STO_CAT
3B1b,K_AgriLivestock,Silage - Storage,Other cattle - Cereal fed bull,AGRI_STO_CAT
3B1b,K_AgriLivestock,Silage - Storage,Other cattle - Cows,AGRI_STO_CAT
3B1b,K_AgriLivestock,Silage - Storage,Other cattle - Dairy Calves Female,AGRI_STO_CAT
3B1b,K_AgriLivestock,Silage - Storage,Other cattle - Dairy In Calf Heifers,AGRI_STO_CAT
3B1b,K_AgriLivestock,Silage - Storage,Other cattle - Dairy Replacements Female,AGRI_STO_CAT
3B1b,K_AgriLivestock,Silage - Storage,Other cattle - Heifers for breeding,AGRI_STO_CAT
3B1b,K_AgriLivestock,Silage - Storage,Other cattle - Steers,AGRI_STO_CAT
3B1b,K_AgriLivestock,Storage,Other cattle - Beef females for slaughter,AGRI_HOU_CAT
3B1b,K_AgriLivestock,Storage,Other cattle - Beef females for slaughter - Digestate,AGRI_HOU_CAT
3B1b,K_AgriLivestock,Storage,Other cattle - Bulls for breeding,AGRI_HOU_CAT
3B1b,K_AgriLivestock,Storage,Other cattle - Bulls for breeding - Digestate,AGRI_HOU_CAT
3B1b,K_AgriLivestock,Storage,Other cattle - Cereal fed bull,AGRI_HOU_CAT
3B1b,K_AgriLivestock,Storage,Other cattle - Cereal fed bull - Digestate,AGRI_HOU_CAT
3B1b,K_AgriLivestock,Storage,Other cattle - Cows,AGRI_HOU_CAT
3B1b,K_AgriLivestock,Storage,Other cattle - Cows - Digestate,AGRI_HOU_CAT
3B1b,K_AgriLivestock,Storage,Other cattle - Dairy Calves Female,AGRI_HOU_CAT
3B1b,K_AgriLivestock,Storage,Other cattle - Dairy Calves Female - Digestate,AGRI_HOU_CAT
3B1b,K_AgriLivestock,Storage,Other cattle - Dairy In Calf Heifers,AGRI_HOU_CAT
3B1b,K_AgriLivestock,Storage,Other cattle - Dairy In Calf Heifers - Digestate,AGRI_HOU_CAT
3B1b,K_AgriLivestock,Storage,Other cattle - Dairy Replacements Female,AGRI_HOU_CAT
3B1b,K_AgriLivestock,Storage,Other cattle - Dairy Replacements Female - Digestate,AGRI_HOU_CAT
3B1b,K_AgriLivestock,Storage,Other cattle - Heifers for breeding,AGRI_HOU_CAT
3B1b,K_AgriLivestock,Storage,Other cattle - Heifers for breeding - Digestate,AGRI_HOU_CAT
3B1b,K_AgriLivestock,Storage,Other cattle - Steers,AGRI_HOU_CAT
3B1b,K_AgriLivestock,Storage,Other cattle - Steers - Digestate,AGRI_HOU_CAT
3B1b,K_AgriLivestock,Wastes - Direct,Other cattle,AGRI_SPR_CAT
3B1b,K_AgriLivestock,Yarding,Other cattle - Dairy Calves Female,AGRI_YRD_CAT
3B1b,K_AgriLivestock,Yarding,Other cattle - Dairy In Calf Heifers,AGRI_YRD_CAT
3B1b,K_AgriLivestock,Yarding,Other cattle - Dairy Replacements Female,AGRI_YRD_CAT
3B2,K_AgriLivestock,Housing,Sheep - Ewe,AGRI_HOU_SHP
3B2,K_AgriLivestock,Housing,Sheep - Lamb,AGRI_HOU_SHP
3B2,K_AgriLivestock,Housing,Sheep - Ram,AGRI_HOU_SHP
3B2,K_AgriLivestock,Sheep - Ewe,Housing,AGRI_HOU_SHP
3B2,K_AgriLivestock,Sheep - Ewe,Storage,AGRI_STO_SHP
3B2,K_AgriLivestock,Sheep - Ewe,Yarding,AGRI_YRD_CAT
3B2,K_AgriLivestock,Sheep - Lamb,Housing,AGRI_HOU_SHP
3B2,K_AgriLivestock,Sheep - Lamb,Storage,AGRI_STO_SHP
3B2,K_AgriLivestock,Sheep - Lamb,Yarding,AGRI_YRD_CAT
3B2,K_AgriLivestock,Sheep - Ram,Housing,AGRI_HOU_SHP
3B2,K_AgriLivestock,Sheep - Ram,Storage,AGRI_STO_SHP
3B2,K_AgriLivestock,Sheep - Ram,Yarding,AGRI_YRD_CAT
3B2,K_AgriLivestock,Sheep Wastes - Direct,Excreta N managed as manure,AGRI_SPR_OTH
3B2,K_AgriLivestock,Silage - Housing,Sheep - Ewe,AGRI_HOU_SHP
3B2,K_AgriLivestock,Silage - Housing,Sheep - Lamb,AGRI_HOU_SHP
3B2,K_AgriLivestock,Silage - Housing,Sheep - Ram,AGRI_HOU_SHP
3B2,K_AgriLivestock,Silage - Storage,Sheep - Ewe,AGRI_STO_SHP
3B2,K_AgriLivestock,Silage - Storage,Sheep - Lamb,AGRI_STO_SHP
3B2,K_AgriLivestock,Silage - Storage,Sheep - Ram,AGRI_STO_SHP
3B2,K_AgriLivestock,Storage,Sheep - Ewe,AGRI_HOU_SHP
3B2,K_AgriLivestock,Storage,Sheep - Lamb,AGRI_HOU_SHP
3B2,K_AgriLivestock,Storage,Sheep - Ram,AGRI_HOU_SHP
3B2,K_AgriLivestock,Wastes - Direct,Sheep,AGRI_SPR_OTH
3B2,K_AgriLivestock,Yarding,Sheep - Ewe,AGRI_YRD_CAT
3B2,K_AgriLivestock,Yarding,Sheep - Lamb,AGRI_YRD_CAT
3B2,K_AgriLivestock,Yarding,Sheep - Ram,AGRI_YRD_CAT
3B21a,K_AgriLivestock,Dairy - Dairy Cows - Direct,Housing,AGRI_HOU_CAT
3B21a,K_AgriLivestock,Dairy - Dairy Cows - Direct,Storage,AGRI_STO_CAT
3B21a,K_AgriLivestock,Dairy - Dairy Cows - Direct,Yarding,AGRI_YRD_CAT
3B21b,K_AgriLivestock,Other cattle - Beef females for slaughter - Direct,Housing,AGRI_HOU_CAT
3B21b,K_AgriLivestock,Other cattle - Beef females for slaughter - Direct,Storage,AGRI_STO_CAT
3B21b,K_AgriLivestock,Other cattle - Beef females for slaughter - Direct,Yarding,AGRI_YRD_CAT
3B21b,K_AgriLivestock,Other cattle - Bulls for breeding - Direct,Housing,AGRI_HOU_CAT
3B21b,K_AgriLivestock,Other cattle - Bulls for breeding - Direct,Storage,AGRI_STO_CAT
3B21b,K_AgriLivestock,Other cattle - Bulls for breeding - Direct,Yarding,AGRI_YRD_CAT
3B21b,K_AgriLivestock,Other cattle - Cereal fed bull - Direct,Housing,AGRI_HOU_CAT
3B21b,K_AgriLivestock,Other cattle - Cereal fed bull - Direct,Storage,AGRI_STO_CAT
3B21b,K_AgriLivestock,Other cattle - Cereal fed bull - Direct,Yarding,AGRI_YRD_CAT
3B21b,K_AgriLivestock,Other cattle - Cows - Direct,Housing,AGRI_HOU_CAT
3B21b,K_AgriLivestock,Other cattle - Cows - Direct,Storage,AGRI_STO_CAT
3B21b,K_AgriLivestock,Other cattle - Cows - Direct,Yarding,AGRI_YRD_CAT
3B21b,K_AgriLivestock,Other cattle - Dairy Calves Female - Direct,Housing,AGRI_HOU_CAT
3B21b,K_AgriLivestock,Other cattle - Dairy Calves Female - Direct,Storage,AGRI_STO_CAT
3B21b,K_AgriLivestock,Other cattle - Dairy Calves Female - Direct,Yarding,AGRI_YRD_CAT
3B21b,K_AgriLivestock,Other cattle - Dairy In Calf Heifers - Direct,Housing,AGRI_HOU_CAT
3B21b,K_AgriLivestock,Other cattle - Dairy In Calf Heifers - Direct,Storage,AGRI_STO_CAT
3B21b,K_AgriLivestock,Other cattle - Dairy In Calf Heifers - Direct,Yarding,AGRI_YRD_CAT
3B21b,K_AgriLivestock,Other cattle - Dairy Replacements Female - Direct,Housing,AGRI_HOU_CAT
3B21b,K_AgriLivestock,Other cattle - Dairy Replacements Female - Direct,Storage,AGRI_STO_CAT
3B21b,K_AgriLivestock,Other cattle - Dairy Replacements Female - Direct,Yarding,AGRI_YRD_CAT
3B21b,K_AgriLivestock,Other cattle - Heifers for breeding - Direct,Housing,AGRI_HOU_CAT
3B21b,K_AgriLivestock,Other cattle - Heifers for breeding - Direct,Storage,AGRI_STO_CAT
3B21b,K_AgriLivestock,Other cattle - Heifers for breeding - Direct,Yarding,AGRI_YRD_CAT
3B21b,K_AgriLivestock,Other cattle - Steers - Direct,Housing,AGRI_HOU_CAT
3B21b,K_AgriLivestock,Other cattle - Steers - Direct,Storage,AGRI_STO_CAT
3B21b,K_AgriLivestock,Other cattle - Steers - Direct,Yarding,AGRI_YRD_CAT
3B22,K_AgriLivestock,Sheep - Ewe - Direct,Housing,AGRI_HOU_SHP
