NFR19,SNAP,Source,Activity,Profile_ID
3B11b,10,Managed Manure,Other cattle - Beef females for slaughter,AGRI_SPR_CAT
3B11b,10,Managed Manure,Other cattle - Bulls for breeding,AGRI_SPR_CAT
3B11b,10,Managed Manure,Other cattle - Cereal fed bull,AGRI_SPR_CAT
3B11b,10,Managed Manure,Other cattle - Cows,AGRI_SPR_CAT
3B11b,10,Managed Manure,Other cattle - Dairy Calves Female,AGRI_SPR_CAT
3B11b,10,Managed Manure,Other cattle - Dairy In Calf Heifers,AGRI_SPR_CAT
3B11b,10,Managed Manure,Other cattle - Dairy Replacements Female,AGRI_SPR_CAT
3B11b,10,Managed Manure,Other cattle - Heifers for breeding,AGRI_SPR_CAT
3B11b,10,Managed Manure,Other cattle - Steers,AGRI_SPR_CAT
3B12,10,Excreta,Sheep - Ewe,AGRI_EXC_ALL
3B12,10,Excreta,Sheep - Lamb,AGRI_EXC_ALL
3B12,10,Excreta,Sheep - Ram,AGRI_EXC_ALL
3B12,10,Managed Manure,Sheep - Ewe,AGRI_SPR_OTH
3B12,10,Managed Manure,Sheep - Lamb,AGRI_SPR_OTH
3B12,10,Managed Manure,Sheep - Ram,AGRI_SPR_OTH
3B13,10,Digestate,Pig - Boar,AGRI_SPR_PIG
3B13,10,Digestate,Pig - Fattening Pig < 20 kg,AGRI_SPR_PIG
3B13,10,Digestate,Pig - Fattening Pig > 80 kg,AGRI_SPR_PIG
3B13,10,Digestate,Pig - Fattening Pig 20 to 80 kg,AGRI_SPR_PIG
3B13,10,Digestate,Pig - Gilt,AGRI_SPR_PIG
3B13,10,Digestate,Pig - Sow,AGRI_SPR_PIG
3B13,10,Excreta,Pig - Boar,AGRI_EXC_ALL
3B13,10,Excreta,Pig - Fattening Pig < 20 kg,AGRI_EXC_ALL
3B13,10,Excreta,Pig - Fattening Pig > 80 kg,AGRI_EXC_ALL
3B13,10,Excreta,Pig - Fattening Pig 20 to 80 kg,AGRI_EXC_ALL
3B13,10,Excreta,Pig - Gilt,AGRI_EXC_ALL
3B13,10,Excreta,Pig - Sow,AGRI_EXC_ALL
3B13,10,Managed Manure,Pig - Boar,AGRI_SPR_PIG
3B13,10,Managed Manure,Pig - Fattening Pig < 20 kg,AGRI_SPR_PIG
3B13,10,Managed Manure,Pig - Fattening Pig > 80 kg,AGRI_SPR_PIG
3B13,10,Managed Manure,Pig - Fattening Pig 20 to 80 kg,AGRI_SPR_PIG
3B13,10,Managed Manure,Pig - Gilt,AGRI_SPR_PIG
3B13,10,Managed Manure,Pig - Sow,AGRI_SPR_PIG
3B14,10,Digestate,Poultry - Broilers,AGRI_SPR_POU
3B14,10,Digestate,Poultry - Laying Hens,AGRI_SPR_POU
3B14,10,Digestate,Poultry - Other,AGRI_SPR_POU
3B14,10,Digestate,Poultry - Turkeys,AGRI_SPR_POU
3B14,10,Excreta,Agricultural Horses,AGRI_EXC_ALL
3B14,10,Excreta,Deer,AGRI_EXC_ALL
3B14,10,Excreta,Domestic Horses,AGRI_EXC_ALL
3B14,10,Excreta,Goats,AGRI_EXC_ALL
3B14,10,Excreta,Poultry - Broilers,AGRI_EXC_ALL
3B14,10,Excreta,Poultry - Laying Hens,AGRI_EXC_ALL
3B14,10,Excreta,Poultry - Other,AGRI_EXC_ALL
3B14,10,Excreta,Poultry - Turkeys,AGRI_EXC_ALL
3B14,10,Excreta,Professional Horses,AGRI_EXC_ALL
3B14,10,Managed Manure,Agricultural Horses,AGRI_SPR_OTH
3B14,10,Managed Manure,Deer,AGRI_SPR_OTH
3B14,10,Managed Manure,Domestic Horses,AGRI_SPR_OTH
3B14,10,Managed Manure,Goats,AGRI_SPR_OTH
3B14,10,Managed Manure,Poultry - Broilers,AGRI_SPR_POU
3B14,10,Managed Manure,Poultry - Laying Hens,AGRI_SPR_POU
3B14,10,Managed Manure,Poultry - Other,AGRI_SPR_POU
3B14,10,Managed Manure,Poultry - Turkeys,AGRI_SPR_POU
3B14,10,Managed Manure,Professional Horses,AGRI_SPR_OTH
3B1a,10,Dairy - Dairy Cows,Housing,AGRI_HOU_CAT
3B1a,10,Dairy - Dairy Cows,Storage,AGRI_STO_CAT
3B1a,10,Dairy - Dairy Cows,Yarding,AGRI_YRD_CAT
3B1a,10,Dairy - Dairy Cows - Digestate Direct,Storage,AGRI_STO_CAT
3B1a,10,Dairy Cows Wastes - Direct,Excreta N managed as manure,AGRI_SPR_CAT
3B1a,10,Housing,Dairy - Dairy Cows,AGRI_HOU_CAT
3B1a,10,Silage - Housing,Dairy - Dairy Cows,AGRI_HOU_CAT
3B1a,10,Silage - Storage,Dairy - Dairy Cows,AGRI_STO_CAT
3B1a,10,Storage,Dairy - Dairy Cows,AGRI_HOU_CAT
3B1a,10,Storage,Dairy - Dairy Cows - Digestate,AGRI_HOU_CAT
3B1a,10,Wastes - Direct,Dairy - Dairy Cows,AGRI_SPR_CAT
3B1a,10,Wastes - Direct,Dairy - Other cattle,AGRI_SPR_CAT
3B1a,10,Yarding,Dairy - Dairy Cows,AGRI_YRD_CAT
3B1b,10,Housing,Other cattle - Beef females for slaughter,AGRI_HOU_CAT
3B1b,10,Housing,Other cattle - Bulls for breeding,AGRI_HOU_CAT
3B1b,10,Housing,Other cattle - Cereal fed bull,AGRI_HOU_CAT
3B1b,10,Housing,Other cattle - Cows,AGRI_HOU_CAT
3B1b,10,Housing,Other cattle - Dairy Calves Female,AGRI_HOU_CAT
3B1b,10,Housing,Other cattle - Dairy In Calf Heifers,AGRI_HOU_CAT
3B1b,10,Housing,Other cattle - Dairy Replacements Female,AGRI_HOU_CAT
3B1b,10,Housing,Other cattle - Heifers for breeding,AGRI_HOU_CAT
3B1b,10,Housing,Other cattle - Steers,AGRI_HOU_CAT
3B1b,10,Other cattle - Beef females for slaughter,Housing,AGRI_HOU_CAT
3B1b,10,Other cattle - Beef females for slaughter,Storage,AGRI_STO_CAT
3B1b,10,Other cattle - Beef females for slaughter,Yarding,AGRI_YRD_CAT
3B1b,10,Other cattle - Beef females for slaughter - Digestate Direct,Storage,AGRI_STO_CAT
3B1b,10,Other cattle - Bulls for breeding,Housing,AGRI_HOU_CAT
3B1b,10,Other cattle - Bulls for breeding,Storage,AGRI_STO_CAT
3B1b,10,Other cattle - Bulls for breeding,Yarding,AGRI_YRD_CAT
3B1b,10,Other cattle - Bulls for breeding - Digestate Direct,Storage,AGRI_STO_CAT
3B1b,10,Other cattle - Cereal fed bull,Housing,AGRI_HOU_CAT
3B1b,10,Other cattle - Cereal fed bull,Storage,AGRI_STO_CAT
3B1b,10,Other cattle - Cereal fed bull,Yarding,AGRI_YRD_CAT
3B1b,10,Other cattle - Cereal fed bull - Digestate Direct,Storage,AGRI_STO_CAT
3B1b,10,Other cattle - Cows,Housing,AGRI_HOU_CAT
3B1b,10,Other cattle - Cows,Storage,AGRI_STO_CAT
3B1b,10,Other cattle - Cows,Yarding,AGRI_YRD_CAT
3B1b,10,Other cattle - Cows - Digestate Direct,Storage,AGRI_STO_CAT
3B1b,10,Other cattle - Dairy Calves Female,Housing,AGRI_HOU_CAT
3B1b,10,Other cattle - Dairy Calves Female,Storage,AGRI_STO_CAT
3B1b,10,Other cattle - Dairy Calves Female,Yarding,AGRI_YRD_CAT
3B1b,10,Other cattle - Dairy Calves Female - Digestate Direct,Storage,AGRI_STO_CAT
3B1b,10,Other cattle - Dairy In Calf Heifers,Housing,AGRI_HOU_CAT
3B1b,10,Other cattle - Dairy In Calf Heifers,Storage,AGRI_STO_CAT
3B1b,10,Other cattle - Dairy In Calf Heifers,Yarding,AGRI_YRD_CAT
3B1b,10,Other cattle - Dairy In Calf Heifers - Digestate Direct,Storage,AGRI_STO_CAT
3B1b,10,Other cattle - Dairy Replacements Female,Housing,AGRI_HOU_CAT
3B1b,10,Other cattle - Dairy Replacements Female,Storage,AGRI_STO_CAT
3B1b,10,Other cattle - Dairy Replacements Female,Yarding,AGRI_YRD_CAT
3B1b,10,Other cattle - Dairy Replacements Female - Digestate Direct,Storage,AGRI_STO_CAT
3B1b,10,Other cattle - Heifers for breeding,Housing,AGRI_HOU_CAT
3B1b,10,Other cattle - Heifers for breeding,Storage,AGRI_STO_CAT
3B1b,10,Other cattle - Heifers for breeding,Yarding,AGRI_YRD_CAT
3B1b,10,Other cattle - Heifers for breeding - Digestate Direct,Storage,AGRI_STO_CAT
3B1b,10,Other cattle - Steers,Housing,AGRI_HOU_CAT
3B1b,10,Other cattle - Steers,Storage,AGRI_STO_CAT
3B1b,10,Other cattle - Steers,Yarding,AGRI_YRD_CAT
3B1b,10,Other cattle - Steers - Digestate Direct,Storage,AGRI_STO_CAT
3B1b,10,Other Cattle Wastes - Direct,Excreta N managed as manure,AGRI_SPR_CAT
3B1b,10,Silage - Housing,Other cattle - Beef females for slaughter,AGRI_HOU_CAT
3B1b,10,Silage - Housing,Other cattle - Bulls for breeding,AGRI_HOU_CAT
3B1b,10,Silage - Housing,Other cattle - Cereal fed bull,AGRI_HOU_CAT
3B1b,10,Silage - Housing,Other cattle - Cows,AGRI_HOU_CAT
3B1b,10,Silage - Housing,Other cattle - Dairy Calves Female,AGRI_HOU_CAT
3B1b,10,Silage - Housing,Other cattle - Dairy In Calf Heifers,AGRI_HOU_CAT
3B1b,10,Silage - Housing,Other cattle - Dairy Replacements Female,AGRI_HOU_CAT
3B1b,10,Silage - Housing,Other cattle - Heifers for breeding,AGRI_HOU_CAT
3B1b,10,Silage - Housing,Other cattle - Steers,AGRI_HOU_CAT
3B1b,10,Silage - Storage,Other cattle - Beef females for slaughter,AGRI_STO_CAT
3B1b,10,Silage - Storage,Other cattle - Bulls for breeding,AGRI_STO_CAT
3B1b,10,Silage - Storage,Other cattle - Cereal fed bull,AGRI_STO_CAT
3B1b,10,Silage - Storage,Other cattle - Cows,AGRI_STO_CAT
3B1b,10,Silage - Storage,Other cattle - Dairy Calves Female,AGRI_STO_CAT
3B1b,10,Silage - Storage,Other cattle - Dairy In Calf Heifers,AGRI_STO_CAT
3B1b,10,Silage - Storage,Other cattle - Dairy Replacements Female,AGRI_STO_CAT
3B1b,10,Silage - Storage,Other cattle - Heifers for breeding,AGRI_STO_CAT
3B1b,10,Silage - Storage,Other cattle - Steers,AGRI_STO_CAT
3B1b,10,Storage,Other cattle - Beef females for slaughter,AGRI_HOU_CAT
3B1b,10,Storage,Other cattle - Beef females for slaughter - Digestate,AGRI_HOU_CAT
3B1b,10,Storage,Other cattle - Bulls for breeding,AGRI_HOU_CAT
3B1b,10,Storage,Other cattle - Bulls for breeding - Digestate,AGRI_HOU_CAT
3B1b,10,Storage,Other cattle - Cereal fed bull,AGRI_HOU_CAT
3B1b,10,Storage,Other cattle - Cereal fed bull - Digestate,AGRI_HOU_CAT
3B1b,10,Storage,Other cattle - Cows,AGRI_HOU_CAT
3B1b,10,Storage,Other cattle - Cows - Digestate,AGRI_HOU_CAT
3B1b,10,Storage,Other cattle - Dairy Calves Female,AGRI_HOU_CAT
3B1b,10,Storage,Other cattle - Dairy Calves Female - Digestate,AGRI_HOU_CAT
3B1b,10,Storage,Other cattle - Dairy In Calf Heifers,AGRI_HOU_CAT
3B1b,10,Storage,Other cattle - Dairy In Calf Heifers - Digestate,AGRI_HOU_CAT
3B1b,10,Storage,Other cattle - Dairy Replacements Female,AGRI_HOU_CAT
3B1b,10,Storage,Other cattle - Dairy Replacements Female - Digestate,AGRI_HOU_CAT
3B1b,10,Storage,Other cattle - Heifers for breeding,AGRI_HOU_CAT
3B1b,10,Storage,Other cattle - Heifers for breeding - Digestate,AGRI_HOU_CAT
3B1b,10,Storage,Other cattle - Steers,AGRI_HOU_CAT
3B1b,10,Storage,Other cattle - Steers - Digestate,AGRI_HOU_CAT
3B1b,10,Wastes - Direct,Other cattle,AGRI_SPR_CAT
3B1b,10,Yarding,Other cattle - Dairy Calves Female,AGRI_YRD_CAT
3B1b,10,Yarding,Other cattle - Dairy In Calf Heifers,AGRI_YRD_CAT
3B1b,10,Yarding,Other cattle - Dairy Replacements Female,AGRI_YRD_CAT
3B2,10,Housing,Sheep - Ewe,AGRI_HOU_SHP
3B2,10,Housing,Sheep - Lamb,AGRI_HOU_SHP
3B2,10,Housing,Sheep - Ram,AGRI_HOU_SHP
3B2,10,Sheep - Ewe,Housing,AGRI_HOU_SHP
3B2,10,Sheep - Ewe,Storage,AGRI_STO_SHP
3B2,10,Sheep - Ewe,Yarding,AGRI_YRD_CAT
3B2,10,Sheep - Lamb,Housing,AGRI_HOU_SHP
3B2,10,Sheep - Lamb,Storage,AGRI_STO_SHP
3B2,10,Sheep - Lamb,Yarding,AGRI_YRD_CAT
3B2,10,Sheep - Ram,Housing,AGRI_HOU_SHP
3B2,10,Sheep - Ram,Storage,AGRI_STO_SHP
3B2,10,Sheep - Ram,Yarding,AGRI_YRD_CAT
3B2,10,Sheep Wastes - Direct,Excreta N managed as manure,AGRI_SPR_OTH
3B2,10,Silage - Housing,Sheep - Ewe,AGRI_HOU_SHP
3B2,10,Silage - Housing,Sheep - Lamb,AGRI_HOU_SHP
3B2,10,Silage - Housing,Sheep - Ram,AGRI_HOU_SHP
3B2,10,Silage - Storage,Sheep - Ewe,AGRI_STO_SHP
3B2,10,Silage - Storage,Sheep - Lamb,AGRI_STO_SHP
3B2,10,Silage - Storage,Sheep - Ram,AGRI_STO_SHP
3B2,10,Storage,Sheep - Ewe,AGRI_HOU_SHP
3B2,10,Storage,Sheep - Lamb,AGRI_HOU_SHP
3B2,10,Storage,Sheep - Ram,AGRI_HOU_SHP
3B2,10,Wastes - Direct,Sheep,AGRI_SPR_OTH
3B2,10,Yarding,Sheep - Ewe,AGRI_YRD_CAT
3B2,10,Yarding,Sheep - Lamb,AGRI_YRD_CAT
3B2,10,Yarding,Sheep - Ram,AGRI_YRD_CAT
3B21a,10,Dairy - Dairy Cows - Direct,Housing,AGRI_HOU_CAT
3B21a,10,Dairy - Dairy Cows - Direct,Storage,AGRI_STO_CAT
3B21a,10,Dairy - Dairy Cows - Direct,Yarding,AGRI_YRD_CAT
3B21b,10,Other cattle - Beef females for slaughter - Direct,Housing,AGRI_HOU_CAT
3B21b,10,Other cattle - Beef females for slaughter - Direct,Storage,AGRI_STO_CAT
3B21b,10,Other cattle - Beef females for slaughter - Direct,Yarding,AGRI_YRD_CAT
3B21b,10,Other cattle - Bulls for breeding - Direct,Housing,AGRI_HOU_CAT
3B21b,10,Other cattle - Bulls for breeding - Direct,Storage,AGRI_STO_CAT
3B21b,10,Other cattle - Bulls for breeding - Direct,Yarding,AGRI_YRD_CAT
3B21b,10,Other cattle - Cereal fed bull - Direct,Housing,AGRI_HOU_CAT
3B21b,10,Other cattle - Cereal fed bull - Direct,Storage,AGRI_STO_CAT
3B21b,10,Other cattle - Cereal fed bull - Direct,Yarding,AGRI_YRD_CAT
3B21b,10,Other cattle - Cows - Direct,Housing,AGRI_HOU_CAT
3B21b,10,Other cattle - Cows - Direct,Storage,AGRI_STO_CAT
3B21b,10,Other cattle - Cows - Direct,Yarding,AGRI_YRD_CAT
3B21b,10,Other cattle - Dairy Calves Female - Direct,Housing,AGRI_HOU_CAT
3B21b,10,Other cattle - Dairy Calves Female - Direct,Storage,AGRI_STO_CAT
3B21b,10,Other cattle - Dairy Calves Female - Direct,Yarding,AGRI_YRD_CAT
3B21b,10,Other cattle - Dairy In Calf Heifers - Direct,Housing,AGRI_HOU_CAT
3B21b,10,Other cattle - Dairy In Calf Heifers - Direct,Storage,AGRI_STO_CAT
3B21b,10,Other cattle - Dairy In Calf Heifers - Direct,Yarding,AGRI_YRD_CAT
3B21b,10,Other cattle - Dairy Replacements Female - Direct,Housing,AGRI_HOU_CAT
3B21b,10,Other cattle - Dairy Replacements Female - Direct,Storage,AGRI_STO_CAT
3B21b,10,Other cattle - Dairy Replacements Female - Direct,Yarding,AGRI_YRD_CAT
3B21b,10,Other cattle - Heifers for breeding - Direct,Housing,AGRI_HOU_CAT
3B21b,10,Other cattle - Heifers for breeding - Direct,Storage,AGRI_STO_CAT
3B21b,10,Other cattle - Heifers for breeding - Direct,Yarding,AGRI_YRD_CAT
3B21b,10,Other cattle - Steers - Direct,Housing,AGRI_HOU_CAT
3B21b,10,Other cattle - Steers - Direct,Storage,AGRI_STO_CAT
3B21b,10,Other cattle - Steers - Direct,Yarding,AGRI_YRD_CAT
3B22,10,Sheep - Ewe - Direct,Housing,AGRI_HOU_SHP
3B22,10,Sheep - Ewe - Direct,Storage,AGRI_STO_SHP
3B22,10,Sheep - Ewe - Direct,Yarding,AGRI_YRD_CAT
3B22,10,Sheep - Lamb - Direct,Housing,AGRI_HOU_SHP
3B22,10,Sheep - Lamb - Direct,Storage,AGRI_STO_SHP
3B22,10,Sheep - Lamb - Direct,Yarding,AGRI_YRD_CAT
3B22,10,Sheep - Ram - Direct,Housing,AGRI_HOU_SHP
3B22,10,Sheep - Ram - Direct,Storage,AGRI_STO_SHP
3B22,10,Sheep - Ram - Direct,Yarding,AGRI_YRD_CAT
3B23,10,Pig - Boar - Digestate Direct,Storage,AGRI_STO_PIG
3B23,10,Pig - Boar - Direct,Housing,AGRI_HOU_PIG
3B23,10,Pig - Boar - Direct,Storage,AGRI_STO_PIG
3B23,10,Pig - Boar - Direct,Yarding,AGRI_YRD_CAT
3B23,10,Pig - Fattening Pig < 20 kg - Digestate Direct,Storage,AGRI_STO_PIG
3B23,10,Pig - Fattening Pig < 20 kg - Direct,Housing,AGRI_HOU_PIG
3B23,10,Pig - Fattening Pig < 20 kg - Direct,Storage,AGRI_STO_PIG
3B23,10,Pig - Fattening Pig < 20 kg - Direct,Yarding,AGRI_YRD_CAT
3B23,10,Pig - Fattening Pig > 80 kg - Digestate Direct,Storage,AGRI_STO_PIG
3B23,10,Pig - Fattening Pig > 80 kg - Direct,Housing,AGRI_HOU_PIG
3B23,10,Pig - Fattening Pig > 80 kg - Direct,Storage,AGRI_STO_PIG
3B23,10,Pig - Fattening Pig > 80 kg - Direct,Yarding,AGRI_YRD_CAT
3B23,10,Pig - Fattening Pig 20 to 80 kg - Digestate Direct,Storage,AGRI_STO_PIG
3B23,10,Pig - Fattening Pig 20 to 80 kg - Direct,Housing,AGRI_HOU_PIG
3B23,10,Pig - Fattening Pig 20 to 80 kg - Direct,Storage,AGRI_STO_PIG
3B23,10,Pig - Fattening Pig 20 to 80 kg - Direct,Yarding,AGRI_YRD_CAT
3B23,10,Pig - Gilt - Digestate Direct,Storage,AGRI_STO_PIG
3B23,10,Pig - Gilt - Direct,Housing,AGRI_HOU_PIG
3B23,10,Pig - Gilt - Direct,Storage,AGRI_STO_PIG
3B23,10,Pig - Gilt - Direct,Yarding,AGRI_YRD_CAT
3B23,10,Pig - Sow - Digestate Direct,Storage,AGRI_STO_PIG
3B23,10,Pig - Sow - Direct,Housing,AGRI_HOU_PIG
3B23,10,Pig - Sow - Direct,Storage,AGRI_STO_PIG
3B23,10,Pig - Sow - Direct,Yarding,AGRI_YRD_CAT
3B24,10,Agricultural Horses - Direct,Housing,AGRI_HOU_MLI
3B24,10,Agricultural Horses - Direct,Storage,AGRI_STO_MLI
3B24,10,Agricultural Horses - Direct,Yarding,AGRI_YRD_CAT
3B24,10,Deer - Direct,Housing,AGRI_HOU_MLI
3B24,10,Deer - Direct,Storage,AGRI_STO_MLI
3B24,10,Deer - Direct,Yarding,AGRI_YRD_CAT
3B24,10,Domestic Horses - Direct,Housing,AGRI_HOU_MLI
3B24,10,Domestic Horses - Direct,Storage,AGRI_STO_MLI
3B24,10,Domestic Horses - Direct,Yarding,AGRI_YRD_CAT
3B24,10,Enteric,Poultry - Broilers,AGRI_ENT_ALL
3B24,10,Enteric,Poultry - Laying Hens,AGRI_ENT_ALL
3B24,10,Enteric,Poultry - Other,AGRI_ENT_ALL
3B24,10,Enteric,Poultry - Turkeys,AGRI_ENT_ALL
3B24,10,Goats - Direct,Housing,AGRI_HOU_MLI
3B24,10,Goats - Direct,Storage,AGRI_STO_MLI
3B24,10,Goats - Direct,Yarding,AGRI_YRD_CAT
3B24,10,Poultry - Broilers - Digestate Direct,Storage,AGRI_STO_POU
3B24,10,Poultry - Broilers - Direct,Housing,AGRI_HOU_POU
3B24,10,Poultry - Broilers - Direct,Storage,AGRI_STO_POU
3B24,10,Poultry - Broilers - Direct,Yarding,AGRI_YRD_CAT
3B24,10,Poultry - Laying Hens - Digestate Direct,Storage,AGRI_STO_POU
3B24,10,Poultry - Laying Hens - Direct,Housing,AGRI_HOU_POU
3B24,10,Poultry - Laying Hens - Direct,Storage,AGRI_STO_POU
3B24,10,Poultry - Laying Hens - Direct,Yarding,AGRI_YRD_CAT
3B24,10,Poultry - Other - Direct,Housing,AGRI_HOU_POU
3B24,10,Poultry - Other - Direct,Storage,AGRI_STO_POU
3B24,10,Poultry - Other - Direct,Yarding,AGRI_YRD_CAT
3B24,10,Poultry - Other Poultry - Digestate Direct,Storage,AGRI_STO_POU
3B24,10,Poultry - Turkeys - Digestate Direct,Storage,AGRI_STO_POU
3B24,10,Poultry - Turkeys - Direct,Housing,AGRI_HOU_POU
3B24,10,Poultry - Turkeys - Direct,Storage,AGRI_STO_POU
3B24,10,Poultry - Turkeys - Direct,Yarding,AGRI_YRD_CAT
3B24,10,Professional Horses - Direct,Housing,AGRI_HOU_MLI
3B24,10,Professional Horses - Direct,Storage,AGRI_STO_MLI
3B24,10,Professional Horses - Direct,Yarding,AGRI_YRD_CAT
3B25,10,Agricultural Horses - Indirect Deposition,Housing,AGRI_HOU_MLI
3B25,10,Agricultural Horses - Indirect Deposition,Storage,AGRI_STO_MLI
3B25,10,Agricultural Horses - Indirect Deposition,Yarding,AGRI_YRD_CAT
3B25,10,Agricultural Horses - Indirect Leach,Housing,AGRI_HOU_MLI
3B25,10,Agricultural Horses - Indirect Leach,Storage,AGRI_STO_MLI
3B25,10,Agricultural Horses - Indirect Leach,Yarding,AGRI_YRD_CAT
3B25,10,Dairy - Dairy Cows - Digestate Indirect Deposition,Storage,AGRI_STO_CAT
3B25,10,Dairy - Dairy Cows - Digestate Indirect Leach,Storage,AGRI_STO_CAT
3B25,10,Dairy - Dairy Cows - Indirect Deposition,Housing,AGRI_HOU_CAT
3B25,10,Dairy - Dairy Cows - Indirect Deposition,Storage,AGRI_STO_CAT
3B25,10,Dairy - Dairy Cows - Indirect Deposition,Yarding,AGRI_YRD_CAT
3B25,10,Dairy - Dairy Cows - Indirect Leach,Housing,AGRI_HOU_CAT
3B25,10,Dairy - Dairy Cows - Indirect Leach,Storage,AGRI_STO_CAT
3B25,10,Dairy - Dairy Cows - Indirect Leach,Yarding,AGRI_YRD_CAT
3B25,10,Deer - Indirect Deposition,Housing,AGRI_HOU_MLI
3B25,10,Deer - Indirect Deposition,Storage,AGRI_STO_MLI
3B25,10,Deer - Indirect Deposition,Yarding,AGRI_YRD_CAT
3B25,10,Deer - Indirect Leach,Housing,AGRI_HOU_MLI
3B25,10,Deer - Indirect Leach,Storage,AGRI_STO_MLI
3B25,10,Deer - Indirect Leach,Yarding,AGRI_YRD_CAT
3B25,10,Domestic Horses - Indirect Deposition,Housing,AGRI_HOU_MLI
3B25,10,Domestic Horses - Indirect Deposition,Storage,AGRI_STO_MLI
3B25,10,Domestic Horses - Indirect Deposition,Yarding,AGRI_YRD_CAT
3B25,10,Domestic Horses - Indirect Leach,Housing,AGRI_HOU_MLI
3B25,10,Domestic Horses - Indirect Leach,Storage,AGRI_STO_MLI
3B25,10,Domestic Horses - Indirect Leach,Yarding,AGRI_YRD_CAT
3B25,10,Goats - Indirect Deposition,Housing,AGRI_HOU_MLI
3B25,10,Goats - Indirect Deposition,Storage,AGRI_STO_MLI
3B25,10,Goats - Indirect Deposition,Yarding,AGRI_YRD_CAT
3B25,10,Goats - Indirect Leach,Housing,AGRI_HOU_MLI
3B25,10,Goats - Indirect Leach,Storage,AGRI_STO_MLI
3B25,10,Goats - Indirect Leach,Yarding,AGRI_YRD_CAT
3B25,10,Other cattle - Beef females for slaughter - Digestate Indirect Deposition,Storage,AGRI_STO_CAT
3B25,10,Other cattle - Beef females for slaughter - Digestate Indirect Leach,Storage,AGRI_STO_CAT
3B25,10,Other cattle - Beef females for slaughter - Indirect Deposition,Housing,AGRI_HOU_CAT
3B25,10,Other cattle - Beef females for slaughter - Indirect Deposition,Storage,AGRI_STO_CAT
3B25,10,Other cattle - Beef females for slaughter - Indirect Deposition,Yarding,AGRI_YRD_CAT
3B25,10,Other cattle - Beef females for slaughter - Indirect Leach,Housing,AGRI_HOU_CAT
3B25,10,Other cattle - Beef females for slaughter - Indirect Leach,Storage,AGRI_STO_CAT
3B25,10,Other cattle - Beef females for slaughter - Indirect Leach,Yarding,AGRI_YRD_CAT
3B25,10,Other cattle - Bulls for breeding - Digestate Indirect Deposition,Storage,AGRI_STO_CAT
3B25,10,Other cattle - Bulls for breeding - Digestate Indirect Leach,Storage,AGRI_STO_CAT
3B25,10,Other cattle - Bulls for breeding - Indirect Deposition,Housing,AGRI_HOU_CAT
3B25,10,Other cattle - Bulls for breeding - Indirect Deposition,Storage,AGRI_STO_CAT
3B25,10,Other cattle - Bulls for breeding - Indirect Deposition,Yarding,AGRI_YRD_CAT
3B25,10,Other cattle - Bulls for breeding - Indirect Leach,Housing,AGRI_HOU_CAT
3B25,10,Other cattle - Bulls for breeding - Indirect Leach,Storage,AGRI_STO_CAT
3B25,10,Other cattle - Bulls for breeding - Indirect Leach,Yarding,AGRI_YRD_CAT
3B25,10,Other cattle - Cereal fed bull - Digestate Indirect Deposition,Storage,AGRI_STO_CAT
3B25,10,Other cattle - Cereal fed bull - Digestate Indirect Leach,Storage,AGRI_STO_CAT
3B25,10,Other cattle - Cereal fed bull - Indirect Deposition,Housing,AGRI_HOU_CAT
3B25,10,Other cattle - Cereal fed bull - Indirect Deposition,Storage,AGRI_STO_CAT
3B25,10,Other cattle - Cereal fed bull - Indirect Deposition,Yarding,AGRI_YRD_CAT
3B25,10,Other cattle - Cereal fed bull - Indirect Leach,Housing,AGRI_HOU_CAT
3B25,10,Other cattle - Cereal fed bull - Indirect Leach,Storage,AGRI_STO_CAT
3B25,10,Other cattle - Cereal fed bull - Indirect Leach,Yarding,AGRI_YRD_CAT
3B25,10,Other cattle - Cows - Digestate Indirect Deposition,Storage,AGRI_STO_CAT
3B25,10,Other cattle - Cows - Digestate Indirect Leach,Storage,AGRI_STO_CAT
3B25,10,Other cattle - Cows - Indirect Deposition,Housing,AGRI_HOU_CAT
3B25,10,Other cattle - Cows - Indirect Deposition,Storage,AGRI_STO_CAT
3B25,10,Other cattle - Cows - Indirect Deposition,Yarding,AGRI_YRD_CAT
3B25,10,Other cattle - Cows - Indirect Leach,Housing,AGRI_HOU_CAT
3B25,10,Other cattle - Cows - Indirect Leach,Storage,AGRI_STO_CAT
3B25,10,Other cattle - Cows - Indirect Leach,Yarding,AGRI_YRD_CAT
3B25,10,Other cattle - Dairy Calves Female - Digestate Indirect Deposition,Storage,AGRI_STO_CAT
3B25,10,Other cattle - Dairy Calves Female - Digestate Indirect Leach,Storage,AGRI_STO_CAT
3B25,10,Other cattle - Dairy Calves Female - Indirect Deposition,Housing,AGRI_HOU_CAT
3B25,10,Other cattle - Dairy Calves Female - Indirect Deposition,Storage,AGRI_STO_CAT
3B25,10,Other cattle - Dairy Calves Female - Indirect Deposition,Yarding,AGRI_YRD_CAT
3B25,10,Other cattle - Dairy Calves Female - Indirect Leach,Housing,AGRI_HOU_CAT
3B25,10,Other cattle - Dairy Calves Female - Indirect Leach,Storage,AGRI_STO_CAT
3B25,10,Other cattle - Dairy Calves Female - Indirect Leach,Yarding,AGRI_YRD_CAT
3B25,10,Other cattle - Dairy In Calf Heifers - Digestate Indirect Deposition,Storage,AGRI_STO_CAT
