Profile_ID,wday,N
AGRI_EXC_ALL,1,0.02484472
AGRI_EXC_ALL,1,0.02484472
AGRI_EXC_ALL,1,0.02484472
AGRI_EXC_ALL,1,0.02484472
AGRI_EXC_ALL,1,0.026915114
AGRI_EXC_ALL,1,0.031055901
AGRI_EXC_ALL,1,0.037267081
AGRI_EXC_ALL,1,0.045548654
AGRI_EXC_ALL,1,0.055900621
AGRI_EXC_ALL,1,0.060041408
AGRI_EXC_ALL,1,0.066252588
AGRI_EXC_ALL,1,0.074534161
AGRI_EXC_ALL,1,0.072463768
AGRI_EXC_ALL,1,0.070393375
AGRI_EXC_ALL,1,0.064182195
AGRI_EXC_ALL,1,0.055900621
AGRI_EXC_ALL,1,0.045548654
AGRI_EXC_ALL,1,0.037267081
AGRI_EXC_ALL,1,0.031055901
AGRI_EXC_ALL,1,0.026915114
AGRI_EXC_ALL,1,0.02484472
AGRI_EXC_ALL,1,0.02484472
AGRI_EXC_ALL,1,0.02484472
AGRI_EXC_ALL,2,0.02484472
AGRI_EXC_ALL,2,0.02484472
AGRI_EXC_ALL,2,0.02484472
AGRI_EXC_ALL,2,0.02484472
AGRI_EXC_ALL,2,0.02484472
AGRI_EXC_ALL,2,0.026915114
AGRI_EXC_ALL,2,0.031055901
AGRI_EXC_ALL,2,0.037267081
AGRI_EXC_ALL,2,0.045548654
AGRI_EXC_ALL,2,0.055900621
AGRI_EXC_ALL,2,0.060041408
AGRI_EXC_ALL,2,0.066252588
AGRI_EXC_ALL,2,0.074534161
AGRI_EXC_ALL,2,0.072463768
AGRI_EXC_ALL,2,0.070393375
AGRI_EXC_ALL,2,0.064182195
AGRI_EXC_ALL,2,0.055900621
AGRI_EXC_ALL,2,0.045548654
AGRI_EXC_ALL,2,0.037267081
AGRI_EXC_ALL,2,0.031055901
AGRI_EXC_ALL,2,0.026915114
AGRI_EXC_ALL,2,0.02484472
AGRI_EXC_ALL,2,0.02484472
AGRI_EXC_ALL,2,0.02484472
AGRI_EXC_ALL,3,0.02484472
AGRI_EXC_ALL,3,0.02484472
AGRI_EXC_ALL,3,0.02484472
AGRI_EXC_ALL,3,0.02484472
AGRI_EXC_ALL,3,0.02484472
AGRI_EXC_ALL,3,0.026915114
AGRI_EXC_ALL,3,0.031055901
AGRI_EXC_ALL,3,0.037267081
AGRI_EXC_ALL,3,0.045548654
AGRI_EXC_ALL,3,0.055900621
AGRI_EXC_ALL,3,0.060041408
AGRI_EXC_ALL,3,0.066252588
AGRI_EXC_ALL,3,0.074534161
AGRI_EXC_ALL,3,0.072463768
AGRI_EXC_ALL,3,0.070393375
AGRI_EXC_ALL,3,0.064182195
AGRI_EXC_ALL,3,0.055900621
AGRI_EXC_ALL,3,0.045548654
AGRI_EXC_ALL,3,0.037267081
AGRI_EXC_ALL,3,0.031055901
AGRI_EXC_ALL,3,0.026915114
AGRI_EXC_ALL,3,0.02484472
AGRI_EXC_ALL,3,0.02484472
AGRI_EXC_ALL,3,0.02484472
AGRI_EXC_ALL,4,0.02484472
AGRI_EXC_ALL,4,0.02484472
AGRI_EXC_ALL,4,0.02484472
AGRI_EXC_ALL,4,0.02484472
AGRI_EXC_ALL,4,0.02484472
AGRI_EXC_ALL,4,0.026915114
AGRI_EXC_ALL,4,0.031055901
AGRI_EXC_ALL,4,0.037267081
AGRI_EXC_ALL,4,0.045548654
AGRI_EXC_ALL,4,0.055900621
AGRI_EXC_ALL,4,0.060041408
AGRI_EXC_ALL,4,0.066252588
AGRI_EXC_ALL,4,0.074534161
AGRI_EXC_ALL,4,0.072463768
AGRI_EXC_ALL,4,0.070393375
AGRI_EXC_ALL,4,0.064182195
AGRI_EXC_ALL,4,0.055900621
AGRI_EXC_ALL,4,0.045548654
AGRI_EXC_ALL,4,0.037267081
AGRI_EXC_ALL,4,0.031055901
AGRI_EXC_ALL,4,0.026915114
AGRI_EXC_ALL,4,0.02484472
AGRI_EXC_ALL,4,0.02484472
AGRI_EXC_ALL,4,0.02484472
AGRI_EXC_ALL,5,0.02484472
AGRI_EXC_ALL,5,0.02484472
AGRI_EXC_ALL,5,0.02484472
AGRI_EXC_ALL,5,0.02484472
AGRI_EXC_ALL,5,0.02484472
AGRI_EXC_ALL,5,0.026915114
AGRI_EXC_ALL,5,0.031055901
AGRI_EXC_ALL,5,0.037267081
AGRI_EXC_ALL,5,0.045548654
AGRI_EXC_ALL,5,0.055900621
AGRI_EXC_ALL,5,0.060041408
AGRI_EXC_ALL,5,0.066252588
AGRI_EXC_ALL,5,0.074534161
AGRI_EXC_ALL,5,0.072463768
AGRI_EXC_ALL,5,0.070393375
AGRI_EXC_ALL,5,0.064182195
AGRI_EXC_ALL,5,0.055900621
AGRI_EXC_ALL,5,0.045548654
AGRI_EXC_ALL,5,0.037267081
AGRI_EXC_ALL,5,0.031055901
AGRI_EXC_ALL,5,0.026915114
AGRI_EXC_ALL,5,0.02484472
AGRI_EXC_ALL,5,0.02484472
AGRI_EXC_ALL,5,0.02484472
AGRI_EXC_ALL,6,0.033229491
AGRI_EXC_ALL,6,0.033229491
AGRI_EXC_ALL,6,0.033229491
AGRI_EXC_ALL,6,0.033229491
AGRI_EXC_ALL,6,0.033229491
AGRI_EXC_ALL,6,0.034267913
AGRI_EXC_ALL,6,0.036344756
AGRI_EXC_ALL,6,0.039460021
AGRI_EXC_ALL,6,0.043613707
AGRI_EXC_ALL,6,0.048805815
AGRI_EXC_ALL,6,0.050882658
AGRI_EXC_ALL,6,0.053997923
AGRI_EXC_ALL,6,0.05815161
AGRI_EXC_ALL,6,0.057113188
AGRI_EXC_ALL,6,0.056074766
AGRI_EXC_ALL,6,0.052959502
AGRI_EXC_ALL,6,0.048805815
AGRI_EXC_ALL,6,0.043613707
AGRI_EXC_ALL,6,0.039460021
AGRI_EXC_ALL,6,0.036344756
AGRI_EXC_ALL,6,0.034267913
AGRI_EXC_ALL,6,0.033229491
AGRI_EXC_ALL,6,0.033229491
AGRI_EXC_ALL,6,0.033229491
AGRI_EXC_ALL,7,0.037441498
AGRI_EXC_ALL,7,0.037441498
AGRI_EXC_ALL,7,0.037441498
AGRI_EXC_ALL,7,0.037441498
AGRI_EXC_ALL,7,0.037441498
AGRI_EXC_ALL,7,0.037961518
AGRI_EXC_ALL,7,0.03900156
AGRI_EXC_ALL,7,0.040561622
AGRI_EXC_ALL,7,0.042641706
AGRI_EXC_ALL,7,0.04524181
AGRI_EXC_ALL,7,0.046281851
AGRI_EXC_ALL,7,0.047841914
AGRI_EXC_ALL,7,0.049921997
AGRI_EXC_ALL,7,0.049401976
AGRI_EXC_ALL,7,0.048881955
AGRI_EXC_ALL,7,0.047321893
AGRI_EXC_ALL,7,0.04524181
AGRI_EXC_ALL,7,0.042641706
AGRI_EXC_ALL,7,0.040561622
AGRI_EXC_ALL,7,0.03900156
AGRI_EXC_ALL,7,0.037961518
AGRI_EXC_ALL,7,0.037441498
AGRI_EXC_ALL,7,0.037441498
AGRI_EXC_ALL,7,0.037441498
AGRI_GRZ_CAT,1,0.02484472
AGRI_GRZ_CAT,1,0.02484472
AGRI_GRZ_CAT,1,0.02484472
AGRI_GRZ_CAT,1,0.02484472
AGRI_GRZ_CAT,1,0.02484472
AGRI_GRZ_CAT,1,0.026915114
AGRI_GRZ_CAT,1,0.031055901
AGRI_GRZ_CAT,1,0.037267081
AGRI_GRZ_CAT,1,0.045548654
AGRI_GRZ_CAT,1,0.055900621
AGRI_GRZ_CAT,1,0.060041408
AGRI_GRZ_CAT,1,0.066252588
AGRI_GRZ_CAT,1,0.074534161
AGRI_GRZ_CAT,1,0.072463768
AGRI_GRZ_CAT,1,0.070393375
AGRI_GRZ_CAT,1,0.064182195
AGRI_GRZ_CAT,1,0.055900621
AGRI_GRZ_CAT,1,0.045548654
AGRI_GRZ_CAT,1,0.037267081
AGRI_GRZ_CAT,1,0.031055901
AGRI_GRZ_CAT,1,0.026915114
AGRI_GRZ_CAT,1,0.02484472
AGRI_GRZ_CAT,1,0.02484472
AGRI_GRZ_CAT,1,0.02484472
AGRI_GRZ_CAT,2,0.02484472
AGRI_GRZ_CAT,2,0.02484472
AGRI_GRZ_CAT,2,0.02484472
AGRI_GRZ_CAT,2,0.02484472
AGRI_GRZ_CAT,2,0.02484472
AGRI_GRZ_CAT,2,0.026915114
AGRI_GRZ_CAT,2,0.031055901
AGRI_GRZ_CAT,2,0.037267081
AGRI_GRZ_CAT,2,0.045548654
AGRI_GRZ_CAT,2,0.055900621
AGRI_GRZ_CAT,2,0.060041408
AGRI_GRZ_CAT,2,0.066252588
AGRI_GRZ_CAT,2,0.074534161
AGRI_GRZ_CAT,2,0.072463768
AGRI_GRZ_CAT,2,0.070393375
AGRI_GRZ_CAT,2,0.064182195
AGRI_GRZ_CAT,2,0.055900621
AGRI_GRZ_CAT,2,0.045548654
AGRI_GRZ_CAT,2,0.037267081
AGRI_GRZ_CAT,2,0.031055901
AGRI_GRZ_CAT,2,0.026915114
AGRI_GRZ_CAT,2,0.02484472
AGRI_GRZ_CAT,2,0.02484472
AGRI_GRZ_CAT,2,0.02484472
AGRI_GRZ_CAT,3,0.02484472
AGRI_GRZ_CAT,3,0.02484472
AGRI_GRZ_CAT,3,0.02484472
AGRI_GRZ_CAT,3,0.02484472
AGRI_GRZ_CAT,3,0.02484472
AGRI_GRZ_CAT,3,0.026915114
AGRI_GRZ_CAT,3,0.031055901
AGRI_GRZ_CAT,3,0.037267081
AGRI_GRZ_CAT,3,0.045548654
AGRI_GRZ_CAT,3,0.055900621
AGRI_GRZ_CAT,3,0.060041408
AGRI_GRZ_CAT,3,0.066252588
AGRI_GRZ_CAT,3,0.074534161
AGRI_GRZ_CAT,3,0.072463768
AGRI_GRZ_CAT,3,0.070393375
AGRI_GRZ_CAT,3,0.064182195
AGRI_GRZ_CAT,3,0.055900621
AGRI_GRZ_CAT,3,0.045548654
AGRI_GRZ_CAT,3,0.037267081
AGRI_GRZ_CAT,3,0.031055901
AGRI_GRZ_CAT,3,0.026915114
AGRI_GRZ_CAT,3,0.02484472
AGRI_GRZ_CAT,3,0.02484472
AGRI_GRZ_CAT,3,0.02484472
AGRI_GRZ_CAT,4,0.02484472
AGRI_GRZ_CAT,4,0.02484472
AGRI_GRZ_CAT,4,0.02484472
AGRI_GRZ_CAT,4,0.02484472
AGRI_GRZ_CAT,4,0.02484472
AGRI_GRZ_CAT,4,0.026915114
AGRI_GRZ_CAT,4,0.031055901
AGRI_GRZ_CAT,4,0.037267081
AGRI_GRZ_CAT,4,0.045548654
AGRI_GRZ_CAT,4,0.055900621
AGRI_GRZ_CAT,4,0.060041408
AGRI_GRZ_CAT,4,0.066252588
AGRI_GRZ_CAT,4,0.074534161
AGRI_GRZ_CAT,4,0.072463768
AGRI_GRZ_CAT,4,0.070393375
AGRI_GRZ_CAT,4,0.064182195
AGRI_GRZ_CAT,4,0.055900621
AGRI_GRZ_CAT,4,0.045548654
AGRI_GRZ_CAT,4,0.037267081
AGRI_GRZ_CAT,4,0.031055901
AGRI_GRZ_CAT,4,0.026915114
AGRI_GRZ_CAT,4,0.02484472
AGRI_GRZ_CAT,4,0.02484472
AGRI_GRZ_CAT,4,0.02484472
AGRI_GRZ_CAT,5,0.02484472
AGRI_GRZ_CAT,5,0.02484472
AGRI_GRZ_CAT,5,0.02484472
AGRI_GRZ_CAT,5,0.02484472
AGRI_GRZ_CAT,5,0.02484472
AGRI_GRZ_CAT,5,0.026915114
AGRI_GRZ_CAT,5,0.031055901
AGRI_GRZ_CAT,5,0.037267081
AGRI_GRZ_CAT,5,0.045548654
AGRI_GRZ_CAT,5,0.055900621
AGRI_GRZ_CAT,5,0.060041408
AGRI_GRZ_CAT,5,0.066252588
AGRI_GRZ_CAT,5,0.074534161
AGRI_GRZ_CAT,5,0.072463768
AGRI_GRZ_CAT,5,0.070393375
AGRI_GRZ_CAT,5,0.064182195
AGRI_GRZ_CAT,5,0.055900621
AGRI_GRZ_CAT,5,0.045548654
AGRI_GRZ_CAT,5,0.037267081
AGRI_GRZ_CAT,5,0.031055901
AGRI_GRZ_CAT,5,0.026915114
AGRI_GRZ_CAT,5,0.02484472
AGRI_GRZ_CAT,5,0.02484472
AGRI_GRZ_CAT,5,0.02484472
AGRI_GRZ_CAT,6,0.033229491
AGRI_GRZ_CAT,6,0.033229491
AGRI_GRZ_CAT,6,0.033229491
AGRI_GRZ_CAT,6,0.033229491
AGRI_GRZ_CAT,6,0.033229491
AGRI_GRZ_CAT,6,0.034267913
AGRI_GRZ_CAT,6,0.036344756
AGRI_GRZ_CAT,6,0.039460021
AGRI_GRZ_CAT,6,0.043613707
AGRI_GRZ_CAT,6,0.048805815
AGRI_GRZ_CAT,6,0.050882658
AGRI_GRZ_CAT,6,0.053997923
AGRI_GRZ_CAT,6,0.05815161
AGRI_GRZ_CAT,6,0.057113188
AGRI_GRZ_CAT,6,0.056074766
AGRI_GRZ_CAT,6,0.052959502
AGRI_GRZ_CAT,6,0.048805815
AGRI_GRZ_CAT,6,0.043613707
AGRI_GRZ_CAT,6,0.039460021
AGRI_GRZ_CAT,6,0.036344756
AGRI_GRZ_CAT,6,0.034267913
AGRI_GRZ_CAT,6,0.033229491
AGRI_GRZ_CAT,6,0.033229491
AGRI_GRZ_CAT,6,0.033229491
AGRI_GRZ_CAT,7,0.037441498
AGRI_GRZ_CAT,7,0.037441498
AGRI_GRZ_CAT,7,0.037441498
AGRI_GRZ_CAT,7,0.037441498
AGRI_GRZ_CAT,7,0.037441498
AGRI_GRZ_CAT,7,0.037961518
AGRI_GRZ_CAT,7,0.03900156
AGRI_GRZ_CAT,7,0.040561622
AGRI_GRZ_CAT,7,0.042641706
AGRI_GRZ_CAT,7,0.04524181
