Profile_ID,yday,N
AVIA_GEN,75,3768
AVIA_GEN,75,36
AVIA_GEN,75,78
AVIA_GEN,75,911
AVIA_GEN,75,174
AVIA_GEN,75,58
AVIA_GEN,75,306
AVIA_GEN,75,98
AVIA_GEN,75,341
AVIA_GEN,75,4131
AVIA_GEN,75,8413
AVIA_GEN,75,974
AVIA_GEN,75,19656
AVIA_GEN,75,6079
AVIA_GEN,75,100
AVIA_GEN,75,1943
AVIA_GEN,75,39520
AVIA_GEN,75,939
AVIA_GEN,75,884
AVIA_GEN,75,134
AVIA_GEN,75,1425
AVIA_GEN,75,646
AVIA_GEN,75,1926
AVIA_GEN,75,876
AVIA_GEN,75,522
AVIA_GEN,75,2226
AVIA_GEN,75,94
AVIA_GEN,75,2437
AVIA_GEN,75,7301
AVIA_GEN,75,6052
AVIA_GEN,75,12187
AVIA_GEN,75,3059
AVIA_GEN,75,390
AVIA_GEN,75,1641
AVIA_GEN,75,213
AVIA_GEN,75,1075
AVIA_GEN,75,16
AVIA_GEN,75,2934
AVIA_GEN,75,741
AVIA_GEN,75,11789
AVIA_GEN,75,528
AVIA_GEN,75,804
AVIA_GEN,75,80
AVIA_GEN,75,189
AVIA_GEN,105,8223
AVIA_GEN,105,479
AVIA_GEN,105,54
AVIA_GEN,105,3376
AVIA_GEN,105,2875
AVIA_GEN,105,142
AVIA_GEN,105,4
AVIA_GEN,105,6939
AVIA_GEN,105,566
AVIA_GEN,105,586
AVIA_GEN,105,4431
AVIA_GEN,105,26
AVIA_GEN,105,82
AVIA_GEN,105,887
AVIA_GEN,105,148
AVIA_GEN,105,48
AVIA_GEN,105,349
AVIA_GEN,105,93
AVIA_GEN,105,332
AVIA_GEN,105,4688
AVIA_GEN,105,9131
AVIA_GEN,105,1063
AVIA_GEN,105,21390
AVIA_GEN,105,6349
AVIA_GEN,105,100
AVIA_GEN,105,1946
AVIA_GEN,105,39708
AVIA_GEN,105,912
AVIA_GEN,105,901
AVIA_GEN,105,128
AVIA_GEN,105,1602
AVIA_GEN,105,945
AVIA_GEN,105,2007
AVIA_GEN,105,901
AVIA_GEN,105,693
AVIA_GEN,105,2549
AVIA_GEN,105,108
AVIA_GEN,105,2777
AVIA_GEN,105,6484
AVIA_GEN,105,7048
AVIA_GEN,105,6
AVIA_GEN,105,12657
AVIA_GEN,105,3280
AVIA_GEN,105,513
AVIA_GEN,105,1931
AVIA_GEN,105,431
AVIA_GEN,105,1137
AVIA_GEN,105,19
AVIA_GEN,105,2866
AVIA_GEN,105,722
AVIA_GEN,105,13115
AVIA_GEN,105,538
AVIA_GEN,105,852
AVIA_GEN,105,78
AVIA_GEN,105,185
AVIA_GEN,135,8085
AVIA_GEN,135,522
AVIA_GEN,135,80
AVIA_GEN,135,3492
AVIA_GEN,135,3199
AVIA_GEN,135,147
AVIA_GEN,135,7884
AVIA_GEN,135,589
AVIA_GEN,135,814
AVIA_GEN,135,5172
AVIA_GEN,135,40
AVIA_GEN,135,82
AVIA_GEN,135,1170
AVIA_GEN,135,150
AVIA_GEN,135,53
AVIA_GEN,135,518
AVIA_GEN,135,93
AVIA_GEN,135,342
AVIA_GEN,135,5160
AVIA_GEN,135,9695
AVIA_GEN,135,1204
AVIA_GEN,135,23916
AVIA_GEN,135,7078
AVIA_GEN,135,107
AVIA_GEN,135,2023
AVIA_GEN,135,41342
AVIA_GEN,135,1047
AVIA_GEN,135,933
AVIA_GEN,135,136
AVIA_GEN,135,1728
AVIA_GEN,135,1135
AVIA_GEN,135,2256
AVIA_GEN,135,966
AVIA_GEN,135,841
AVIA_GEN,135,3008
AVIA_GEN,135,128
AVIA_GEN,135,2943
AVIA_GEN,135,6351
AVIA_GEN,135,8122
AVIA_GEN,135,17
AVIA_GEN,135,14759
AVIA_GEN,135,3948
AVIA_GEN,135,606
AVIA_GEN,135,2090
AVIA_GEN,135,1
AVIA_GEN,135,459
AVIA_GEN,135,1065
AVIA_GEN,135,14
AVIA_GEN,135,2964
AVIA_GEN,135,826
AVIA_GEN,135,13797
AVIA_GEN,135,526
AVIA_GEN,135,851
AVIA_GEN,135,82
AVIA_GEN,135,193
AVIA_GEN,165,8479
AVIA_GEN,165,517
AVIA_GEN,165,90
AVIA_GEN,165,3599
AVIA_GEN,165,3394
AVIA_GEN,165,158
AVIA_GEN,165,5
AVIA_GEN,165,8255
AVIA_GEN,165,639
AVIA_GEN,165,1018
AVIA_GEN,165,5427
AVIA_GEN,165,52
AVIA_GEN,165,90
AVIA_GEN,165,1475
AVIA_GEN,165,158
AVIA_GEN,165,66
AVIA_GEN,165,631
AVIA_GEN,165,104
AVIA_GEN,165,339
AVIA_GEN,165,5526
AVIA_GEN,165,10033
AVIA_GEN,165,1279
AVIA_GEN,165,24527
AVIA_GEN,165,7660
AVIA_GEN,165,117
AVIA_GEN,165,2073
AVIA_GEN,165,40623
AVIA_GEN,165,961
AVIA_GEN,165,925
AVIA_GEN,165,154
AVIA_GEN,165,1895
AVIA_GEN,165,1130
AVIA_GEN,165,2457
AVIA_GEN,165,936
AVIA_GEN,165,825
AVIA_GEN,165,3239
AVIA_GEN,165,143
AVIA_GEN,165,2850
AVIA_GEN,165,6749
AVIA_GEN,165,8384
AVIA_GEN,165,35
AVIA_GEN,165,15737
AVIA_GEN,165,4306
AVIA_GEN,165,671
AVIA_GEN,165,2039
AVIA_GEN,165,1
AVIA_GEN,165,480
AVIA_GEN,165,1130
AVIA_GEN,165,48
AVIA_GEN,165,3084
AVIA_GEN,165,822
AVIA_GEN,165,13647
AVIA_GEN,165,554
AVIA_GEN,165,878
AVIA_GEN,165,92
AVIA_GEN,165,189
AVIA_GEN,195,8550
AVIA_GEN,195,592
AVIA_GEN,195,116
AVIA_GEN,195,3682
AVIA_GEN,195,3508
AVIA_GEN,195,158
AVIA_GEN,195,8624
AVIA_GEN,195,527
AVIA_GEN,195,1060
AVIA_GEN,195,5634
AVIA_GEN,195,21
AVIA_GEN,195,96
AVIA_GEN,195,1343
AVIA_GEN,195,179
AVIA_GEN,195,68
AVIA_GEN,195,622
AVIA_GEN,195,116
AVIA_GEN,195,335
AVIA_GEN,195,5813
AVIA_GEN,195,10440
AVIA_GEN,195,1353
AVIA_GEN,195,26501
AVIA_GEN,195,7947
AVIA_GEN,195,114
AVIA_GEN,195,2164
AVIA_GEN,195,41735
AVIA_GEN,195,1013
AVIA_GEN,195,947
AVIA_GEN,195,142
AVIA_GEN,195,1739
AVIA_GEN,195,1370
AVIA_GEN,195,2599
AVIA_GEN,195,975
AVIA_GEN,195,997
AVIA_GEN,195,3398
AVIA_GEN,195,127
AVIA_GEN,195,2971
AVIA_GEN,195,6811
AVIA_GEN,195,8888
AVIA_GEN,195,27
AVIA_GEN,195,16588
AVIA_GEN,195,4439
AVIA_GEN,195,741
AVIA_GEN,195,2085
AVIA_GEN,195,545
AVIA_GEN,195,1095
AVIA_GEN,195,46
AVIA_GEN,195,3293
AVIA_GEN,195,881
AVIA_GEN,195,14206
AVIA_GEN,195,548
AVIA_GEN,195,1039
AVIA_GEN,195,134
AVIA_GEN,195,165
AVIA_GEN,225,8261
AVIA_GEN,225,703
AVIA_GEN,225,106
AVIA_GEN,225,3625
AVIA_GEN,225,3384
AVIA_GEN,225,156
AVIA_GEN,225,2
AVIA_GEN,225,8701
AVIA_GEN,225,627
AVIA_GEN,225,1079
AVIA_GEN,225,5646
AVIA_GEN,225,34
AVIA_GEN,225,94
AVIA_GEN,225,1355
AVIA_GEN,225,150
AVIA_GEN,225,60
AVIA_GEN,225,623
AVIA_GEN,225,106
AVIA_GEN,225,320
AVIA_GEN,225,5538
AVIA_GEN,225,10100
AVIA_GEN,225,1338
AVIA_GEN,225,27089
AVIA_GEN,225,7576
AVIA_GEN,225,111
AVIA_GEN,225,2210
AVIA_GEN,225,41779
AVIA_GEN,225,972
AVIA_GEN,225,934
AVIA_GEN,225,150
AVIA_GEN,225,1685
AVIA_GEN,225,1368
AVIA_GEN,225,2585
AVIA_GEN,225,954
AVIA_GEN,225,1002
AVIA_GEN,225,3409
AVIA_GEN,225,120
AVIA_GEN,225,3167
AVIA_GEN,225,5952
AVIA_GEN,225,8906
AVIA_GEN,225,29
AVIA_GEN,225,16880
AVIA_GEN,225,4362
AVIA_GEN,225,747
AVIA_GEN,225,2084
AVIA_GEN,225,483
AVIA_GEN,225,908
AVIA_GEN,225,29
AVIA_GEN,225,3300
AVIA_GEN,225,864
AVIA_GEN,225,14075
AVIA_GEN,225,538
AVIA_GEN,225,1112
AVIA_GEN,225,127
AVIA_GEN,225,151
AVIA_GEN,255,8223
AVIA_GEN,255,530
AVIA_GEN,255,106
AVIA_GEN,255,3547
AVIA_GEN,255,3335
AVIA_GEN,255,148
AVIA_GEN,255,8424
AVIA_GEN,255,640
AVIA_GEN,255,977
AVIA_GEN,255,5463
AVIA_GEN,255,50
AVIA_GEN,255,96
AVIA_GEN,255,1591
AVIA_GEN,255,152
AVIA_GEN,255,67
AVIA_GEN,255,588
AVIA_GEN,255,106
AVIA_GEN,255,327
AVIA_GEN,255,5525
AVIA_GEN,255,9774
AVIA_GEN,255,1279
AVIA_GEN,255,25370
AVIA_GEN,255,7630
AVIA_GEN,255,112
AVIA_GEN,255,2125
AVIA_GEN,255,40480
AVIA_GEN,255,942
AVIA_GEN,255,895
AVIA_GEN,255,160
AVIA_GEN,255,1712
AVIA_GEN,255,1309
AVIA_GEN,255,2391
AVIA_GEN,255,945
AVIA_GEN,255,966
AVIA_GEN,255,3214
AVIA_GEN,255,108
AVIA_GEN,255,3001
AVIA_GEN,255,6907
AVIA_GEN,255,8453
AVIA_GEN,255,17
AVIA_GEN,255,16034
AVIA_GEN,255,4206
AVIA_GEN,255,673
AVIA_GEN,255,2261
AVIA_GEN,255,469
AVIA_GEN,255,950
AVIA_GEN,255,41
AVIA_GEN,255,3049
AVIA_GEN,255,813
AVIA_GEN,255,13773
AVIA_GEN,255,547
AVIA_GEN,255,1110
AVIA_GEN,255,134
AVIA_GEN,255,181
AVIA_GEN,285,7806
AVIA_GEN,285,460
AVIA_GEN,285,82
AVIA_GEN,285,3567
AVIA_GEN,285,3138
AVIA_GEN,285,139
AVIA_GEN,285,7972
AVIA_GEN,285,563
AVIA_GEN,285,937
AVIA_GEN,285,5148
AVIA_GEN,285,34
AVIA_GEN,285,84
AVIA_GEN,285,1668
AVIA_GEN,285,160
AVIA_GEN,285,65
AVIA_GEN,285,548
AVIA_GEN,285,98
AVIA_GEN,285,324
AVIA_GEN,285,5247
AVIA_GEN,285,9345
AVIA_GEN,285,1115
AVIA_GEN,285,23423
AVIA_GEN,285,7380
AVIA_GEN,285,108
AVIA_GEN,285,2043
AVIA_GEN,285,40488
AVIA_GEN,285,831
AVIA_GEN,285,897
AVIA_GEN,285,142
AVIA_GEN,285,1742
AVIA_GEN,285,879
AVIA_GEN,285,2179
AVIA_GEN,285,935
AVIA_GEN,285,737
AVIA_GEN,285,2875
AVIA_GEN,285,122
AVIA_GEN,285,3055
AVIA_GEN,285,7078
AVIA_GEN,285,8177
AVIA_GEN,285,7
AVIA_GEN,285,14876
AVIA_GEN,285,3758
AVIA_GEN,285,474
AVIA_GEN,285,2156
AVIA_GEN,285,443
AVIA_GEN,285,739
AVIA_GEN,285,13
AVIA_GEN,285,2875
AVIA_GEN,285,771
AVIA_GEN,285,13780
AVIA_GEN,285,551
AVIA_GEN,285,1133
AVIA_GEN,285,126
AVIA_GEN,285,156
AVIA_GEN,315,7040
AVIA_GEN,315,366
AVIA_GEN,315,76
AVIA_GEN,315,3328
AVIA_GEN,315,2873
AVIA_GEN,315,126
AVIA_GEN,315,6855
AVIA_GEN,315,538
AVIA_GEN,315,606
AVIA_GEN,315,3703
AVIA_GEN,315,24
AVIA_GEN,315,67
AVIA_GEN,315,1073
AVIA_GEN,315,169
AVIA_GEN,315,56
AVIA_GEN,315,409
AVIA_GEN,315,91
AVIA_GEN,315,328
AVIA_GEN,315,3831
AVIA_GEN,315,8047
AVIA_GEN,315,793
AVIA_GEN,315,17744
AVIA_GEN,315,6280
AVIA_GEN,315,86
AVIA_GEN,315,1871
AVIA_GEN,315,36969
AVIA_GEN,315,745
AVIA_GEN,315,788
AVIA_GEN,315,114
AVIA_GEN,315,1611
AVIA_GEN,315,376
AVIA_GEN,315,1781
AVIA_GEN,315,843
AVIA_GEN,315,326
AVIA_GEN,315,1756
AVIA_GEN,315,62
AVIA_GEN,315,2759
AVIA_GEN,315,6477
AVIA_GEN,315,6429
AVIA_GEN,315,6
AVIA_GEN,315,11790
AVIA_GEN,315,2827
AVIA_GEN,315,275
AVIA_GEN,315,1723
AVIA_GEN,315,201
AVIA_GEN,315,675
AVIA_GEN,315,30
AVIA_GEN,315,2442
AVIA_GEN,315,519
AVIA_GEN,315,12027
AVIA_GEN,315,508
AVIA_GEN,315,925
AVIA_GEN,315,125
AVIA_GEN,315,167
AVIA_GEN,345,7017
AVIA_GEN,345,380
AVIA_GEN,345,91
AVIA_GEN,345,3241
AVIA_GEN,345,2914
AVIA_GEN,345,129
AVIA_GEN,345,6679
AVIA_GEN,345,634
AVIA_GEN,345,475
AVIA_GEN,345,3714
AVIA_GEN,345,27
AVIA_GEN,345,70
AVIA_GEN,345,958
AVIA_GEN,345,148
AVIA_GEN,345,21
AVIA_GEN,345,418
AVIA_GEN,345,91
AVIA_GEN,345,323
AVIA_GEN,345,3711
AVIA_GEN,345,7729
AVIA_GEN,345,784
AVIA_GEN,345,18966
AVIA_GEN,345,5905
AVIA_GEN,345,92
AVIA_GEN,345,1832
AVIA_GEN,345,37215
AVIA_GEN,345,792
AVIA_GEN,345,743
AVIA_GEN,345,122
AVIA_GEN,345,1574
AVIA_GEN,345,472
AVIA_GEN,345,1780
AVIA_GEN,345,808
AVIA_GEN,345,419
AVIA_GEN,345,1705
AVIA_GEN,345,53
AVIA_GEN,345,2779
AVIA_GEN,345,6115
AVIA_GEN,345,6618
AVIA_GEN,345,10
AVIA_GEN,345,11716
AVIA_GEN,345,2639
AVIA_GEN,345,280
AVIA_GEN,345,1749
AVIA_GEN,345,195
AVIA_GEN,345,540
AVIA_GEN,345,33
AVIA_GEN,345,2395
AVIA_GEN,345,619
AVIA_GEN,345,12269
AVIA_GEN,345,510
AVIA_GEN,345,980
AVIA_GEN,345,118
AVIA_GEN,345,159
AVIA_GEN,15,24
AVIA_GEN,15,86
AVIA_GEN,15,84
AVIA_GEN,15,84
AVIA_GEN,15,66
AVIA_GEN,15,68
AVIA_GEN,15,1159
AVIA_GEN,15,1082
AVIA_GEN,15,958
AVIA_GEN,15,825
AVIA_GEN,15,975
AVIA_GEN,15,140
AVIA_GEN,15,198
AVIA_GEN,15,228
AVIA_GEN,15,179
AVIA_GEN,15,152
AVIA_GEN,15,56
AVIA_GEN,15,59
AVIA_GEN,15,693
AVIA_GEN,15,502
AVIA_GEN,15,514
AVIA_GEN,15,308
AVIA_GEN,15,437
AVIA_GEN,15,96
AVIA_GEN,15,96
AVIA_GEN,15,96
AVIA_GEN,15,91
AVIA_GEN,15,92
AVIA_GEN,15,296
AVIA_GEN,15,508
AVIA_GEN,15,318
AVIA_GEN,15,318
AVIA_GEN,15,301
AVIA_GEN,15,3670
AVIA_GEN,15,3663
AVIA_GEN,15,3746
AVIA_GEN,15,3609
AVIA_GEN,15,3451
AVIA_GEN,15,8082
AVIA_GEN,15,8435
AVIA_GEN,15,8701
AVIA_GEN,15,7290
AVIA_GEN,15,7362
AVIA_GEN,15,851
AVIA_GEN,15,844
AVIA_GEN,15,935
AVIA_GEN,15,935
AVIA_GEN,15,778
AVIA_GEN,15,19288
AVIA_GEN,15,18911
AVIA_GEN,15,19519
AVIA_GEN,15,17257
AVIA_GEN,15,18149
AVIA_GEN,15,6086
AVIA_GEN,15,6219
AVIA_GEN,45,6110
AVIA_GEN,45,347
AVIA_GEN,45,92
AVIA_GEN,45,3027
AVIA_GEN,45,2786
AVIA_GEN,45,126
AVIA_GEN,45,6777
AVIA_GEN,45,560
AVIA_GEN,45,255
AVIA_GEN,45,3817
AVIA_GEN,45,32
AVIA_GEN,45,72
AVIA_GEN,45,1066
AVIA_GEN,45,158
AVIA_GEN,45,58
AVIA_GEN,45,418
AVIA_GEN,45,90
AVIA_GEN,45,315
AVIA_GEN,45,3517
AVIA_GEN,45,7816
AVIA_GEN,45,768
AVIA_GEN,45,18268
AVIA_GEN,45,5819
AVIA_GEN,45,78
AVIA_GEN,45,1806
AVIA_GEN,45,36183
AVIA_GEN,45,701
AVIA_GEN,45,751
AVIA_GEN,45,110
AVIA_GEN,45,1590
AVIA_GEN,45,514
AVIA_GEN,45,1786
AVIA_GEN,45,854
AVIA_GEN,45,453
AVIA_GEN,45,1816
AVIA_GEN,45,56
AVIA_GEN,45,2779
AVIA_GEN,45,6689
AVIA_GEN,45,6533
AVIA_GEN,45,6
AVIA_GEN,45,11705
AVIA_GEN,45,2664
AVIA_GEN,45,307
AVIA_GEN,45,1570
AVIA_GEN,45,1
AVIA_GEN,45,173
AVIA_GEN,45,628
AVIA_GEN,45,38
AVIA_GEN,45,2465
AVIA_GEN,45,584
AVIA_GEN,45,11871
AVIA_GEN,45,467
AVIA_GEN,45,749
AVIA_GEN,45,130
AVIA_GEN,45,166
AVIA_GEN,75,6821
AVIA_GEN,75,408
AVIA_GEN,75,108
AVIA_GEN,75,3253
AVIA_GEN,75,3076
AVIA_GEN,75,153
AVIA_GEN,75,7438
AVIA_GEN,75,596
AVIA_GEN,75,268
AVIA_GEN,75,4317
AVIA_GEN,75,86
AVIA_GEN,75,1083
AVIA_GEN,75,164
AVIA_GEN,75,56
AVIA_GEN,75,585
AVIA_GEN,75,99
AVIA_GEN,75,351
AVIA_GEN,75,4184
AVIA_GEN,75,9114
AVIA_GEN,75,925
AVIA_GEN,75,20489
AVIA_GEN,75,6669
AVIA_GEN,75,90
AVIA_GEN,75,1993
AVIA_GEN,75,39181
AVIA_GEN,75,719
AVIA_GEN,75,826
AVIA_GEN,75,132
AVIA_GEN,75,1666
AVIA_GEN,75,738
AVIA_GEN,75,2016
AVIA_GEN,75,942
AVIA_GEN,75,579
AVIA_GEN,75,2164
AVIA_GEN,75,124
AVIA_GEN,75,3048
AVIA_GEN,75,6924
AVIA_GEN,75,7620
AVIA_GEN,75,8
AVIA_GEN,75,13121
AVIA_GEN,75,2918
AVIA_GEN,75,425
AVIA_GEN,75,1872
AVIA_GEN,75,7
AVIA_GEN,75,304
AVIA_GEN,75,661
AVIA_GEN,75,47
AVIA_GEN,75,2878
AVIA_GEN,75,651
AVIA_GEN,75,13166
AVIA_GEN,75,548
AVIA_GEN,75,880
AVIA_GEN,75,150
AVIA_GEN,75,179
AVIA_GEN,105,5823
AVIA_GEN,105,457
AVIA_GEN,105,110
AVIA_GEN,105,3592
AVIA_GEN,105,2981
AVIA_GEN,105,148
AVIA_GEN,105,5
AVIA_GEN,105,8248
AVIA_GEN,105,523
AVIA_GEN,105,360
AVIA_GEN,105,4955
AVIA_GEN,105,72
AVIA_GEN,105,1166
AVIA_GEN,105,148
AVIA_GEN,105,104
AVIA_GEN,105,862
AVIA_GEN,105,91
AVIA_GEN,105,283
AVIA_GEN,105,4672
AVIA_GEN,105,9709
AVIA_GEN,105,1147
AVIA_GEN,105,21921
AVIA_GEN,105,6965
AVIA_GEN,105,92
AVIA_GEN,105,1997
AVIA_GEN,105,39507
AVIA_GEN,105,718
AVIA_GEN,105,897
AVIA_GEN,105,134
AVIA_GEN,105,1574
AVIA_GEN,105,1144
AVIA_GEN,105,2189
AVIA_GEN,105,918
AVIA_GEN,105,875
AVIA_GEN,105,2544
AVIA_GEN,105,125
AVIA_GEN,105,3258
AVIA_GEN,105,6655
AVIA_GEN,105,8465
AVIA_GEN,105,14222
AVIA_GEN,105,3151
AVIA_GEN,105,646
AVIA_GEN,105,1921
AVIA_GEN,105,3
AVIA_GEN,105,457
AVIA_GEN,105,570
AVIA_GEN,105,0
AVIA_GEN,105,2835
AVIA_GEN,105,704
AVIA_GEN,105,13499
AVIA_GEN,105,517
AVIA_GEN,105,851
AVIA_GEN,105,142
AVIA_GEN,105,138
AVIA_GEN,135,5994
AVIA_GEN,135,491
AVIA_GEN,135,114
AVIA_GEN,135,3731
AVIA_GEN,135,3273
AVIA_GEN,135,155
AVIA_GEN,135,14
AVIA_GEN,135,9432
AVIA_GEN,135,560
AVIA_GEN,135,446
AVIA_GEN,135,5566
AVIA_GEN,135,98
AVIA_GEN,135,1494
AVIA_GEN,135,154
AVIA_GEN,135,74
AVIA_GEN,135,1021
AVIA_GEN,135,114
AVIA_GEN,135,309
AVIA_GEN,135,5304
AVIA_GEN,135,10550
AVIA_GEN,135,1308
AVIA_GEN,135,25097
AVIA_GEN,135,6761
AVIA_GEN,135,98
AVIA_GEN,135,1977
AVIA_GEN,135,41409
AVIA_GEN,135,823
AVIA_GEN,135,1002
AVIA_GEN,135,149
AVIA_GEN,135,1635
AVIA_GEN,135,1195
AVIA_GEN,135,2267
AVIA_GEN,135,990
AVIA_GEN,135,868
AVIA_GEN,135,2982
AVIA_GEN,135,123
AVIA_GEN,135,3598
AVIA_GEN,135,6934
AVIA_GEN,135,9610
AVIA_GEN,135,16575
AVIA_GEN,135,3941
AVIA_GEN,135,771
AVIA_GEN,135,2202
AVIA_GEN,135,481
AVIA_GEN,135,592
AVIA_GEN,135,0
AVIA_GEN,135,2808
AVIA_GEN,135,763
AVIA_GEN,135,14443
AVIA_GEN,135,549
AVIA_GEN,135,1113
AVIA_GEN,135,148
AVIA_GEN,135,151
AVIA_GEN,165,6077
AVIA_GEN,165,487
AVIA_GEN,165,115
AVIA_GEN,165,3882
AVIA_GEN,165,3418
AVIA_GEN,165,164
AVIA_GEN,165,12
AVIA_GEN,165,9764
AVIA_GEN,165,620
AVIA_GEN,165,474
AVIA_GEN,165,5907
AVIA_GEN,165,96
AVIA_GEN,165,1578
AVIA_GEN,165,160
AVIA_GEN,165,86
AVIA_GEN,165,1089
AVIA_GEN,165,157
AVIA_GEN,165,315
AVIA_GEN,165,5680
AVIA_GEN,165,10753
AVIA_GEN,165,1380
AVIA_GEN,165,25950
AVIA_GEN,165,7183
AVIA_GEN,165,112
AVIA_GEN,165,2029
AVIA_GEN,165,39947
AVIA_GEN,165,897
AVIA_GEN,165,1040
AVIA_GEN,165,142
AVIA_GEN,165,1787
AVIA_GEN,165,1457
AVIA_GEN,165,2424
AVIA_GEN,165,969
AVIA_GEN,165,1059
AVIA_GEN,165,3224
AVIA_GEN,165,144
AVIA_GEN,165,3493
AVIA_GEN,165,7111
AVIA_GEN,165,9676
AVIA_GEN,165,17442
AVIA_GEN,165,4364
AVIA_GEN,165,823
AVIA_GEN,165,2152
AVIA_GEN,165,2
AVIA_GEN,165,531
AVIA_GEN,165,648
AVIA_GEN,165,0
AVIA_GEN,165,3231
AVIA_GEN,165,764
AVIA_GEN,165,14398
AVIA_GEN,165,546
AVIA_GEN,165,1135
AVIA_GEN,165,148
AVIA_GEN,165,148
AVIA_GEN,195,6759
AVIA_GEN,195,603
AVIA_GEN,195,122
AVIA_GEN,195,3889
AVIA_GEN,195,3486
AVIA_GEN,195,158
AVIA_GEN,195,7
AVIA_GEN,195,10231
AVIA_GEN,195,592
AVIA_GEN,195,462
AVIA_GEN,195,6159
AVIA_GEN,195,93
AVIA_GEN,195,1586
AVIA_GEN,195,168
AVIA_GEN,195,85
AVIA_GEN,195,1140
AVIA_GEN,195,149
AVIA_GEN,195,306
AVIA_GEN,195,5663
AVIA_GEN,195,11364
AVIA_GEN,195,1405
AVIA_GEN,195,27780
AVIA_GEN,195,8399
AVIA_GEN,195,104
AVIA_GEN,195,2126
AVIA_GEN,195,41643
AVIA_GEN,195,850
AVIA_GEN,195,1048
AVIA_GEN,195,140
AVIA_GEN,195,1555
AVIA_GEN,195,1387
AVIA_GEN,195,2609
AVIA_GEN,195,975
AVIA_GEN,195,979
AVIA_GEN,195,3455
AVIA_GEN,195,100
AVIA_GEN,195,3666
AVIA_GEN,195,6842
AVIA_GEN,195,10184
AVIA_GEN,195,18636
AVIA_GEN,195,4519
AVIA_GEN,195,854
AVIA_GEN,195,2195
AVIA_GEN,195,616
AVIA_GEN,195,552
AVIA_GEN,195,0
AVIA_GEN,195,3740
AVIA_GEN,195,795
AVIA_GEN,195,14916
AVIA_GEN,195,517
AVIA_GEN,195,1143
AVIA_GEN,195,152
AVIA_GEN,195,142
AVIA_GEN,225,7342
AVIA_GEN,225,703
AVIA_GEN,225,115
AVIA_GEN,225,3938
