
"Gas","NFR/CRF Group","Source","Activity","Units","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"Carbon Dioxide as Carbon","1A3d","Inland goods-carrying vessels","DERV","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Carbon Dioxide as Carbon","1A3d","Inland goods-carrying vessels","Gas oil","kilotonne","3.3397405719388","3.00576651474493","3.28407822907316","3.5623899434014","3.95202634346091","3.67371462913268","3.17275354334187","2.67179245755104","2.39348074322281","2.39348074322281","2.39255763352465","2.37188158637106","2.20428746919879","1.77018601019236","1.44669583381366","1.89013290717197","1.97998380278366","1.86983343898082","2.0536343272315","1.81998573758664","1.9239259052529","1.93619291426127","2.03646247608254","2.92310873899299","2.75845146238412","1.98976221456465","1.88895428843999","2.02907475007116","1.75261734123896","2.00644570425776"
"Carbon Dioxide as Carbon","1A3d","Inland goods-carrying vessels","Petrol","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Carbon Dioxide as Carbon","1A3d","Shipping between UK and Gibraltar","Fuel oil","kilotonne","9.38886204338944","9.55200961728446","9.54037689478736","10.0249847195482","10.935525744689","10.7571719228108","11.0039244240296","12.3249284744661","12.8803765505301","13.5309190008344","13.3874522339431","13.5896804681143","9.91973173992181","11.2634933402611","11.2147300055425","12.6536232270272","14.3346225564073","10.3259114048143","15.8644665547494","15.6054221427338","17.0435042527064","16.4186071046655","14.4397993935162","12.4985404640847","15.4560107404083","15.895119754711","13.8024734208974","12.8939244656983","12.5393556364827","14.1714614098205"
"Carbon Dioxide as Carbon","1A3d","Shipping between UK and OTs (excl. Gib and Bermuda)","Fuel oil","kilotonne","1.47152522643074","1.47592069064433","1.51790836415798","1.53282644540364","1.63904476396429","1.64490271542227","1.66416705270767","1.80441693894742","1.80851510570506","1.82952550749099","1.88332475585621","2.83099769413958","1.88332475585621","1.61427836216246","4.10474567331181","1.61427836216246","0","0","1.26731534581102","1.6778797975765","0.280576953423476","1.29900813272777","0.876753270145124","0","0.518913623037034","0.778370434555551","8.84167769538626","21.2378733450979","6.24548245567189","6.86964756284684"
"Carbon Dioxide as Carbon","1A3d","Shipping between UK and Bermuda","Fuel oil","kilotonne","0.825855994425416","0.828322836586105","0.851887347231518","0.86025973976735","0.919872061408527","0.923159687226788","0.933971305091042","1.01268297593988","1.01498296748753","1.02677451951025","1.54904441436616","1.36832948379247","0.218919670578596","0.738114658711107","0.813958793345656","0","2.93400030916076","11.8320892343907","0.628334040490938","0","0.25802247557057","0","0.222702942555585","0","0","0.700968032590494","1.03280571576731","0.893736646182688","0.158557963723127","0.406043463161688"
"Carbon Dioxide as Carbon","1A3d","Shipping between UK and CDs","Fuel oil","kilotonne","1.36643534770163","1.34302269411787","1.29209491441287","1.26391443851807","1.34084079678348","1.42003573497861","1.44797986886432","1.3761894482302","1.4076611365922","1.40872674834794","1.26236624408942","1.19222649912095","1.20040425758854","1.21767558984548","1.2977890527499","1.36274092205468","1.37017393583894","1.37335960199849","1.30545202353451","1.18878846287474","1.23670198140127","1.25740870722163","1.24702196960141","1.18319770392419","1.21612578268949","0.202127821028442","0.20627844368418","0.216222577728129","0.209542448241011","0.215080632351065"
"Carbon Dioxide as Carbon","1A3d","Shipping between UK and CDs","Gas oil","kilotonne","5.35039114333531","5.31183415291107","5.30778411421378","5.3611057244305","5.59838328033021","5.75840291209093","5.58794582331371","5.55494979571012","5.54724548599687","5.56415964017118","5.28052223405382","5.30281344589193","5.35320450126388","5.36190563147596","5.35616428130458","5.45968364915204","5.20076625007527","5.28426486385893","5.10772675810965","5.12699731072429","4.94393028775118","4.82893396130032","4.79314818414389","4.69460516409082","4.73298238879042","5.65572097322854","5.70024954639007","5.80592821321657","5.64576547891306","5.59809477418834"
"Carbon Dioxide as Carbon","1A3eii","Aircraft - support vehicles","Gas oil","kilotonne","61.293751265626","59.2564059265282","62.7675755534841","64.3280953876867","67.1457006438859","69.8766103537405","73.3556141899645","79.3056048055028","85.9022832662809","91.0432474540519","97.2738343238843","98.0006099490409","101.75816791692","108.1251784236","116.630724411761","123.408015267482","126.753998761849","130.171664479827","127.271714554494","119.653908769791","115.567633366064","120.275029388441","120.971060349782","125.16867085761","130.597776165239","137.735643985547","149.287746332702","154.234310478123","158.485449849315","165.236486658809"
"Carbon Dioxide as Carbon","1A4ai","Miscellaneous industrial/commercial combustion","Coal","kilotonne","214.178178528001","194.28489284875","126.620154304875","141.933945357504","137.51716152384","114.056803929689","86.1345932790814","59.2453204913945","67.5794724467005","24.7129902243675","10.673115116343","11.4831917629924","5.48179659877951","4.32916315719602","4.59110769741502","5.6783938294359","7.89606008695483","5.79264980892442","10.1072590768607","38.2932057285436","6.77289149412469","10.5758484439945","8.66304455431264","8.90900741141324","8.58008097909841","8.39812167611655","8.39812171036501","8.36762744276386","8.36762744276448","8.36762744276835"
"Carbon Dioxide as Carbon","1A4ai","Miscellaneous industrial/commercial combustion","Coke","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Carbon Dioxide as Carbon","1A4ai","Miscellaneous industrial/commercial combustion","Fuel oil","kilotonne","159.528","152.768","141.86","167.81","147.05","132.345","110.8065","76.2971999999999","51.389","69.9901828364654","51.9571806822073","90.6107517405979","63.22076037535","55.3814655724948","57.5481299999999","46.7276400000001","51.2457000000002","54.3222000000001","77.65965","53.39046","61.6179000000001","71.53302","48.1516199999999","50.23485","61.77612","66.38208","57.6606101377084","60.519313008691","61.927438756176","61.2423818542933"
"Carbon Dioxide as Carbon","1A4ai","Miscellaneous industrial/commercial combustion","Gas oil","kilotonne","364.688966023094","378.560514719105","357.609917040274","344.902038724135","296.328984835439","285.288623677478","300.051466592347","247.335620251988","217.212270204516","173.191991649197","178.157178366683","144.890187123177","87.1967204418889","73.7682203855464","63.7921211442437","129.850512888452","85.3878374897618","72.2046308046548","42.5177258509168","34.1309890463439","35.4712873807891","21.7621194854753","26.8775711669743","27.7084077949721","27.0614229375495","33.5059494817084","31.3854940139347","30.9441634205705","37.3268086457927","30.239056148624"
"Carbon Dioxide as Carbon","1A4ai","Miscellaneous industrial/commercial combustion","LPG","kilotonne","7.46423652293488","7.52448160184386","7.58467828039566","7.64487495894745","7.70507163749925","7.76526831605104","7.82546499460284","7.88551752560635","7.94555701026212","8.00597611741417","8.07091798563284","8.1213370164754","8.18036428956186","8.25098848796344","8.43709519124837","8.63772949665765","8.55489754291696","8.55502932240839","8.60208010752989","8.56085622049926","8.70621170625698","8.73747596916468","8.83487602021615","8.86683182563124","8.8737495460582","8.95207999509818","9.16069772999517","9.50430542260227","10.0891274427423","10.9562369614694"
"Carbon Dioxide as Carbon","1A4ai","Miscellaneous industrial/commercial combustion","Natural gas","kilotonne","2415.57419362179","2941.0268667735","2717.09443052396","2928.9621070925","2929.96398079643","3072.06831446942","3329.43075769729","2962.38823828876","3255.38077152502","3496.61737171588","3560.23239573825","3568.65293269128","3053.84227701309","3296.59707002645","3192.83617092456","3141.92813476404","2871.02186525265","2747.87895430104","3487.96530461802","2786.39508829398","3036.02069467993","2637.79024455075","3050.23217017801","3166.52182977937","2715.54592852184","2956.80110089215","3044.72485554557","3033.11066075239","3119.87912880473","3112.73943273205"
"Carbon Dioxide as Carbon","1A4ai","Miscellaneous industrial/commercial combustion","SSF","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Carbon Dioxide as Carbon","1A4ai","Miscellaneous industrial/commercial combustion","Town gas","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Carbon Dioxide as Carbon","1A4ai","Public sector combustion","Burning oil","kilotonne","10.308","10.308","10.308","10.308","10.308","10.308","10.308","10.308","10.308","10.308","10.308","10.308","10.308","10.308","10.308","10.308","10.308","10.308","0","0","0","0","0","0","0","0","0","0","0","0"
"Carbon Dioxide as Carbon","1A4ai","Public sector combustion","Coal","kilotonne","582.9662296809","559.406501823125","498.441242343","425.801836072515","359.22850357248","245.01091214526","275.06355713814","324.778564139575","221.94521477232","263.91562397606","196.640556212352","191.75668978133","126.36854983155","110.584702506996","103.716966940028","119.08342371232","109.289984084586","103.060596908715","102.396786549032","109.032368015834","112.003950664589","109.021616225449","99.1138455121647","107.64292458362","107.964852581204","20.3934388035023","22.1616023878261","20.7881558393511","20.2717817914626","15.5134647826392"
"Carbon Dioxide as Carbon","1A4ai","Public sector combustion","Coke","kilotonne","157.151836616792","129.231322653788","109.734922052663","90.5602742124379","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Carbon Dioxide as Carbon","1A4ai","Public sector combustion","Fuel oil","kilotonne","606.900000000001","616.280000000001","688.540000000001","709.300000000001","727.465000000001","593.390000000001","548.496500000001","410.303599999999","317.044","312.800230209152","150.055711756102","228.217576385858","112.370606863203","95.4761600400498","52.3444499999999","37.7794200000001","40.5746400000001","39.4846800000001","62.42658","40.7856","30.9320100000001","59.42919","31.31877","16.58673","22.45845","24.84933","25.4545164413736","27.1886308304808","28.5675000000001","28.0096818020514"
"Carbon Dioxide as Carbon","1A4ai","Public sector combustion","Gas oil","kilotonne","547.213070157141","606.106153138032","612.977999311656","567.993037090899","496.503858968065","441.561136439883","453.082066117849","359.515051310691","344.576514488984","276.919153241638","289.591821482926","173.938453874016","84.0866402828208","42.8809704437319","39.4666715795708","113.571240362323","64.5407543379638","54.7752844418375","21.852743927315","16.8383690438747","19.5378562533017","9.43319133513134","14.8573538778645","16.9522802582063","16.1936081674593","20.1835895866379","18.231042220945","16.8881123466621","21.6062358382565","16.6223511026265"
"Carbon Dioxide as Carbon","1A4ai","Public sector combustion","Natural gas","kilotonne","1749.51586015814","1983.51089188502","2175.3535906424","1926.26152874611","2049.28030152013","2313.11728897353","2573.82059250535","2670.3253268557","2615.37477364225","2636.22972528677","2640.75410596094","2715.72213687577","2473.10249917758","2529.56878123154","2836.57665531491","2755.603602758","2521.87892911752","2353.74090444579","2461.75010450492","2245.82645430119","2424.5443416989","1999.66727302942","2285.82000387308","2341.3062302489","1971.81172201591","2103.60205684167","2125.50054783154","2022.71581806393","2140.77987198271","2093.57667839365"
"Carbon Dioxide as Carbon","1A4ai","Public sector combustion","Town gas","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Carbon Dioxide as Carbon","1A4ai","Railways - stationary combustion","Burning oil","kilotonne","8.58999999999999","8.59000000000001","10.308","10.308","10.308","10.308","10.308","10.308","10.308","10.308","10.308","10.308","10.308","10.308","10.308","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Carbon Dioxide as Carbon","1A4ai","Railways - stationary combustion","Coal","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Carbon Dioxide as Carbon","1A4ai","Railways - stationary combustion","Coke","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Carbon Dioxide as Carbon","1A4ai","Railways - stationary combustion","Fuel oil","kilotonne","1.734","0.868000000000001","0.865000000000002","0.865000000000002","0","0.865000000000002","0.605500000000001","0.2604","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Carbon Dioxide as Carbon","1A4ai","Railways - stationary combustion","Natural gas","kilotonne","120.966638227804","116.741235605324","119.498735483403","121.370642482647","128.481836068944","125.7758774647","136.273164357813","130.246306095343","128.564771422804","126.159606887564","110.464275262956","112.800456277866","90.4682344970901","4.69791911826571","1.34674244848099","1.92379400212322","1.20874510650296","1.04406628785762","1.06569097814245","0.814823213979081","0.912177469209045","0.726028843494486","0.645820709750251","0.516835654131373","0.484589369612935","0.359610842044976","0.688132749651233","0.557215057330232","0.63878176799141","0.811694499262229"
"Carbon Dioxide as Carbon","1A4bi","Domestic combustion","Anthracite","kilotonne","1023.92801640192","1398.45202240128","1115.9458363283","1652.935889573","1711.12802740992","1261.2472225844","1188.70823072176","1108.34236143044","831.692299729644","768.927027478592","786.678467557394","960.907691777547","696.041387560023","533.159235516089","488.867872250158","273.13925151001","183.420725411642","160.824152394681","145.429961765678","189.323527681826","189.979300994335","180.453168454522","175.485952435104","222.62547703232","177.173579869092","179.796676079344","164.9959417777","169.704574097607","167.900406549361","159.82687651679"
"Carbon Dioxide as Carbon","1A4bi","Domestic combustion","Burning oil","kilotonne","1347.29144881846","1568.97213307924","1645.48181734002","1751.19750160081","1769.29518586158","1806.29087012237","2195.47655438315","2169.74985418656","2319.25915398998","2051.29445379338","2141.1032535968","2269.06883340019","1938.12734000001","1933.16232","2105.13411999999","2015.5984884","2098.02984640001","1866.1819668","1923.160124","1952.324892","2169.7151171488","1697.2094656312","1716.8356791016","1827.24698227841","1642.1983345928","1652.4894054208","1644.07879324582","1559.29660976733","1638.2693459345","1625.3156358545"
"Carbon Dioxide as Carbon","1A4bi","Domestic combustion","Coal","kilotonne","2193.8399987812","2267.209754838","2053.44426366756","1949.80038916068","1355.80239645931","897.67492633056","973.5917764626","954.630438494039","1040.57849419542","1192.28349759546","711.795290279849","562.235023729484","358.018269771573","314.279991850709","275.83275246","218.124925593105","254.1248779076","336.10979772268","378.02985344852","336.631733888093","358.47434441105","360.719535861173","341.647719462785","277.412435858912","248.919848669102","249.283812288378","259.759147210405","245.7652052948","234.425687818984","222.38182210458"
"Carbon Dioxide as Carbon","1A4bi","Domestic combustion","Coke","kilotonne","313.476558304023","259.291051222023","218.63851893826","180.297273204763","152.742964614299","143.942077340605","148.708123754554","68.8793480058286","100.177855789291","103.992523783855","122.27207811455","54.74947040832","142.583929852383","100.804207684403","40.7333138443577","27.7433293607547","18.0253295811353","12.4443982605885","10.3057177412521","8.53835139020638","8.47435684099339","7.01002367057906","5.70261382803906","4.77223199745411","4.92872923783852","2.12786437794912","3.86212214686137e-15","0","0","0"
"Carbon Dioxide as Carbon","1A4bi","Domestic combustion","Fuel oil","kilotonne","14.739","11.284","9.51500000000002","9.51500000000002","11.245","13.84","3.37350000000001","2.604","0.871","4.37","2.31","5.13625","3.2449","5.30916","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Carbon Dioxide as Carbon","1A4bi","Domestic combustion","Gas oil","kilotonne","249.820757359679","227.287730734868","217.789704110056","226.540677485244","214.435650860432","206.675624235619","215.426597610808","189.532539916678","167.914580499177","141.859621081676","129.881261664174","169.989802246672","177.904934129693","143.78296996587","140.561653924915","124.433813651877","150.841327474402","152.257482593856","144.027505290103","115.558729863481","145.600601877133","125.325702837031","124.585594133959","117.927308946246","121.704452546929","126.654438916383","146.734802295951","136.941047897363","146.799619457507","145.424412716293"
"Carbon Dioxide as Carbon","1A4bi","Domestic combustion","LPG","kilotonne","284.69163295819","344.086463663418","330.052839427549","330.447877078192","314.428121246608","278.313386917208","295.864568061428","252.827028937574","247.875326943693","242.281215529701","227.20931102782","275.175564466168","260.19179948551","277.730035683389","268.526831372591","242.979362903396","257.04932703318","205.190097649993","268.589890390548","252.858926545902","319.62107622073","233.211781886645","242.653647452639","244.878597691737","175.498565704871","168.765761750222","176.716734124033","173.256761673379","179.853624210832","201.970355305451"
"Carbon Dioxide as Carbon","1A4bi","Domestic combustion","Natural gas","kilotonne","14856.7635449587","16548.0941046205","16388.2812522934","16920.3870820761","16432.0468278301","16284.4581530838","18815.9894038728","17342.7152056566","17908.2738198187","18098.3760487309","18624.3400829518","19123.9954513636","18990.3920004593","19523.4754188043","20002.4001714132","19251.7883698922","18491.1779284684","17782.412747947","18101.9384762242","17363.9273618398","19581.5535127992","15497.6895293682","17220.1505308133","17332.9944712946","14259.1323917524","14938.5841231426","15288.0839924785","14760.1328255914","15647.275303331","15457.652423205"
"Carbon Dioxide as Carbon","1A4bi","Domestic combustion","Petroleum coke","kilotonne","31.1733333344999","60.5653333355999","81.0506666696999","101.5360000038","202.1813333409","258.293333343","293.920000010999","329.546666678999","320.640000011999","302.826666677999","285.013333344","267.20000001","249.386666676","236.0266666755","218.2133333415","204.853333341","191.4933333405","182.5866666735","195.946666674","86.8043733365818","84.8360000031748","92.9054400034768","121.629440004552","101.580533337135","123.588906671292","139.344800005215","133.869154721454","154.812957534683","163.084053374992","183.599253731315"
"Carbon Dioxide as Carbon","1A4bi","Domestic combustion","SSF","kilotonne","907.709999999999","931.409999999999","843.719999999999","890.329999999999","714.159999999999","559.32","643.849999999999","456.619999999999","472.42","437.66","391.840000000001","352.34","309.344450222938","269.39","239.37","202.24865603","203.04301683","185.33620015","232.503379137143","212.860301122858","245.58363203","212.93236639","199.57435988","240.273279247787","197.36536267","183.26413917","186.04811971","191.35670009","189.64891127","157.63454521"
"Carbon Dioxide as Carbon","1A4bi","Domestic combustion","Town gas","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Carbon Dioxide as Carbon","1A4bi","Domestic combustion","Peat","kilotonne","101.586414510895","94.382908802968","85.3548423378906","76.4397176015389","69.7534381350861","58.9901323972269","51.274076114009","43.4310511035146","34.1067242747916","26.2213763552047","17.9127993446955","9.77351397055527","0.830093323662467","2.01513477824519","1.29564532367711","1.51926490043995","1.42261405095383","0.787770414570227","1.25332241458487","1.25332241458487","1.29564532367711","1.46493696004607","1.21099950549263","1.38029114186159","1.71887441459951","1.31800728135339","1.31800728135339","1.31800728135339","1.31800728135339","1.31800728135339"
"Carbon Dioxide as Carbon","1A4bii","House and garden machinery","DERV","kilotonne","7.44291146874978","7.52762753424777","7.59587103145445","7.67218272537525","7.75757114059937","7.83791693287722","7.9273813284022","7.9697933862296","8.02689938535153","8.07531603014262","8.13769300141928","8.18405877151263","8.26978541118163","8.31148124759651","8.33683231613676","8.41155125499221","8.46558905898589","8.54230939798929","8.63103813788015","8.6867437753304","8.7527899802116","8.80916275104448","8.87954532291282","8.89388869063954","8.91757192572316","9.02164473341471","9.04265943496782","9.08168673785213","9.19843507981382","9.28115961926093"
"Carbon Dioxide as Carbon","1A4bii","House and garden machinery","Petrol","kilotonne","75.1979313450494","76.0538427587332","76.7433269530892","77.5143265201771","78.3770308815882","79.188788135042","80.092673328459","80.5211748666135","81.0981336305855","81.6818404502764","82.3127836600001","82.7817735324685","83.6488986923564","84.0706521747919","84.3270782921127","85.0828605326374","85.6294530458741","86.4054794535556","87.3029708641787","87.8664335167127","88.5344910328906","89.1047017411438","89.8166216194953","89.9617048174532","90.2012607954763","91.2539574876358","91.4665212427834","91.8612825023432","93.042192253163","93.8789511623151"
"Carbon Dioxide as Carbon","1A4ci","Agriculture - stationary combustion","Burning oil","kilotonne","10.308","10.308","10.308","10.308","10.308","10.308","10.308","10.308","10.308","10.308","10.308","10.308","10.308","10.308","10.308","10.308","10.308","10.308","0","0","0","0","0","0","0","0","0","0","0","0"
"Carbon Dioxide as Carbon","1A4ci","Agriculture - stationary combustion","Coal","kilotonne","13.5400001","12.84195154939","8.11070624172","8.72579151899","8.75619497376","8.8170018833","8.78659842853","4.76398748973","5.99883549885","4.73124530767","4.7820818535","3.3911545705","3.99257675676","3.9290618472","5.30423349372","5.8935927708","3.274218206","2.6193745648","3.274218206","0","0.929877970504","0.98571200728","1.001283007395","0","0","0","0","0","0","0"
"Carbon Dioxide as Carbon","1A4ci","Agriculture - stationary combustion","Coke","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Carbon Dioxide as Carbon","1A4ci","Agriculture - stationary combustion","Fuel oil","kilotonne","84.9660000000001","92.0080000000001","99.4750000000002","104.665","123.695","115.045","113.0555","70.3947999999999","66.196","81.2819999999999","8.71500000000002","10.49125","2.96426","3.54237","4.65869999999999","4.39500000000001","8.79000000000002","8.48235000000002","21.096","7.03199999999999","9.66900000000002","14.02884","12.43785","12.70155","13.95852","14.7672","15.0549775458152","15.299828484429","14.5035","15.2289252928184"
"Carbon Dioxide as Carbon","1A4ci","Agriculture - stationary combustion","Natural gas","kilotonne","49.5043355952708","53.8615123527109","63.8451906238703","63.5206190370246","61.1509747310294","60.4403541430848","71.090335557713","72.4259806148671","47.9539048653429","58.3791449021138","76.6301853362691","117.38706977985","118.370595495331","117.397462472154","118.810032338393","113.937178238295","101.389035695223","100.651414778169","71.1099661313733","73.7829705074222","68.7543720613312","67.7237500864338","58.2747895243142","55.1264549118038","53.9059223768134","49.2782211299028","50.4243524698605","51.1347344236923","49.7105261156812","55.9011532216127"
"Carbon Dioxide as Carbon","1A4ci","Agriculture - stationary combustion","Vaporising oil","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Carbon Dioxide as Carbon","1A4cii","Agriculture - mobile machinery","Gas oil","kilotonne","1239.944846764","1239.944846764","1239.944846764","1239.944846764","1239.944846764","1239.944846764","1251.40853848076","1265.81945984868","1242.70970344064","1218.15269435294","1182.38702445447","1162.09713531498","1158.33095672025","1149.09137137841","1103.36819936881","1099.98639978337","1046.05383128237","994.194953206096","969.683551672821","991.567770276741","998.368061522306","1011.09950362893","1041.63804459672","1029.17879526693","1037.80923376864","1081.15329786769","1141.92186213986","1130.75264251613","1127.2265594138","1131.9277935209"
"Carbon Dioxide as Carbon","1A4cii","Agriculture - mobile machinery","Petrol","kilotonne","0.513265294285713","0.513265294285714","0.513265294285714","0.513265294285714","0.513265294285714","0.513265294285714","0.513265294285716","0.513265294285716","0.513265294285716","0.513265294285715","0.513265294285716","0.513265294285715","0.513265294285715","0.513265294285715","0.410612235428571","0.614607549766564","0.511954490909421","0.421254315340278","0.412969593714908","0.412969593714909","0.432382316609417","0.432382316609419","0.598907540467781","0.59722844303988","0.742328541700036","0.94518456266043","1.20118807749325","1.19231153353153","1.14812451236846","1.19703640968718"
"Carbon Dioxide as Carbon","1A4ciii","Fishing vessels","Fuel oil","kilotonne","75.2293223287396","74.5286324521316","75.4865282115791","77.1254984346541","77.1547127134092","78.708753762499","79.0980309051053","76.4943640081766","75.308392124309","73.2035293311122","78.6979125865981","78.8448130975311","79.1525524258898","79.9104760647095","80.9433330636681","80.9381099797018","99.4506252314186","120.883590668135","103.924061135898","70.0731117704347","79.3878219455481","86.8171998056193","91.3483383257404","80.5237079274731","102.95885362785","111.452738834823","63.2598327615381","78.4338567800824","78.754945110336","77.4956994400573"
"Carbon Dioxide as Carbon","1A4ciii","Fishing vessels","Gas oil","kilotonne","207.032017796241","201.738499230245","208.975137229744","221.357104765746","221.577810576042","233.318161650474","209.681531346199","190.011546780009","181.051856629502","165.150199353384","155.193314172724","156.303106975415","158.627992638158","164.353896476133","172.156845944273","172.117386986936","156.231822204352","160.96739202465","158.302070017938","146.275674752531","153.195087680401","138.180347512938","144.532016642741","137.261368508969","153.894314265963","144.836412052798","154.490480264939","149.405010211213","146.079772083295","132.805242831019"
"Carbon Dioxide as Carbon","1A5b","Aircraft -  military","Aviation spirit","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.82309032716927","1.82309032716927","1.82309032716927","1.82309032716927","1.90726795874823","0.483831792318635","0.0910028449502131","0.0758357041251777","0.333002767069701","0.117593572901849","0.00388278805120911","0","0.93869434566145","1.06230654338549","5.89743936699857"
"Carbon Dioxide as Carbon","1A5b","Aircraft -  military","Aviation turbine fuel","kilotonne","1060.402858","773.556988000001","747.648689000001","803.165000000001","777.738600000001","752.312200000001","726.885800000001","658.853000000001","636.519000000001","600.200480000001","542.029000000001","564.363000000001","621.916000000001","625.327205730616","570.110450209432","536.506934721252","711.349306882069","781.694595311705","648.648365008193","574.739041300878","548.788226256983","530.122286512368","487.703458725858","440.99408688016","395.535689931389","329.718555372506","302.450437948922","304.546521348762","304.412152633678","312.268609138068"
"Carbon Dioxide as Carbon","1A5b","Shipping - naval","Gas oil","kilotonne","383.26190233949","399.551759753739","369.19447271768","328.191064450309","304.071955356201","309.451153421284","312.754803869833","333.001966965699","235.748834371152","260.08634121372","254.597944274407","233.685206350044","212.77246842568","238.272504176289","263.772539926895","237.077994032463","231.333208133536","239.44540217109","236.936685306165","236.46939313984","240.314423922603","220.358714160069","200.262579067062","182.863247633025","155.832664504327","123.576010700211","119.477602770448","127.358954617414","135.378909519416","149.720817125059"
"Carbon Dioxide as Carbon","1B","","","kilotonne","2039.0413954578","1916.0949381835","1979.9729375058","2067.8773575803","2113.9490897628","2499.8772395903","2581.5108922246","2078.3132475734","1967.8911125164","1688.1734109887","1602.0178393197","1665.2974167673","1579.3633316784","1497.5494384816","1490.6664192523","1639.8488112047","1402.2441146524","1453.5954822242","1261.8911443112","1314.6456771809","1280.3888334049","1199.0583682682","1014.449802898","1124.749170466","1184.72973283","1256.293105208","1233.9948800353","1224.6552277802","1246.8307532967","1182.9420546664"
"Carbon Dioxide as Carbon","1B1b","Solid smokeless fuel production","Petroleum coke","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18.6703828708518","19.0002983250139","19.536872498626","10.3601474307207","18.3352257144565","24.2651575890595","25.0950338707495","26.0811973781359","24.6508619805827","21.4622063124612","8.50800428434938"
"Carbon Dioxide as Carbon","1B1b","Solid smokeless fuel production","Coal","kilotonne","426.48602124544","342.93902065376","295.4089317859","260.5233664469","205.3500163744","189.1901327208","139.237349571686","163.911878150155","67.5306299352821","51.4979507251341","38.8852674003501","44.7801338442974","37.6900481573648","32.5097200394993","31.2177989855157","26.6148264728963","32.992171432044","49.5011075385706","73.0463415362415","43.3439110825655","36.6725590969559","55.5860537084627","22.849687580004","42.7684219459337","68.8620917857866","68.6231285272307","61.3101661505873","66.9320976768084","57.8159609667111","22.7861397557653"
"Carbon Dioxide as Carbon","1B1b","Iron and steel - flaring","Coke oven gas","kilotonne","36.7580226911957","14.9157286937507","10.7440473176621","18.2609448915576","10.5866253789418","11.9247118580645","11.7866693168953","8.22413155988501","13.4532729946253","6.95346402959131","13.0028728280679","9.11956596570891","15.3041949924405","18.0599190623808","30.8894943983743","17.4160186403187","19.0621453580938","17.4995364755309","15.5823457493254","3.3489505897931","25.2588198330219","28.4492385000467","7.30536312903701","14.8196522393899","25.6374760000662","29.5138973281468","7.78635466294035","6.70033766664729","4.48304033033974","6.13142968862191"
"Carbon Dioxide as Carbon","1B2a1","Upstream Oil Production - Offshore Well Testing","Exploration drilling :amount of gas flared","kilotonne","203.64119537198","201.337292731256","216.015649514324","230.694006297392","245.37236308046","89.0429535328765","93.0978472846533","93.6852856693447","96.8176033636364","32.6895918545455","23.9960814545455","18.6340625454546","25.4726557090909","13.4235038181818","11.5130207971568","17.9050385454545","11.0048395246585","9.69567895505773","8.31389454545455","28.9952018181818","8.95707272727273","11.5708690909091","9.60334636363636","11.1537545454545","28.9718754545455","18.2806090909091","24.3619390909091","23.9439160161476","26.0733445013888","26.5578035619746"
