Profile_ID,month,N
RAIL_GEN,8,0.012024941
RAIL_GEN,8,0.014055959
RAIL_GEN,8,0.014322696
RAIL_GEN,8,0.015236302
RAIL_GEN,8,0.020326296
RAIL_GEN,8,0.023648005
RAIL_GEN,8,0.030167046
RAIL_GEN,8,0.030449212
RAIL_GEN,8,0.024993456
RAIL_GEN,8,0.473809378
RAIL_GEN,8,0.462747862
RAIL_GEN,8,0.424398418
RAIL_GEN,8,0.431873853
RAIL_GEN,8,0.46031472
RAIL_GEN,8,0.46736474
RAIL_GEN,8,0.448002144
RAIL_GEN,8,0.413335261
RAIL_GEN,8,0.377008272
RAIL_GEN,8,0.382360585
RAIL_GEN,8,0.06259331
RAIL_GEN,8,0.059843442
RAIL_GEN,8,0.06367108
RAIL_GEN,8,0.067596735
RAIL_GEN,8,0.064127941
RAIL_GEN,8,0.061142971
RAIL_GEN,8,0.043319892
RAIL_GEN,8,0.041913827
RAIL_GEN,8,0.0415119
RAIL_GEN,8,0.060540791
RAIL_GEN,8,0.23155262
RAIL_GEN,8,0.228256674
RAIL_GEN,8,0.230558844
RAIL_GEN,8,0.211182586
RAIL_GEN,8,0.217578071
RAIL_GEN,8,0.253967709
RAIL_GEN,8,0.266354248
RAIL_GEN,8,0.285280298
RAIL_GEN,8,0.274302164
RAIL_GEN,8,0.254175828
RAIL_GEN,8,0.151680125
RAIL_GEN,8,0.156365511
RAIL_GEN,8,0.166723319
RAIL_GEN,8,0.157819413
RAIL_GEN,8,0.127172827
RAIL_GEN,8,0.064327984
RAIL_GEN,8,0.076646722
RAIL_GEN,8,0.05923762
RAIL_GEN,8,0.068018549
RAIL_GEN,8,0.062434955
RAIL_GEN,8,0.071621043
RAIL_GEN,8,0.080470372
RAIL_GEN,8,0.097053616
RAIL_GEN,8,0.112177195
RAIL_GEN,8,0.113781241
RAIL_GEN,8,0.129686349
RAIL_GEN,8,0.139964516
RAIL_GEN,8,0.167433082
RAIL_GEN,8,0.206843041
RAIL_GEN,8,0.211588739
RAIL_GEN,11,2.681838164
RAIL_GEN,11,2.629078441
RAIL_GEN,11,2.802364632
RAIL_GEN,11,3.169830852
RAIL_GEN,11,3.227937338
RAIL_GEN,11,3.293131832
RAIL_GEN,11,2.426190968
RAIL_GEN,11,3.194250838
RAIL_GEN,11,3.213184091
RAIL_GEN,11,3.195237731
RAIL_GEN,11,3.388754158
RAIL_GEN,11,3.606028824
RAIL_GEN,11,3.888634146
RAIL_GEN,11,4.002040515
RAIL_GEN,11,4.114738033
RAIL_GEN,11,4.442755488
RAIL_GEN,11,4.56779815
RAIL_GEN,11,4.752459301
RAIL_GEN,11,4.830892654
RAIL_GEN,11,4.901126755
RAIL_GEN,11,5.239179088
RAIL_GEN,11,5.299851733
RAIL_GEN,11,5.439196342
RAIL_GEN,11,5.607727696
RAIL_GEN,11,5.668869738
RAIL_GEN,11,5.736071838
RAIL_GEN,11,3.56597343
RAIL_GEN,11,3.58711209
RAIL_GEN,11,3.924732558
RAIL_GEN,11,4.18141568
RAIL_GEN,11,4.509566188
RAIL_GEN,11,4.733836636
RAIL_GEN,11,4.776950211
RAIL_GEN,11,4.948642783
RAIL_GEN,11,5.046475452
RAIL_GEN,11,5.099203098
RAIL_GEN,11,5.328242697
RAIL_GEN,11,5.347142056
RAIL_GEN,11,5.747488306
RAIL_GEN,11,6.103588964
RAIL_GEN,11,6.137521102
RAIL_GEN,11,5.993140847
RAIL_GEN,11,6.299585917
RAIL_GEN,11,6.578312393
RAIL_GEN,11,6.925598923
RAIL_GEN,11,7.21424942
RAIL_GEN,11,7.70276517
RAIL_GEN,11,7.749085813
RAIL_GEN,11,7.672105586
RAIL_GEN,11,7.640570095
RAIL_GEN,11,7.91751199
RAIL_GEN,11,8.016262152
RAIL_GEN,11,1.38033787
RAIL_GEN,11,1.469585573
RAIL_GEN,11,1.540008997
RAIL_GEN,11,1.635687803
RAIL_GEN,11,1.663124168
RAIL_GEN,11,1.742994724
RAIL_GEN,11,1.603094981
RAIL_GEN,11,1.799938529
RAIL_GEN,11,1.739096919
RAIL_GEN,11,1.925877411
RAIL_GEN,11,2.028183764
RAIL_GEN,11,2.106603286
RAIL_GEN,11,2.181640798
RAIL_GEN,11,2.295024521
RAIL_GEN,11,2.361536629
RAIL_GEN,11,2.502218228
RAIL_GEN,11,2.632408448
RAIL_GEN,11,2.87037499
RAIL_GEN,11,2.844707998
RAIL_GEN,11,2.951555638
RAIL_GEN,11,3.09955825
RAIL_GEN,11,3.215725549
RAIL_GEN,11,3.37301501
RAIL_GEN,11,3.403609393
RAIL_GEN,11,3.397820407
RAIL_GEN,11,3.590359131
RAIL_GEN,11,0.007695748
RAIL_GEN,11,0.013192646
RAIL_GEN,11,0.012378364
RAIL_GEN,11,0.014322181
RAIL_GEN,11,0.015250428
RAIL_GEN,11,0.019575147
RAIL_GEN,11,0.018530194
RAIL_GEN,11,0.031574872
RAIL_GEN,11,0.027538338
RAIL_GEN,11,0.022758184
RAIL_GEN,11,0.480105703
RAIL_GEN,11,0.452686969
RAIL_GEN,11,0.438258543
RAIL_GEN,11,0.440278478
RAIL_GEN,11,0.453435159
RAIL_GEN,11,0.45081528
RAIL_GEN,11,0.446753571
RAIL_GEN,11,0.387480962
RAIL_GEN,11,0.368765238
RAIL_GEN,11,0.356324259
RAIL_GEN,11,0.058336751
RAIL_GEN,11,0.059319227
RAIL_GEN,11,0.062275773
RAIL_GEN,11,0.069239011
RAIL_GEN,11,0.058365528
RAIL_GEN,11,0.05753742
RAIL_GEN,11,0.04044667
RAIL_GEN,11,0.042634964
RAIL_GEN,11,0.04189857
RAIL_GEN,11,0.060788159
RAIL_GEN,11,0.223753995
RAIL_GEN,11,0.229689353
RAIL_GEN,11,0.220153739
RAIL_GEN,11,0.201739173
RAIL_GEN,11,0.208700227
RAIL_GEN,11,0.244073624
RAIL_GEN,11,0.25258542
RAIL_GEN,11,0.287138377
RAIL_GEN,11,0.262571489
RAIL_GEN,11,0.255981433
RAIL_GEN,11,0.155112495
RAIL_GEN,11,0.1546337
RAIL_GEN,11,0.162349328
RAIL_GEN,11,0.15432978
RAIL_GEN,11,0.142157728
RAIL_GEN,11,0.080318144
RAIL_GEN,11,0.087341176
RAIL_GEN,11,0.068471854
RAIL_GEN,11,0.068458647
RAIL_GEN,11,0.085606013
RAIL_GEN,11,0.074995307
RAIL_GEN,11,0.090212445
RAIL_GEN,11,0.100198924
RAIL_GEN,11,0.115899743
RAIL_GEN,11,0.120114004
RAIL_GEN,11,0.144347241
RAIL_GEN,11,0.152798458
RAIL_GEN,11,0.180035515
RAIL_GEN,11,0.229039531
RAIL_GEN,11,0.213016559
