Profile_ID,month,N
AVIA_GEN,4,185
AVIA_GEN,5,8085
AVIA_GEN,5,522
AVIA_GEN,5,80
AVIA_GEN,5,3492
AVIA_GEN,5,3199
AVIA_GEN,5,147
AVIA_GEN,5,7884
AVIA_GEN,5,589
AVIA_GEN,5,814
AVIA_GEN,5,5172
AVIA_GEN,5,40
AVIA_GEN,5,82
AVIA_GEN,5,1170
AVIA_GEN,5,150
AVIA_GEN,5,53
AVIA_GEN,5,518
AVIA_GEN,5,93
AVIA_GEN,5,342
AVIA_GEN,5,5160
AVIA_GEN,5,9695
AVIA_GEN,5,1204
AVIA_GEN,5,23916
AVIA_GEN,5,7078
AVIA_GEN,5,107
AVIA_GEN,5,2023
AVIA_GEN,5,41342
AVIA_GEN,5,1047
AVIA_GEN,5,933
AVIA_GEN,5,136
AVIA_GEN,5,1728
AVIA_GEN,5,1135
AVIA_GEN,5,2256
AVIA_GEN,5,966
AVIA_GEN,5,841
AVIA_GEN,5,3008
AVIA_GEN,5,128
AVIA_GEN,5,2943
AVIA_GEN,5,6351
AVIA_GEN,5,8122
AVIA_GEN,5,17
AVIA_GEN,5,14759
AVIA_GEN,5,3948
AVIA_GEN,5,606
AVIA_GEN,5,2090
AVIA_GEN,5,1
AVIA_GEN,5,459
AVIA_GEN,5,1065
AVIA_GEN,5,14
AVIA_GEN,5,2964
AVIA_GEN,5,826
AVIA_GEN,5,13797
AVIA_GEN,5,526
AVIA_GEN,5,851
AVIA_GEN,5,82
AVIA_GEN,5,193
AVIA_GEN,6,8479
AVIA_GEN,6,517
AVIA_GEN,6,90
AVIA_GEN,6,3599
AVIA_GEN,6,3394
AVIA_GEN,6,158
AVIA_GEN,6,5
AVIA_GEN,6,8255
AVIA_GEN,6,639
AVIA_GEN,6,1018
AVIA_GEN,6,5427
AVIA_GEN,6,52
AVIA_GEN,6,90
AVIA_GEN,6,1475
AVIA_GEN,6,158
AVIA_GEN,6,66
AVIA_GEN,6,631
AVIA_GEN,6,104
AVIA_GEN,6,339
AVIA_GEN,6,5526
AVIA_GEN,6,10033
AVIA_GEN,6,1279
AVIA_GEN,6,24527
AVIA_GEN,6,7660
AVIA_GEN,6,117
AVIA_GEN,6,2073
AVIA_GEN,6,40623
AVIA_GEN,6,961
AVIA_GEN,6,925
AVIA_GEN,6,154
AVIA_GEN,6,1895
AVIA_GEN,6,1130
AVIA_GEN,6,2457
AVIA_GEN,6,936
AVIA_GEN,6,825
AVIA_GEN,6,3239
AVIA_GEN,6,143
AVIA_GEN,6,2850
AVIA_GEN,6,6749
AVIA_GEN,6,8384
AVIA_GEN,6,35
AVIA_GEN,6,15737
AVIA_GEN,6,4306
AVIA_GEN,6,671
AVIA_GEN,6,2039
AVIA_GEN,6,1
AVIA_GEN,6,480
AVIA_GEN,6,1130
AVIA_GEN,6,48
AVIA_GEN,6,3084
AVIA_GEN,6,822
AVIA_GEN,6,13647
AVIA_GEN,6,554
AVIA_GEN,6,878
AVIA_GEN,6,92
AVIA_GEN,6,189
AVIA_GEN,7,8550
AVIA_GEN,7,592
AVIA_GEN,7,116
AVIA_GEN,7,3682
AVIA_GEN,7,3508
AVIA_GEN,7,158
AVIA_GEN,7,8624
AVIA_GEN,7,527
AVIA_GEN,7,1060
AVIA_GEN,7,5634
AVIA_GEN,7,21
AVIA_GEN,7,96
AVIA_GEN,7,1343
AVIA_GEN,7,179
AVIA_GEN,7,68
AVIA_GEN,7,622
AVIA_GEN,7,116
AVIA_GEN,7,335
AVIA_GEN,7,5813
AVIA_GEN,7,10440
AVIA_GEN,7,1353
AVIA_GEN,7,26501
AVIA_GEN,7,7947
AVIA_GEN,7,114
AVIA_GEN,7,2164
AVIA_GEN,7,41735
AVIA_GEN,7,1013
AVIA_GEN,7,947
AVIA_GEN,7,142
AVIA_GEN,7,1739
AVIA_GEN,7,1370
AVIA_GEN,7,2599
AVIA_GEN,7,975
AVIA_GEN,7,997
AVIA_GEN,7,3398
AVIA_GEN,7,127
AVIA_GEN,7,2971
AVIA_GEN,7,6811
AVIA_GEN,7,8888
AVIA_GEN,7,27
AVIA_GEN,7,16588
AVIA_GEN,7,4439
AVIA_GEN,7,741
AVIA_GEN,7,2085
AVIA_GEN,7,545
AVIA_GEN,7,1095
AVIA_GEN,7,46
AVIA_GEN,7,3293
AVIA_GEN,7,881
AVIA_GEN,7,14206
AVIA_GEN,7,548
AVIA_GEN,7,1039
AVIA_GEN,7,134
AVIA_GEN,7,165
AVIA_GEN,8,8261
AVIA_GEN,8,703
AVIA_GEN,8,106
AVIA_GEN,8,3625
AVIA_GEN,8,3384
AVIA_GEN,8,156
AVIA_GEN,8,2
AVIA_GEN,8,8701
AVIA_GEN,8,627
AVIA_GEN,8,1079
AVIA_GEN,8,5646
AVIA_GEN,8,34
AVIA_GEN,8,94
AVIA_GEN,8,1355
AVIA_GEN,8,150
AVIA_GEN,8,60
AVIA_GEN,8,623
AVIA_GEN,8,106
AVIA_GEN,8,320
AVIA_GEN,8,5538
AVIA_GEN,8,10100
AVIA_GEN,8,1338
AVIA_GEN,8,27089
AVIA_GEN,8,7576
AVIA_GEN,8,111
AVIA_GEN,8,2210
AVIA_GEN,8,41779
AVIA_GEN,8,972
AVIA_GEN,8,934
AVIA_GEN,8,150
AVIA_GEN,8,1685
AVIA_GEN,8,1368
AVIA_GEN,8,2585
AVIA_GEN,8,954
AVIA_GEN,8,1002
AVIA_GEN,8,3409
AVIA_GEN,8,120
AVIA_GEN,8,3167
AVIA_GEN,8,5952
AVIA_GEN,8,8906
AVIA_GEN,8,29
AVIA_GEN,8,16880
AVIA_GEN,8,4362
AVIA_GEN,8,747
AVIA_GEN,8,2084
AVIA_GEN,8,483
AVIA_GEN,8,908
AVIA_GEN,8,29
AVIA_GEN,8,3300
AVIA_GEN,8,864
AVIA_GEN,8,14075
AVIA_GEN,8,538
AVIA_GEN,8,1112
AVIA_GEN,8,127
AVIA_GEN,8,151
AVIA_GEN,9,8223
AVIA_GEN,9,530
AVIA_GEN,9,106
AVIA_GEN,9,3547
AVIA_GEN,9,3335
AVIA_GEN,9,148
AVIA_GEN,9,8424
AVIA_GEN,9,640
AVIA_GEN,9,977
AVIA_GEN,9,5463
AVIA_GEN,9,50
AVIA_GEN,9,96
AVIA_GEN,9,1591
AVIA_GEN,9,152
AVIA_GEN,9,67
AVIA_GEN,9,588
AVIA_GEN,9,106
AVIA_GEN,9,327
AVIA_GEN,9,5525
AVIA_GEN,9,9774
AVIA_GEN,9,1279
AVIA_GEN,9,25370
AVIA_GEN,9,7630
AVIA_GEN,9,112
AVIA_GEN,9,2125
AVIA_GEN,9,40480
AVIA_GEN,9,942
AVIA_GEN,9,895
AVIA_GEN,9,160
AVIA_GEN,9,1712
AVIA_GEN,9,1309
AVIA_GEN,9,2391
AVIA_GEN,9,945
AVIA_GEN,9,966
AVIA_GEN,9,3214
AVIA_GEN,9,108
AVIA_GEN,9,3001
AVIA_GEN,9,6907
AVIA_GEN,9,8453
AVIA_GEN,9,17
AVIA_GEN,9,16034
AVIA_GEN,9,4206
AVIA_GEN,9,673
AVIA_GEN,9,2261
AVIA_GEN,9,469
AVIA_GEN,9,950
AVIA_GEN,9,41
AVIA_GEN,9,3049
AVIA_GEN,9,813
AVIA_GEN,9,13773
AVIA_GEN,9,547
AVIA_GEN,9,1110
AVIA_GEN,9,134
AVIA_GEN,9,181
AVIA_GEN,10,7806
AVIA_GEN,10,460
AVIA_GEN,10,82
AVIA_GEN,10,3567
AVIA_GEN,10,3138
AVIA_GEN,10,139
AVIA_GEN,10,7972
AVIA_GEN,10,563
AVIA_GEN,10,937
AVIA_GEN,10,5148
AVIA_GEN,10,34
AVIA_GEN,10,84
AVIA_GEN,10,1668
AVIA_GEN,10,160
AVIA_GEN,10,65
AVIA_GEN,10,548
AVIA_GEN,10,98
AVIA_GEN,10,324
AVIA_GEN,10,5247
AVIA_GEN,10,9345
AVIA_GEN,10,1115
AVIA_GEN,10,23423
AVIA_GEN,10,7380
AVIA_GEN,10,108
AVIA_GEN,10,2043
AVIA_GEN,10,40488
AVIA_GEN,10,831
AVIA_GEN,10,897
AVIA_GEN,10,142
AVIA_GEN,10,1742
AVIA_GEN,10,879
AVIA_GEN,10,2179
AVIA_GEN,10,935
AVIA_GEN,10,737
AVIA_GEN,10,2875
AVIA_GEN,10,122
AVIA_GEN,10,3055
AVIA_GEN,10,7078
AVIA_GEN,10,8177
AVIA_GEN,10,7
AVIA_GEN,10,14876
AVIA_GEN,10,3758
AVIA_GEN,10,474
AVIA_GEN,10,2156
AVIA_GEN,10,443
AVIA_GEN,10,739
AVIA_GEN,10,13
AVIA_GEN,10,2875
AVIA_GEN,10,771
AVIA_GEN,10,13780
AVIA_GEN,10,551
AVIA_GEN,10,1133
AVIA_GEN,10,126
AVIA_GEN,10,156
AVIA_GEN,11,7040
AVIA_GEN,11,366
AVIA_GEN,11,76
AVIA_GEN,11,3328
AVIA_GEN,11,2873
AVIA_GEN,11,126
AVIA_GEN,11,6855
AVIA_GEN,11,538
AVIA_GEN,11,606
AVIA_GEN,11,3703
AVIA_GEN,11,24
AVIA_GEN,11,67
AVIA_GEN,11,1073
AVIA_GEN,11,169
AVIA_GEN,11,56
AVIA_GEN,11,409
AVIA_GEN,11,91
AVIA_GEN,11,328
AVIA_GEN,11,3831
AVIA_GEN,11,8047
AVIA_GEN,11,793
AVIA_GEN,11,17744
AVIA_GEN,11,6280
AVIA_GEN,11,86
AVIA_GEN,11,1871
AVIA_GEN,11,36969
AVIA_GEN,11,745
AVIA_GEN,11,788
AVIA_GEN,11,114
AVIA_GEN,11,1611
AVIA_GEN,11,376
AVIA_GEN,11,1781
AVIA_GEN,11,843
AVIA_GEN,11,326
AVIA_GEN,11,1756
AVIA_GEN,11,62
AVIA_GEN,11,2759
AVIA_GEN,11,6477
AVIA_GEN,11,6429
AVIA_GEN,11,6
AVIA_GEN,11,11790
AVIA_GEN,11,2827
AVIA_GEN,11,275
AVIA_GEN,11,1723
AVIA_GEN,11,201
AVIA_GEN,11,675
AVIA_GEN,11,30
AVIA_GEN,11,2442
AVIA_GEN,11,519
AVIA_GEN,11,12027
AVIA_GEN,11,508
AVIA_GEN,11,925
AVIA_GEN,11,125
AVIA_GEN,11,167
AVIA_GEN,12,7017
AVIA_GEN,12,380
AVIA_GEN,12,91
AVIA_GEN,12,3241
AVIA_GEN,12,2914
AVIA_GEN,12,129
AVIA_GEN,12,6679
AVIA_GEN,12,634
AVIA_GEN,12,475
AVIA_GEN,12,3714
AVIA_GEN,12,27
AVIA_GEN,12,70
AVIA_GEN,12,958
AVIA_GEN,12,148
AVIA_GEN,12,21
AVIA_GEN,12,418
AVIA_GEN,12,91
AVIA_GEN,12,323
AVIA_GEN,12,3711
AVIA_GEN,12,7729
AVIA_GEN,12,784
AVIA_GEN,12,18966
AVIA_GEN,12,5905
AVIA_GEN,12,92
AVIA_GEN,12,1832
AVIA_GEN,12,37215
AVIA_GEN,12,792
AVIA_GEN,12,743
AVIA_GEN,12,122
AVIA_GEN,12,1574
AVIA_GEN,12,472
AVIA_GEN,12,1780
AVIA_GEN,12,808
AVIA_GEN,12,419
AVIA_GEN,12,1705
AVIA_GEN,12,53
AVIA_GEN,12,2779
AVIA_GEN,12,6115
AVIA_GEN,12,6618
AVIA_GEN,12,10
AVIA_GEN,12,11716
AVIA_GEN,12,2639
AVIA_GEN,12,280
AVIA_GEN,12,1749
AVIA_GEN,12,195
AVIA_GEN,12,540
AVIA_GEN,12,33
AVIA_GEN,12,2395
AVIA_GEN,12,619
AVIA_GEN,12,12269
AVIA_GEN,12,510
AVIA_GEN,12,980
AVIA_GEN,12,118
AVIA_GEN,12,159
AVIA_GEN,1,24
AVIA_GEN,1,86
AVIA_GEN,1,84
AVIA_GEN,1,84
AVIA_GEN,1,66
AVIA_GEN,1,68
AVIA_GEN,1,1159
AVIA_GEN,1,1082
AVIA_GEN,1,958
AVIA_GEN,1,825
AVIA_GEN,1,975
AVIA_GEN,1,140
AVIA_GEN,1,198
AVIA_GEN,1,228
AVIA_GEN,1,179
AVIA_GEN,1,152
AVIA_GEN,1,56
AVIA_GEN,1,59
AVIA_GEN,1,693
AVIA_GEN,1,502
AVIA_GEN,1,514
AVIA_GEN,1,308
AVIA_GEN,1,437
AVIA_GEN,1,96
AVIA_GEN,1,96
AVIA_GEN,1,96
AVIA_GEN,1,91
AVIA_GEN,1,92
AVIA_GEN,1,296
AVIA_GEN,1,508
AVIA_GEN,1,318
AVIA_GEN,1,318
AVIA_GEN,1,301
AVIA_GEN,1,3670
AVIA_GEN,1,3663
AVIA_GEN,1,3746
AVIA_GEN,1,3609
AVIA_GEN,1,3451
AVIA_GEN,1,8082
AVIA_GEN,1,8435
AVIA_GEN,1,8701
AVIA_GEN,1,7290
AVIA_GEN,1,7362
AVIA_GEN,1,851
AVIA_GEN,1,844
AVIA_GEN,1,935
AVIA_GEN,1,935
AVIA_GEN,1,778
AVIA_GEN,1,19288
AVIA_GEN,1,18911
AVIA_GEN,1,19519
AVIA_GEN,1,17257
AVIA_GEN,1,18149
AVIA_GEN,1,6086
AVIA_GEN,1,6219
AVIA_GEN,2,6110
AVIA_GEN,2,347
AVIA_GEN,2,92
AVIA_GEN,2,3027
AVIA_GEN,2,2786
AVIA_GEN,2,126
AVIA_GEN,2,6777
AVIA_GEN,2,560
AVIA_GEN,2,255
AVIA_GEN,2,3817
AVIA_GEN,2,32
AVIA_GEN,2,72
AVIA_GEN,2,1066
AVIA_GEN,2,158
AVIA_GEN,2,58
AVIA_GEN,2,418
AVIA_GEN,2,90
AVIA_GEN,2,315
AVIA_GEN,2,3517
AVIA_GEN,2,7816
AVIA_GEN,2,768
AVIA_GEN,2,18268
AVIA_GEN,2,5819
AVIA_GEN,2,78
AVIA_GEN,2,1806
AVIA_GEN,2,36183
AVIA_GEN,2,701
AVIA_GEN,2,751
AVIA_GEN,2,110
AVIA_GEN,2,1590
AVIA_GEN,2,514
AVIA_GEN,2,1786
AVIA_GEN,2,854
AVIA_GEN,2,453
AVIA_GEN,2,1816
AVIA_GEN,2,56
AVIA_GEN,2,2779
AVIA_GEN,2,6689
AVIA_GEN,2,6533
AVIA_GEN,2,6
AVIA_GEN,2,11705
AVIA_GEN,2,2664
AVIA_GEN,2,307
AVIA_GEN,2,1570
AVIA_GEN,2,1
AVIA_GEN,2,173
AVIA_GEN,2,628
AVIA_GEN,2,38
AVIA_GEN,2,2465
AVIA_GEN,2,584
AVIA_GEN,2,11871
AVIA_GEN,2,467
AVIA_GEN,2,749
AVIA_GEN,2,130
AVIA_GEN,2,166
AVIA_GEN,3,6821
AVIA_GEN,3,408
AVIA_GEN,3,108
AVIA_GEN,3,3253
AVIA_GEN,3,3076
AVIA_GEN,3,153
AVIA_GEN,3,7438
AVIA_GEN,3,596
AVIA_GEN,3,268
AVIA_GEN,3,4317
AVIA_GEN,3,86
AVIA_GEN,3,1083
AVIA_GEN,3,164
AVIA_GEN,3,56
AVIA_GEN,3,585
AVIA_GEN,3,99
AVIA_GEN,3,351
AVIA_GEN,3,4184
AVIA_GEN,3,9114
AVIA_GEN,3,925
AVIA_GEN,3,20489
AVIA_GEN,3,6669
AVIA_GEN,3,90
AVIA_GEN,3,1993
AVIA_GEN,3,39181
AVIA_GEN,3,719
AVIA_GEN,3,826
AVIA_GEN,3,132
AVIA_GEN,3,1666
AVIA_GEN,3,738
AVIA_GEN,3,2016
AVIA_GEN,3,942
AVIA_GEN,3,579
AVIA_GEN,3,2164
AVIA_GEN,3,124
AVIA_GEN,3,3048
AVIA_GEN,3,6924
AVIA_GEN,3,7620
AVIA_GEN,3,8
AVIA_GEN,3,13121
AVIA_GEN,3,2918
AVIA_GEN,3,425
AVIA_GEN,3,1872
AVIA_GEN,3,7
AVIA_GEN,3,304
AVIA_GEN,3,661
AVIA_GEN,3,47
AVIA_GEN,3,2878
AVIA_GEN,3,651
AVIA_GEN,3,13166
AVIA_GEN,3,548
AVIA_GEN,3,880
AVIA_GEN,3,150
AVIA_GEN,3,179
AVIA_GEN,4,5823
AVIA_GEN,4,457
AVIA_GEN,4,110
AVIA_GEN,4,3592
AVIA_GEN,4,2981
AVIA_GEN,4,148
AVIA_GEN,4,5
AVIA_GEN,4,8248
AVIA_GEN,4,523
AVIA_GEN,4,360
AVIA_GEN,4,4955
AVIA_GEN,4,72
AVIA_GEN,4,1166
AVIA_GEN,4,148
AVIA_GEN,4,104
AVIA_GEN,4,862
AVIA_GEN,4,91
AVIA_GEN,4,283
AVIA_GEN,4,4672
AVIA_GEN,4,9709
AVIA_GEN,4,1147
AVIA_GEN,4,21921
AVIA_GEN,4,6965
AVIA_GEN,4,92
AVIA_GEN,4,1997
AVIA_GEN,4,39507
AVIA_GEN,4,718
AVIA_GEN,4,897
AVIA_GEN,4,134
AVIA_GEN,4,1574
AVIA_GEN,4,1144
AVIA_GEN,4,2189
AVIA_GEN,4,918
AVIA_GEN,4,875
AVIA_GEN,4,2544
AVIA_GEN,4,125
AVIA_GEN,4,3258
AVIA_GEN,4,6655
AVIA_GEN,4,8465
AVIA_GEN,4,14222
AVIA_GEN,4,3151
AVIA_GEN,4,646
AVIA_GEN,4,1921
AVIA_GEN,4,3
AVIA_GEN,4,457
AVIA_GEN,4,570
AVIA_GEN,4,0
AVIA_GEN,4,2835
AVIA_GEN,4,704
AVIA_GEN,4,13499
AVIA_GEN,4,517
AVIA_GEN,4,851
AVIA_GEN,4,142
AVIA_GEN,4,138
AVIA_GEN,5,5994
AVIA_GEN,5,491
AVIA_GEN,5,114
AVIA_GEN,5,3731
AVIA_GEN,5,3273
AVIA_GEN,5,155
AVIA_GEN,5,14
AVIA_GEN,5,9432
AVIA_GEN,5,560
AVIA_GEN,5,446
AVIA_GEN,5,5566
AVIA_GEN,5,98
AVIA_GEN,5,1494
AVIA_GEN,5,154
AVIA_GEN,5,74
AVIA_GEN,5,1021
AVIA_GEN,5,114
AVIA_GEN,5,309
AVIA_GEN,5,5304
AVIA_GEN,5,10550
AVIA_GEN,5,1308
AVIA_GEN,5,25097
AVIA_GEN,5,6761
AVIA_GEN,5,98
AVIA_GEN,5,1977
AVIA_GEN,5,41409
AVIA_GEN,5,823
AVIA_GEN,5,1002
AVIA_GEN,5,149
AVIA_GEN,5,1635
AVIA_GEN,5,1195
AVIA_GEN,5,2267
AVIA_GEN,5,990
AVIA_GEN,5,868
AVIA_GEN,5,2982
AVIA_GEN,5,123
AVIA_GEN,5,3598
AVIA_GEN,5,6934
AVIA_GEN,5,9610
AVIA_GEN,5,16575
AVIA_GEN,5,3941
AVIA_GEN,5,771
AVIA_GEN,5,2202
AVIA_GEN,5,481
AVIA_GEN,5,592
AVIA_GEN,5,0
AVIA_GEN,5,2808
AVIA_GEN,5,763
AVIA_GEN,5,14443
AVIA_GEN,5,549
AVIA_GEN,5,1113
AVIA_GEN,5,148
AVIA_GEN,5,151
AVIA_GEN,6,6077
AVIA_GEN,6,487
AVIA_GEN,6,115
AVIA_GEN,6,3882
AVIA_GEN,6,3418
AVIA_GEN,6,164
AVIA_GEN,6,12
AVIA_GEN,6,9764
AVIA_GEN,6,620
AVIA_GEN,6,474
AVIA_GEN,6,5907
AVIA_GEN,6,96
AVIA_GEN,6,1578
AVIA_GEN,6,160
AVIA_GEN,6,86
AVIA_GEN,6,1089
AVIA_GEN,6,157
AVIA_GEN,6,315
AVIA_GEN,6,5680
AVIA_GEN,6,10753
AVIA_GEN,6,1380
AVIA_GEN,6,25950
AVIA_GEN,6,7183
AVIA_GEN,6,112
AVIA_GEN,6,2029
AVIA_GEN,6,39947
AVIA_GEN,6,897
AVIA_GEN,6,1040
AVIA_GEN,6,142
AVIA_GEN,6,1787
AVIA_GEN,6,1457
AVIA_GEN,6,2424
AVIA_GEN,6,969
AVIA_GEN,6,1059
AVIA_GEN,6,3224
AVIA_GEN,6,144
AVIA_GEN,6,3493
AVIA_GEN,6,7111
AVIA_GEN,6,9676
AVIA_GEN,6,17442
AVIA_GEN,6,4364
AVIA_GEN,6,823
AVIA_GEN,6,2152
AVIA_GEN,6,2
AVIA_GEN,6,531
AVIA_GEN,6,648
AVIA_GEN,6,0
AVIA_GEN,6,3231
AVIA_GEN,6,764
AVIA_GEN,6,14398
AVIA_GEN,6,546
AVIA_GEN,6,1135
AVIA_GEN,6,148
AVIA_GEN,6,148
AVIA_GEN,7,6759
AVIA_GEN,7,603
AVIA_GEN,7,122
AVIA_GEN,7,3889
AVIA_GEN,7,3486
AVIA_GEN,7,158
AVIA_GEN,7,7
AVIA_GEN,7,10231
AVIA_GEN,7,592
AVIA_GEN,7,462
AVIA_GEN,7,6159
AVIA_GEN,7,93
AVIA_GEN,7,1586
AVIA_GEN,7,168
AVIA_GEN,7,85
AVIA_GEN,7,1140
AVIA_GEN,7,149
AVIA_GEN,7,306
AVIA_GEN,7,5663
AVIA_GEN,7,11364
AVIA_GEN,7,1405
AVIA_GEN,7,27780
AVIA_GEN,7,8399
AVIA_GEN,7,104
AVIA_GEN,7,2126
AVIA_GEN,7,41643
AVIA_GEN,7,850
AVIA_GEN,7,1048
AVIA_GEN,7,140
AVIA_GEN,7,1555
AVIA_GEN,7,1387
AVIA_GEN,7,2609
AVIA_GEN,7,975
AVIA_GEN,7,979
AVIA_GEN,7,3455
AVIA_GEN,7,100
AVIA_GEN,7,3666
AVIA_GEN,7,6842
AVIA_GEN,7,10184
AVIA_GEN,7,18636
AVIA_GEN,7,4519
AVIA_GEN,7,854
AVIA_GEN,7,2195
AVIA_GEN,7,616
AVIA_GEN,7,552
AVIA_GEN,7,0
AVIA_GEN,7,3740
AVIA_GEN,7,795
AVIA_GEN,7,14916
AVIA_GEN,7,517
AVIA_GEN,7,1143
AVIA_GEN,7,152
AVIA_GEN,7,142
AVIA_GEN,8,7342
AVIA_GEN,8,703
AVIA_GEN,8,115
AVIA_GEN,8,3938
