Pollutant,sector,month,coeff,coeff_l,coeff_u
CH4,2,5,0.755424613603826,0.747847369424149,0.763001857783503
CH4,2,6,0.387034722792753,0.378815820645819,0.395253624939687
CH4,2,7,0.218021198395061,0.209802296248126,0.226240100541995
CH4,2,8,0.219694450675862,0.212117206496185,0.227271694855539
CH4,2,9,0.411807478657073,0.404941617424962,0.418673339889183
CH4,2,10,0.842716617371343,0.835528105488133,0.849905129254553
CH4,2,11,1.34676931131483,1.33866942635041,1.35486919627924
CH4,2,12,1.69569342865021,1.68720648144408,1.70418037585634
CH4,3,1,0.950271200152345,0.949120410679849,0.951421989624842
CH4,3,2,0.985051207666172,0.98395121916038,0.986151196171964
CH4,3,3,1.03485486679983,1.03387882059205,1.03583091300761
CH4,3,4,0.999697496657624,0.998766043972558,1.00062894934269
CH4,3,5,0.971526208019771,0.970497194112103,0.972555221927439
CH4,3,6,1.02513828958122,1.02402129932167,1.02625527984076
CH4,3,7,0.987588630473535,0.986471640213992,0.988705620733079
CH4,3,8,0.968846783461408,0.96781776955374,0.969875797369077
CH4,3,9,1.01849151097162,1.01756005828655,1.01942296365669
CH4,3,10,1.06196633849052,1.06099029228274,1.0629423846983
CH4,3,11,1.03538472155288,1.03428473304709,1.03648471005867
CH4,3,12,0.96118274617308,0.960031956700583,0.962333535645575
CH4,4,1,0.961751792505444,0.960067887139714,0.963435697871174
CH4,4,2,0.993445841519148,0.991836921556178,0.995054761482118
CH4,4,3,1.04326602734816,1.04183832767843,1.04469372701788
CH4,4,4,1.02594177741403,1.0245790018301,1.02730455299796
CH4,4,5,0.997770879334603,0.996265772933388,0.999275985735818
CH4,4,6,1.02438055565406,1.02274709379999,1.02601401750813
CH4,4,7,0.997385567849519,0.99575210599545,0.999019029703588
CH4,4,8,0.982274086203523,0.980768979802308,0.983779192604738
CH4,4,9,1.01109228501228,1.00972950942835,1.01245506059621
CH4,4,10,1.03980868095365,1.03838098128393,1.04123638062337
CH4,4,11,1.00907587287709,1.00746695291412,1.01068479284006
CH4,4,12,0.913806633328498,0.912122727962768,0.915490538694229
CH4,5,1,1.02990368663847,1.02724543536655,1.0325619379104
CH4,5,2,1.00693635288866,1.00441014075041,1.0094625650269
CH4,5,3,1.01613706537179,1.0138938674571,1.01838026328647
CH4,5,4,1.02211875890519,1.01997136150195,1.02426615630843
CH4,5,5,1.00621957660295,1.00385632965027,1.00858282355563
CH4,5,6,0.992905564401647,0.99034741820133,0.995463710601965
CH4,5,7,0.988098224412837,0.98554007821252,0.990656370613155
CH4,5,8,0.960731938784012,0.958368691831332,0.963095185736692
CH4,5,9,0.970460743061114,0.96831334565787,0.972608140464357
CH4,5,10,0.996149124929706,0.993905927015021,0.998392322844391
CH4,5,11,1.00152740314933,0.999001191011081,1.00405361528757
CH4,5,12,1.0088115608543,1.00615330958237,1.01146981212623
CH4,7,1,0.909458394281802,0.906100053642085,0.91281673492152
CH4,7,2,0.939194996818099,0.936253391487192,0.942136602149005
CH4,7,3,0.971064103157969,0.96839328778942,0.973734918526517
CH4,7,4,1.00283774407527,1.00021472121855,1.005460766932
CH4,7,5,1.02854172204693,1.02577278815777,1.03131065593609
CH4,7,6,1.04324023480722,1.04032696263924,1.0461535069752
CH4,7,7,1.04716892935197,1.04425565718399,1.05008220151995
CH4,7,8,1.04400972489992,1.04124079101075,1.04677865878908
CH4,7,9,1.03518251371096,1.03255949085423,1.03780553656768
CH4,7,10,1.01781951588089,1.01514870051234,1.02049033124944
CH4,7,11,0.993367682649198,0.990426077318291,0.996309287980105
CH4,7,12,0.968114438319777,0.96475609768006,0.971472778959495
CH4,8,1,0.838972035083334,0.827230018166443,0.850714052000224
CH4,8,2,0.876430413391874,0.866082992786709,0.886777833997039
CH4,8,3,0.927383678968317,0.918010503538303,0.936756854398331
CH4,8,4,0.994413792232404,0.985216344673075,1.00361123979173
CH4,8,5,1.0649513074565,1.05521939753025,1.07468321738275
CH4,8,6,1.12109222729911,1.11083652327322,1.13134793132501
CH4,8,7,1.14348524496285,1.13322954093695,1.15374094898875
CH4,8,8,1.10742019879049,1.09768828886423,1.11715210871674
CH4,8,9,1.0563102017484,1.04711275418907,1.06550764930773
CH4,8,10,1.01294233803931,1.00356916260929,1.02231551346932
CH4,8,11,0.962420794141769,0.952073373536605,0.972768214746934
CH4,8,12,0.89417776788565,0.882435750968759,0.905919784802541
CH4,9,1,0.998595081997637,0.998505091241839,0.998685072753434
CH4,9,2,0.998850514937154,0.998772007371988,0.99892902250232
CH4,9,3,0.999105948038969,0.999037927528784,0.999173968549154
CH4,9,4,0.999361381850624,0.999302377122697,0.99942038657855
CH4,9,5,0.999616817431594,0.999564646800251,0.999668988062937
CH4,9,6,0.999872256150848,0.999823851069718,0.999920661231977
CH4,9,7,1.00012769925256,1.00007929417143,1.00017610433369
CH4,9,8,1.00038314739369,1.00033097676234,1.00043531802503
CH4,9,9,1.00063860040337,1.00057959567544,1.00069760513129
CH4,9,10,1.00089405741594,1.00082603690576,1.00096207792613
CH4,9,11,1.00114951710245,1.00107100953728,1.00122802466761
CH4,9,12,1.00140497802517,1.00131498726937,1.00149496878097
