Pollutant,sector,month,coeff,coeff_l,coeff_u
N2O,2,3,1.50333407519052,1.49657187355888,1.51009627682216
N2O,2,4,1.15064401227029,1.14418603059605,1.15710199394454
N2O,2,5,0.754783302407522,0.747655251789996,0.761911353025047
N2O,2,6,0.385366370568465,0.377633949109064,0.393098792027866
N2O,2,7,0.215938782972466,0.208206361513065,0.223671204431867
N2O,2,8,0.217606795194029,0.210478744576503,0.224734845811555
N2O,2,9,0.410234810002177,0.403776828327933,0.416692791676421
N2O,2,10,0.84235263218628,0.835590430554642,0.849114833817918
N2O,2,11,1.34776081399426,1.34014110563003,1.35538052235849
N2O,2,12,1.69748690760252,1.68950467611625,1.70546913908878
N2O,3,1,0.9496781243159,0.948555450843794,0.950800797788007
N2O,3,2,0.985363865653661,0.984290748725315,0.986436982582006
N2O,3,3,1.03441762596908,1.03346542388728,1.03536982805087
N2O,3,4,0.999567458302773,0.998658761883905,1.00047615472164
N2O,3,5,0.972011884423433,0.971008008250635,0.97301576059623
N2O,3,6,1.02460967282175,1.02351996783725,1.02569937780626
N2O,3,7,0.986934086932154,0.985844381947646,0.988023791916662
N2O,3,8,0.96841689890821,0.967413022735413,0.969420775081008
N2O,3,9,1.0176953189622,1.01678662254333,1.01860401538107
N2O,3,10,1.06178049800159,1.06082829591979,1.06273270008339
N2O,3,11,1.03672322385437,1.03565010692602,1.03779634078271
N2O,3,12,0.962801341854881,0.961678668382775,0.963924015326988
N2O,4,1,0.983916669868528,0.982134317912052,0.985699021825005
N2O,4,2,1.00607590719118,1.00437280245386,1.0077790119285
N2O,4,3,1.0439012947658,1.04239003132908,1.04541255820251
N2O,4,4,1.00881027045634,1.00736778822257,1.0102527526901
N2O,4,5,0.973312108494309,0.971718894286863,0.974905322701755
N2O,4,6,1.00764785074161,1.00591870635403,1.00937699512919
N2O,4,7,0.975410782156473,0.973681637768892,0.977139926544053
N2O,4,8,0.950745751813908,0.949152537606462,0.952338966021354
N2O,4,9,0.995745196147601,0.994302713913839,0.997187678381363
N2O,4,10,1.04403400175079,1.04252273831407,1.0455452651875
N2O,4,11,1.0305324373294,1.02882933259208,1.03223554206672
N2O,4,12,0.979867729284074,0.978085377327598,0.98165008124055
N2O,5,1,1.11459617374345,1.11325064355146,1.11594170393544
N2O,5,2,1.02255997505714,1.02127377606943,1.02384617404485
N2O,5,3,1.06216730488874,1.06102603638439,1.0633085733931
N2O,5,4,1.08891469534425,1.08782560023448,1.09000379045402
N2O,5,5,1.02354983216915,1.02234662250374,1.02475304183456
N2O,5,6,0.968106806696298,0.966800694397269,0.969412918995327
N2O,5,7,0.952738636813525,0.951432524514496,0.954044749112555
N2O,5,8,0.839180980829207,0.8379777711638,0.840384190494614
N2O,5,9,0.883026232807322,0.881937137697548,0.884115327917096
N2O,5,10,0.991162334413847,0.990021065909489,0.992303602918205
N2O,5,11,1.01066362793923,1.00937742895152,1.01194982692694
N2O,5,12,1.04333339929784,1.04198786910584,1.04467892948983
N2O,6,1,0.990058499612779,0.987790033657005,0.992326965568554
N2O,6,2,0.998001386163675,0.995873179431009,1.00012959289634
N2O,6,3,1.00963637078689,1.0077426877433,1.01153005383049
N2O,6,4,1.00678361472694,1.00495943133311,1.00860779812076
N2O,6,5,1.00073929072078,0.998747915553153,1.00273066588841
N2O,6,6,1.00583963592091,1.00369636724607,1.00798290459575
N2O,6,7,1.00051186344455,0.998368594769708,1.00265513211939
N2O,6,8,0.996850777996998,0.994859402829369,0.998842153164626
N2O,6,9,1.0031694499647,1.00134526657088,1.00499363335853
N2O,6,10,1.00934591755912,1.00745223451552,1.01123960060271
N2O,6,11,1.00112876897207,0.999000562239405,1.00325697570474
N2O,6,12,0.977934424130592,0.975665958174817,0.980202890086367
N2O,7,1,0.912459568401074,0.911261640419974,0.913657496382173
N2O,7,2,0.949566683934127,0.948429639954854,0.9507037279134
N2O,7,3,0.977339821694571,0.976329992114358,0.978349651274783
N2O,7,4,0.996496336693657,0.99552902585958,0.997463647527734
N2O,7,5,1.01383622361381,1.01277251943642,1.01489992779121
N2O,7,6,1.02916989669324,1.02801912100917,1.03032067237731
N2O,7,7,1.03478469227124,1.03363391658717,1.03593546795531
N2O,7,8,1.03662690061731,1.03556319643991,1.03769060479471
N2O,7,9,1.03973383714868,1.0387665263146,1.04070114798276
N2O,7,10,1.03540741749183,1.03439758791162,1.03641724707205
N2O,7,11,1.01021455103803,1.00907750705876,1.0113515950173
N2O,7,12,0.964364070402429,0.96316614242133,0.965561998383528
N2O,8,1,0.859578747869355,0.855020348078614,0.864137147660095
N2O,8,2,0.887135875870994,0.882794294359768,0.89147745738222
N2O,8,3,0.973384534698065,0.969530472738218,0.977238596657912
N2O,8,4,1.02307731967408,1.01939216238727,1.02676247696089
N2O,8,5,1.06259152638782,1.05853006730549,1.06665298547016
N2O,8,6,1.13292005958734,1.12851902989316,1.13732108928152
N2O,8,7,1.10729254865818,1.102891518964,1.11169357835236
N2O,8,8,1.05025933566358,1.04619787658124,1.05432079474592
N2O,8,9,1.0314293585722,1.02774420128539,1.03511451585902
N2O,8,10,1.00444828089645,1.00059421893661,1.0083023428563
N2O,8,11,0.949318727156434,0.944977145645208,0.95366030866766
N2O,8,12,0.918563684965487,0.914005285174747,0.923122084756228
N2O,9,1,0.99887886122712,0.998797247835486,0.998960474618754
N2O,9,2,0.999082710168783,0.999011509758718,0.999153910578848
N2O,9,3,0.999286558681819,0.999224868864271,0.999348248499367
N2O,9,4,0.999490406054119,0.999436893314107,0.999543918794131
N2O,9,5,0.999694251446107,0.999646937578522,0.999741565313693
N2O,9,6,0.999898094173097,0.999854196069605,0.999941992276588
N2O,9,7,1.00010193390505,1.00005803580156,1.00014583200854
N2O,9,8,1.00030577073587,1.00025845686828,1.00035308460346
N2O,9,9,1.00050960515175,1.00045609241174,1.00056311789176
N2O,9,10,1.00071343786612,1.00065174804857,1.00077512768366
N2O,9,11,1.0009172696138,1.00084606920373,1.00098847002386
N2O,9,12,1.00112110097637,1.00103948758474,1.001202714368
